3379307.871863 -2962405.147829 5483270.867676,4181851.078990 1827303.849544 5425525.225943,3024097.856342 5761956.367514 2824119.561914,448315.460036 6997825.141787 -1102299.333296,-2337215.122247 4959006.152561 -4512826.168193,-4030550.046992 605447.846591 -5815132.634643,-3843570.011935 -4030609.512267 -4404576.675744,-1861184.633454 -6785500.291642 -936159.892583,992210.161951 -6364792.403808 2970348.134825,3153665.468749 2636602.125819 5775576.900588,-892674.730423 5140241.645673 4802000.527974,-4522454.704612 5235106.953815 1576541.606006,-6034622.571498 2877152.148705 -2388777.324333,-4724754.238191 -825690.052295 -5236365.304424,-1210348.777100 -4142186.670635 -5639516.014544,2869430.621046 -5526402.259856 -3411201.768571,5609197.854794 -4327915.715552 412201.876834,5722063.261267 -1103267.937552 4041808.586370,-2250708.817784 3472476.815791 5755977.007114,-5858094.553224 788911.860128 3918987.725237,-6721049.580864 -2265961.076519 243711.352051,-4436831.203408 -4260290.977746 -3546364.718450,-80275.736871 -4263475.120997 -5678320.936335,4313072.042113 -2277600.748999 -5160822.372628,6694217.475214 772092.062441 -2233957.489829,5944756.564624 3461185.913816 1738274.496889,2411153.379676 4528069.507757 4894784.021850,-4181851.078990 -1827303.849544 5425525.225943,-3024097.856342 -5761956.367514 2824119.561914,-448315.460036 -6997825.141787 -1102299.333296,2337215.122247 -4959006.152561 -4512826.168193,4030550.046992 -605447.846591 -5815132.634643,3843570.011935 4030609.512267 -4404576.675744,1861184.633454 6785500.291642 -936159.892583,-992210.161951 6364792.403808 2970348.134825,-3379307.871863 2962405.147829 5483270.867676,892674.730423 -5140241.645673 4802000.527974,4522454.704612 -5235106.953815 1576541.606006,6034622.571498 -2877152.148705 -2388777.324333,4724754.238191 825690.052295 -5236365.304424,1210348.777100 4142186.670635 -5639516.014544,-2869430.621046 5526402.259856 -3411201.768571,-5609197.854794 4327915.715552 412201.876834,-5722063.261267 1103267.937552 4041808.586369,-3153665.468749 -2636602.125819 5775576.900588,5858094.553224 -788911.860128 3918987.725237,6721049.580864 2265961.076519 243711.352051,4436831.203408 4260290.977746 -3546364.718450,80275.736871 4263475.120997 -5678320.936335,-4313072.042113 2277600.748999 -5160822.372628,-6694217.475214 -772092.062441 -2233957.489829,-5944756.564624 -3461185.913816 1738274.496889,-2411153.379676 -4528069.507757 4894784.021850,2250708.817784 -3472476.815791 5755977.007114
3450129.820802 -2766578.755280 5541033.193692,4175500.082246 2032253.283255 5357243.200735,2943522.846175 5880052.835389 2661732.679481,331320.378703 6973736.412629 -1282636.590585,-2435797.131459 4804312.296728 -4626682.169083,-4064797.048235 392598.490459 -5809555.303285,-3797511.232899 -4202419.774948 -4282150.372829,-1756152.212724 -6835831.284094 -753856.688194,1107065.431100 -6269788.163258 3127141.135966,2995161.328504 2782581.408188 5791408.894357,-1069981.849689 5204111.010478 4696061.716754,-4635497.877207 5186916.571601 1398430.633198,-6030475.026970 2739600.343294 -2555516.954207,-4605652.945644 -988082.783690 -5313820.440313,-1032002.940591 -4253704.876180 -5591736.172659,3023902.612307 -5534967.512410 -3260340.546575,5667408.799944 -4229242.461793 595771.373678,5656559.749251 -943503.927295 4172010.581665,-2445967.713250 3383965.073798 5729027.299209,-5963932.578901 660212.955638 3781102.762107,-6687852.583477 -2374525.840639 59508.821469,-4280373.051071 -4297893.428792 -3690530.875487,126081.162682 -4212752.017007 -5715242.988987,4473139.806367 -2162266.393472 -5073385.446665,6733153.984344 898310.972058 -2062764.106964,5844011.746812 3539153.938428 1913185.292289,2217880.142687 4521167.171300 4991368.328928,-4175500.082246 -2032253.283255 5357243.200735,-2943522.846175 -5880052.835389 2661732.679481,-331320.378703 -6973736.412629 -1282636.590585,2435797.131459 -4804312.296728 -4626682.169083,4064797.048235 -392598.490459 -5809555.303285,3797511.232899 4202419.774948 -4282150.372829,1756152.212724 6835831.284094 -753856.688194,-1107065.431100 6269788.163258 3127141.135966,-3450129.820802 2766578.755280 5541033.193692,1069981.849689 -5204111.010478 4696061.716754,4635497.877207 -5186916.571601 1398430.633198,6030475.026970 -2739600.343294 -2555516.954207,4605652.945644 988082.783690 -5313820.440313,1032002.940592 4253704.876180 -5591736.172659,-3023902.612307 5534967.512410 -3260340.546575,-5667408.799944 4229242.461793 595771.373678,-5656559.749251 943503.927295 4172010.581665,-2995161.328504 -2782581.408188 5791408.894357,5963932.578901 -660212.955638 3781102.762107,6687852.583477 2374525.840639 59508.821469,4280373.051071 4297893.428792 -3690530.875487,-126081.162682 4212752.017007 -5715242.988987,-4473139.806367 2162266.393472 -5073385.446665,-6733153.984344 -898310.972058 -2062764.106964,-5844011.746812 -3539153.938428 1913185.292289,-2217880.142687 -4521167.171300 4991368.328928,2445967.713250 -3383965.073798 5729027.299209
3518366.526332 -2568292.181939 5593217.723363,4165868.677592 2235206.778569 5283567.697793,2860507.744062 5992624.744047 2496663.233773,213874.729504 6943192.343407 -1461682.719219,-2532640.293376 4645262.532557 -4735897.309019,-4095936.109813 179501.995816 -5798161.152027,-3748412.670367 -4370252.064508 -4155426.768201,-1649570.687448 -6879792.410772 -570794.372711,1221241.564865 -6169013.098633 3280782.752147,2834299.090510 2926479.472070 5801412.140007,-1245949.514928 5263550.434964 4585393.184579,-4744124.939380 5134022.261126 1218910.329002,-6020916.167103 2599284.082601 -2719686.907252,-4482680.232896 -1150022.306850 -5385950.882756,-853111.474716 -4361775.575494 -5538355.612113,3175331.742944 -5538681.466788 -3106203.340408,5720391.743663 -4126582.433227 778740.569951,5586101.417229 -782498.984650 4298009.604890,-2639175.711660 3292922.319572 5696311.352292,-6064369.333013 531304.992540 3639408.064270,-6648438.022071 -2480874.965456 -124753.659127,-4119804.535854 -4331904.927471 -3830990.653975,332541.851801 -4158744.556285 -5746441.764265,4629264.599683 -2045472.296719 -4980862.889700,6765916.794954 1023475.992929 -1889495.585659,5737754.787288 3614034.143551 2086167.887648,2022351.752844 4510596.142546 5082926.334415,-4165868.677592 -2235206.778569 5283567.697793,-2860507.744062 -5992624.744047 2496663.233773,-213874.729504 -6943192.343407 -1461682.719219,2532640.293376 -4645262.532557 -4735897.309019,4095936.109813 -179501.995816 -5798161.152027,3748412.670367 4370252.064508 -4155426.768201,1649570.687448 6879792.410772 -570794.372711,-1221241.564865 6169013.098633 3280782.752147,-3518366.526332 2568292.181939 5593217.723363,1245949.514928 -5263550.434964 4585393.184579,4744124.939380 -5134022.261126 1218910.329002,6020916.167103 -2599284.082601 -2719686.907252,4482680.232896 1150022.306850 -5385950.882756,853111.474716 4361775.575494 -5538355.612113,-3175331.742944 5538681.466788 -3106203.340408,-5720391.743663 4126582.433227 778740.569951,-5586101.417229 782498.984650 4298009.604890,-2834299.090510 -2926479.472070 5801412.140007,6064369.333013 -531304.992540 3639408.064270,6648438.022071 2480874.965456 -124753.659127,4119804.535854 4331904.927471 -3830990.653975,-332541.851801 4158744.556285 -5746441.764265,-4629264.599683 2045472.296719 -4980862.889700,-6765916.794954 -1023475.992929 -1889495.585659,-5737754.787288 -3614034.143551 2086167.887648,-2022351.752844 -4510596.142546 5082926.334415,2639175.711660 -3292922.319572 5696311.352292
3583960.293988 -2367732.217316 5639772.138119,4152957.138543 2435975.757200 5204572.628610,2775111.160465 6099569.931859 2329077.548607,96067.721401 6906226.142898 -1639257.679884,-2627667.306463 4482008.162537 -4840362.773673,-4123936.855223 -33643.521474 -5780961.479894,-3696304.859639 -4533951.697901 -4024532.335625,-1541518.461348 -6917345.597897 -387157.223264,1334649.425661 -6062565.064966 3431118.262903,2671230.082673 3068162.569406 5805576.614854,-1420421.256357 5318493.984320 4470106.125150,-4848247.879114 5076457.583227 1038161.651506,-6005968.358556 2456320.218171 -2881122.549324,-4355956.618816 -1311364.355246 -5452684.960169,-673836.844392 -4466292.983482 -5479427.324471,3323587.702315 -5537525.871811 -2948944.494945,5768110.643812 -4020015.126073 960925.062177,5510764.159114 -620392.646039 4419678.961121,-2830150.615380 3199430.057907 5657861.953484,-6159304.763554 402293.022971 3494046.229190,-6602836.000915 -2584929.449762 -308890.474946,-3955270.692092 -4362309.984134 -3967603.653289,538915.378523 -4101506.670930 -5771886.313622,4781296.609573 -1927316.807226 -4883346.759159,6792467.356953 1147489.081096 -1714325.952208,5626078.338030 3685775.512713 2257047.931615,1824747.762155 4496376.714899 5169366.124835,-4152957.138543 -2435975.757200 5204572.628610,-2775111.160465 -6099569.931859 2329077.548607,-96067.721401 -6906226.142898 -1639257.679884,2627667.306463 -4482008.162537 -4840362.773673,4123936.855223 33643.521474 -5780961.479894,3696304.859639 4533951.697901 -4024532.335625,1541518.461348 6917345.597897 -387157.223264,-1334649.425661 6062565.064966 3431118.262903,-3583960.293988 2367732.217316 5639772.138119,1420421.256357 -5318493.984320 4470106.125150,4848247.879114 -5076457.583227 1038161.651506,6005968.358556 -2456320.218171 -2881122.549324,4355956.618816 1311364.355246 -5452684.960169,673836.844392 4466292.983482 -5479427.324471,-3323587.702315 5537525.871811 -2948944.494945,-5768110.643812 4020015.126073 960925.062177,-5510764.159114 620392.646039 4419678.961121,-2671230.082673 -3068162.569406 5805576.614854,6159304.763554 -402293.022971 3494046.229190,6602836.000915 2584929.449762 -308890.474946,3955270.692092 4362309.984134 -3967603.653289,-538915.378523 4101506.670930 -5771886.313622,-4781296.609573 1927316.807226 -4883346.759159,-6792467.356953 -1147489.081096 -1714325.952208,-5626078.338030 -3685775.512713 2257047.931615,-1824747.762155 -4496376.714899 5169366.124835,2830150.615380 -3199430.057907 5657861.953484
3646855.240623 -2165087.650308 5680649.770098,4136768.187992 2634373.791689 5120337.256157,2687393.671448 6200791.636571 2159144.501900,-22010.947394 6862877.073855 -1815182.969933,-2720802.024902 4314704.269272 -4939974.523927,-4148771.119858 -246640.016464 -5757973.344073,-3641220.675416 -4693367.905776 -3889597.770272,-1432075.288605 -6948458.868916 -203130.137912,1447200.217838 -5950547.220365 3577996.303859,2506107.241153 3207498.487656 5803898.146414,-1593242.359795 5368879.532995 4350316.398813,-4947783.074503 5014260.427577 856366.792610,-5985658.841134 2310828.312713 -3039662.056486,-4225605.661035 -1471964.749117 -5513956.382726,-494341.463940 -4567154.082378 -5415009.822999,3468543.369636 -5531486.779348 -2788721.550292,5810534.403250 -3909623.838627 1142141.224045,5430628.132736 -457325.873449 4536896.336520,-3018712.076561 3103571.439499 5613717.639577,-6248643.872502 273281.789878 3345163.574068,-6551082.509482 -2686612.477893 -492716.170932,-3786920.385825 -4389096.068278 -4100233.380141,745010.652503 -4041094.624388 -5791551.399814,4929089.595473 -1807899.002434 -4780934.118032,6812772.921646 1270253.467200 -1537431.205717,5509080.291959 3754329.774934 2425653.204130,1625249.867431 4478532.029946 5250600.942760,-4136768.187992 -2634373.791689 5120337.256157,-2687393.671448 -6200791.636571 2159144.501900,22010.947394 -6862877.073855 -1815182.969933,2720802.024902 -4314704.269272 -4939974.523927,4148771.119858 246640.016464 -5757973.344073,3641220.675416 4693367.905776 -3889597.770272,1432075.288605 6948458.868916 -203130.137912,-1447200.217838 5950547.220365 3577996.303859,-3646855.240623 2165087.650308 5680649.770098,1593242.359795 -5368879.532995 4350316.398813,4947783.074503 -5014260.427577 856366.792610,5985658.841134 -2310828.312713 -3039662.056486,4225605.661035 1471964.749117 -5513956.382726,494341.463940 4567154.082378 -5415009.822999,-3468543.369636 5531486.779348 -2788721.550292,-5810534.403250 3909623.838627 1142141.224045,-5430628.132736 457325.873449 4536896.336520,-2506107.241153 -3207498.487656 5803898.146414,6248643.872502 -273281.789878 3345163.574068,6551082.509482 2686612.477893 -492716.170932,3786920.385825 4389096.068278 -4100233.380141,-745010.652503 4041094.624388 -5791551.399814,-4929089.595473 1807899.002434 -4780934.118032,-6812772.921646 -1270253.467200 -1537431.205717,-5509080.291959 -3754329.774934 2425653.204130,-1625249.867431 -4478532.029946 5250600.942760,3018712.076561 -3103571.439499 5613717.639577
3706997.340286 -1960549.089896 5715809.646881,4117307.007057 2830216.781044 5030946.118075,2597417.780881 6296198.587349 1987035.353259,-140271.155109 6813190.406401 -1989281.804749,-2811969.515077 4143509.564445 -5034633.394368,-4170412.979535 -459289.696365 -5729219.544341,-3583195.319902 -4848353.976218 -3750757.862381,-1321322.218976 -6973106.374569 -18898.445928,1558805.554647 -5833067.920294 3721269.019450,2339084.966539 3344356.673288 5796378.416379,-1764260.005914 5414648.837672 4226144.418238,-5042651.360891 4947472.992533 673708.990556,-5960019.683593 2162930.538179 -3195146.576231,-4091753.833928 -1631679.521762 -5569704.303751,-314787.552315 -4664258.724530 -5345167.088661,3610074.926199 -5520554.577308 -2625695.085552,5847636.886200 -3795495.607362 1322206.395449,5345777.670477 -293440.930642 4649543.919471,-3204681.768848 3005431.188041 5563922.660167,-6332296.816368 144375.643098 3192909.988719,-6493219.392561 -2785849.472454 -676045.642313,-3614906.175594 -4412253.600635 -4228747.381206,950636.619231 -3977566.955933 -5805417.519968,5072501.032833 -1687318.609117 -4673726.943424,6826806.585523 1391673.730744 -1358989.139858,5386863.693472 3819651.431060 2591813.792634,1424041.740813 4457088.043366 5326549.271148,-4117307.007057 -2830216.781044 5030946.118075,-2597417.780881 -6296198.587349 1987035.353259,140271.155109 -6813190.406401 -1989281.804749,2811969.515077 -4143509.564445 -5034633.394368,4170412.979535 459289.696365 -5729219.544341,3583195.319902 4848353.976218 -3750757.862381,1321322.218976 6973106.374569 -18898.445928,-1558805.554647 5833067.920294 3721269.019450,-3706997.340286 1960549.089896 5715809.646881,1764260.005914 -5414648.837672 4226144.418238,5042651.360891 -4947472.992533 673708.990556,5960019.683593 -2162930.538179 -3195146.576231,4091753.833928 1631679.521762 -5569704.303751,314787.552315 4664258.724530 -5345167.088661,-3610074.926199 5520554.577308 -2625695.085552,-5847636.886200 3795495.607362 1322206.395449,-5345777.670477 293440.930642 4649543.919471,-2339084.966539 -3344356.673288 5796378.416379,6332296.816368 -144375.643098 3192909.988719,6493219.392561 2785849.472454 -676045.642313,3614906.175594 4412253.600635 -4228747.381206,-950636.619231 3977566.955933 -5805417.519968,-5072501.032833 1687318.609117 -4673726.943424,-6826806.585523 -1391673.730744 -1358989.139858,-5386863.693472 -3819651.431060 2591813.792634,-1424041.740813 -4457088.043366 5326549.271148,3204681.768848 -3005431.188041 5563922.660167
3764334.468750 -1754308.785158 5745216.530704,4094581.242783 3023323.123627 4936488.944582,2505247.881988 6385705.090792 1812923.568864,-258622.421304 6757217.365435 -2161379.296971,-2901096.110616 3968586.235473 -5124245.186840,-4188838.777952 -671395.200811 -5694728.602240,-3522266.309948 -4998767.394311 -3608151.366489,-1209341.542772 -6991268.416395 165352.282549,1669377.524009 -5710240.607199 3860792.211740,2170318.979811 3478608.353945 5783024.959011,-1933323.406615 5455747.607332 4097715.029302,-5132778.092442 4876141.761503 490372.341298,-5929087.734571 2012751.572379 -3347420.385246,-3954530.405000 -1790365.045221 -5619873.375922,-135336.989530 -4757509.733335 -5269968.510934,3748061.963457 -5504724.019282 -2460028.559043,5879396.928850 -3677721.140123 1500939.070481,5256301.186333 -128881.258923 4757508.516952,-3387883.557120 2905095.527085 5508526.935263,-6410179.001869 15678.457169 3037438.784499,-6429294.314828 -2882568.143524 -858694.324619,-3439384.170772 -4431775.942225 -4353017.371352,1155602.433640 -3910984.424108 -5813470.923393,5211392.254084 -1565675.924429 -4561832.030158,6834547.328486 1511655.871776 -1179179.162390,5259536.644398 3881697.776476 2755362.265646,1221308.859335 4432073.488604 5397134.912404,-4094581.242783 -3023323.123627 4936488.944582,-2505247.881988 -6385705.090792 1812923.568864,258622.421304 -6757217.365435 -2161379.296971,2901096.110616 -3968586.235473 -5124245.186840,4188838.777952 671395.200811 -5694728.602240,3522266.309948 4998767.394311 -3608151.366489,1209341.542772 6991268.416395 165352.282549,-1669377.524009 5710240.607199 3860792.211740,-3764334.468750 1754308.785158 5745216.530704,1933323.406615 -5455747.607332 4097715.029302,5132778.092442 -4876141.761503 490372.341298,5929087.734571 -2012751.572379 -3347420.385246,3954530.405000 1790365.045221 -5619873.375922,135336.989530 4757509.733335 -5269968.510934,-3748061.963457 5504724.019282 -2460028.559043,-5879396.928850 3677721.140123 1500939.070481,-5256301.186333 128881.258923 4757508.516952,-2170318.979811 -3478608.353945 5783024.959011,6410179.001869 -15678.457169 3037438.784499,6429294.314828 2882568.143524 -858694.324619,3439384.170772 4431775.942225 -4353017.371352,-1155602.433640 3910984.424108 -5813470.923393,-5211392.254084 1565675.924429 -4561832.030158,-6834547.328486 -1511655.871776 -1179179.162390,-5259536.644398 -3881697.776476 2755362.265646,-1221308.859335 -4432073.488604 5397134.912404,3387883.557120 -2905095.527085 5508526.935263
3818816.447618 -1546560.443048 5768840.952154,4068601.013425 3213513.889077 4837060.571130,2410950.215358 6469231.112039 1636984.643852,-376973.974114 6695015.072110 -2331302.633368,-2988109.467959 3790099.788742 -5208720.759034,-4204027.152906 -882759.782918 -5654534.734989,-3458473.461016 -5144469.979062 -3461920.866333,-1096216.732538 -7002931.464281 349436.427276,1778828.755755 -5582183.694941 3996425.485211,1999966.176679 3610126.660318 5763851.153965,-2100283.940917 5492125.569558 3965157.387250,-5218093.200392 4800317.473525 306541.608965,-5892904.569788 1860418.491481 -3496331.043563,-3814067.309085 -1947878.157168 -5664413.802298,43848.827746 -4846813.002406 -5189488.823456,3882387.589379 -5483994.249141 -2291888.145162,5905798.345980 -3556394.743792 1678159.084146,5162291.079708 36208.649934 4860681.666050,-3568143.666540 2802652.105300 5447586.007402,-6482211.176712 -112706.451968 2878906.539419,-6359360.718649 -2976698.537339 -1040478.382914,-3260513.885547 -4447659.382161 -4472919.357401,1359717.634853 -3841409.948821 -5815703.624124,5345628.587143 -1443071.735343 -4445360.889486,6835980.045796 1630107.383064 -998182.112648,5127212.203763 3940428.922744 2916133.843533,1017238.331579 4403519.839116 5462287.062117,-4068601.013425 -3213513.889077 4837060.571130,-2410950.215358 -6469231.112039 1636984.643852,376973.974114 -6695015.072110 -2331302.633368,2988109.467959 -3790099.788742 -5208720.759034,4204027.152906 882759.782918 -5654534.734989,3458473.461016 5144469.979062 -3461920.866333,1096216.732538 7002931.464281 349436.427276,-1778828.755755 5582183.694941 3996425.485211,-3818816.447618 1546560.443048 5768840.952154,2100283.940917 -5492125.569558 3965157.387250,5218093.200392 -4800317.473525 306541.608965,5892904.569788 -1860418.491481 -3496331.043563,3814067.309085 1947878.157168 -5664413.802298,-43848.827746 4846813.002406 -5189488.823456,-3882387.589379 5483994.249141 -2291888.145162,-5905798.345980 3556394.743792 1678159.084146,-5162291.079708 -36208.649934 4860681.666050,-1999966.176679 -3610126.660318 5763851.153965,6482211.176712 112706.451968 2878906.539419,6359360.718649 2976698.537339 -1040478.382914,3260513.885547 4447659.382161 -4472919.357401,-1359717.634853 3841409.948821 -5815703.624124,-5345628.587143 1443071.735343 -4445360.889486,-6835980.045796 -1630107.383064 -998182.112648,-5127212.203763 -3940428.922744 2916133.843533,-1017238.331579 -4403519.839116 5462287.062117,3568143.666540 -2802652.105300 5447586.007402
3870395.086825 -1337499.046180 5786659.238306,4039378.912832 3400612.986724 4732760.845864,2314592.827027 6546702.349352 1459395.922385,-495234.815871 6626646.479555 -2498881.249179,-3072938.620024 3608218.891147 -5287976.108043,-4215959.061429 -1093187.488678 -5608677.824154,-3391858.870650 -5285328.015444 -3312212.635525,-982032.385430 -7008088.167251 533168.508854,1887072.486953 -5449020.449035 4128032.387390,1828184.482292 3738786.746261 5738876.213536,-2264995.287132 5523736.533927 3828604.828255,-5298531.245077 4720055.090927 122402.035624,-5851516.434355 1706060.661909 -3641729.544954,-3670499.021359 -2104076.286611 -5703281.382116,222609.128685 -4932077.592661 -5103808.034531,4012938.529844 -5458368.822515 -2121442.568026,5926829.931461 -3431614.249816 1853687.797569,5063843.635859 201683.380415 4958959.740542,-3745290.849029 2698189.921933 5381160.988285,-6548319.515217 -240676.407710 2717472.939622,-6283477.776760 -3068173.080688 -1221214.900044,-3078458.091219 -4459903.122146 -4588333.757304,1562792.319672 -3768908.552617 -5812113.408208,5475079.490326 -1319607.239376 -4324429.642949,6831095.574443 1746937.318818 -816180.077220,4990008.283628 3995807.815069 3073966.566273,812018.724140 4371461.268364 5521940.377443,-4039378.912832 -3400612.986724 4732760.845864,-2314592.827027 -6546702.349352 1459395.922385,495234.815871 -6626646.479555 -2498881.249179,3072938.620024 -3608218.891147 -5287976.108043,4215959.061429 1093187.488678 -5608677.824154,3391858.870650 5285328.015444 -3312212.635525,982032.385430 7008088.167251 533168.508854,-1887072.486953 5449020.449035 4128032.387390,-3870395.086825 1337499.046180 5786659.238306,2264995.287132 -5523736.533927 3828604.828255,5298531.245077 -4720055.090927 122402.035624,5851516.434355 -1706060.661909 -3641729.544954,3670499.021359 2104076.286611 -5703281.382116,-222609.128685 4932077.592661 -5103808.034531,-4012938.529844 5458368.822515 -2121442.568026,-5926829.931461 3431614.249816 1853687.797569,-5063843.635859 -201683.380415 4958959.740542,-1828184.482292 -3738786.746261 5738876.213536,6548319.515217 240676.407710 2717472.939622,6283477.776760 3068173.080688 -1221214.900044,3078458.091219 4459903.122146 -4588333.757304,-1562792.319672 3768908.552617 -5812113.408208,-5475079.490326 1319607.239376 -4324429.642949,-6831095.574443 -1746937.318818 -816180.077220,-4990008.283628 -3995807.815069 3073966.566273,-812018.724140 -4371461.268364 5521940.377443,3745290.849029 -2698189.921933 5381160.988285
3919024.226448 -1127320.669066 5798653.535323,4006930.012606 3584447.332269 4623694.531952,2216245.523718 6618050.303287 1280336.415625,-613313.790221 6552180.302869 -2663946.999723,-3155514.029892 3423115.208798 -5361932.448876,-4224617.803654 -1302483.336457 -5557203.379073,-3322466.899213 -5421212.383075 -3159176.494116,-866874.163122 -7006737.358099 716363.379612,1994022.628001 -5310878.862160 4255480.545174,1655132.704883 3864465.908149 5708125.164330,-2427313.553716 5550538.451577 3688194.736461,-5374031.464005 4635413.761763 -61860.849417,-5804974.181317 1549809.628986 -3783470.463433,-3523962.428537 -2258817.580187 -5736437.551385,400783.910948 -5013215.827381 -5013011.352531,4139605.227475 -5427855.723442 -1948862.932075,5942485.454388 -3303480.934977 2027348.281492,4961058.923281 367396.722032 5052244.052456,-3919156.548416 2591799.251057 5309318.499959,-6608435.698749 -368129.453844 2553300.617358,-6201710.338585 -3156926.624038 -1400722.063651,-2893382.664935 -4468509.259426 -4699145.514675,1764637.316537 -3693547.300746 -5802703.835726,5599618.684284 -1195383.964324 -4199158.911468,6819890.713248 1862056.363049 -633356.204011,4848047.539387 4047800.248113 3228701.458031,605839.885958 4335934.608312 5576035.040082,-4006930.012606 -3584447.332269 4623694.531952,-2216245.523718 -6618050.303287 1280336.415625,613313.790221 -6552180.302869 -2663946.999723,3155514.029892 -3423115.208798 -5361932.448876,4224617.803654 1302483.336457 -5557203.379073,3322466.899213 5421212.383075 -3159176.494116,866874.163122 7006737.358099 716363.379612,-1994022.628001 5310878.862160 4255480.545174,-3919024.226448 1127320.669066 5798653.535323,2427313.553716 -5550538.451577 3688194.736461,5374031.464005 -4635413.761763 -61860.849417,5804974.181317 -1549809.628986 -3783470.463433,3523962.428537 2258817.580187 -5736437.551385,-400783.910948 5013215.827381 -5013011.352531,-4139605.227475 5427855.723442 -1948862.932075,-5942485.454388 3303480.934977 2027348.281492,-4961058.923281 -367396.722032 5052244.052456,-1655132.704883 -3864465.908149 5708125.164330,6608435.698749 368129.453844 2553300.617358,6201710.338585 3156926.624038 -1400722.063651,2893382.664935 4468509.259426 -4699145.514675,-1764637.316537 3693547.300746 -5802703.835726,-5599618.684284 1195383.964324 -4199158.911468,-6819890.713248 -1862056.363049 -633356.204011,-4848047.539387 -4047800.248113 3228701.458031,-605839.885958 -4335934.608312 5576035.040082,3919156.548416 -2591799.251057 5309318.499959
3964659.774586 -916222.305602 5804811.825474,3971271.873860 3764846.999751 4509971.204849,2115979.846653 6683212.333452 1099986.617821,-731119.629818 6471690.945730 -2826334.329106,-3235767.633888 3234963.253341 -5430516.287870,-4229989.049925 -1510453.482932 -5500162.495055,-3250344.165516 -5551998.670857 -3002965.661175,-750828.751749 -6998884.049314 898836.414224,2099593.812662 -5167891.531693 4378641.796737,1480970.401106 3987043.698412 5671628.823381,-2587097.390796 5572493.478966 3544068.406652,-5444537.801214 4546456.794448 -246061.420531,-5753333.201881 1391799.020958 -3921412.095745,-3374596.705911 -2411961.018000 -5763849.418233,578214.067132 -5090143.386767 -4917189.106199,4262281.920480 -5392467.389649 -1774322.549807,5952763.640561 -3172099.456572 2198965.497829,4854040.689663 533201.784314 5140440.948551,-4089575.056019 2483571.577572 5232130.610572,-6662496.992260 -494964.414515 2386554.985653,-6114128.880591 -3242896.463614 -1578819.351761,-2705456.449343 -4473482.759338 -4805244.208594,1965064.348146 -3615395.246142 -5787484.237540,5719124.277241 -1070503.705248 -4069673.699720,6802368.242837 1975376.875655 -449894.514916,4701457.267743 4096374.864914 3380182.688380,398892.784521 4296979.304950 5624516.813825,-3971271.873860 -3764846.999751 4509971.204849,-2115979.846653 -6683212.333452 1099986.617821,731119.629818 -6471690.945730 -2826334.329106,3235767.633888 -3234963.253341 -5430516.287870,4229989.049925 1510453.482932 -5500162.495055,3250344.165516 5551998.670857 -3002965.661175,750828.751749 6998884.049314 898836.414224,-2099593.812662 5167891.531693 4378641.796737,-3964659.774586 916222.305602 5804811.825474,2587097.390796 -5572493.478966 3544068.406652,5444537.801214 -4546456.794448 -246061.420531,5753333.201881 -1391799.020958 -3921412.095745,3374596.705911 2411961.018000 -5763849.418233,-578214.067132 5090143.386767 -4917189.106199,-4262281.920480 5392467.389649 -1774322.549807,-5952763.640561 3172099.456572 2198965.497829,-4854040.689663 -533201.784314 5140440.948551,-1480970.401106 -3987043.698412 5671628.823381,6662496.992260 494964.414515 2386554.985653,6114128.880591 3242896.463614 -1578819.351761,2705456.449343 4473482.759338 -4805244.208594,-1965064.348146 3615395.246142 -5787484.237540,-5719124.277241 1070503.705248 -4069673.699720,-6802368.242837 -1975376.875655 -449894.514916,-4701457.267743 -4096374.864914 3380182.688380,-398892.784521 -4296979.304950 5624516.813825,4089575.056019 -2483571.577572 5232130.610572
