-603600.604905 -6722427.756439 2192363.924703,875794.079744 5225173.592358 4715861.784738,-274337.786951 1495459.755130 -6938950.173122,1852869.993873 -3280528.145486 6006859.250201,-2839442.003996 6502846.870175 214783.440596,983269.493093 -3219995.936550 -6254848.351361,-549645.431920 950872.170495 7003198.777204,-4659143.068712 3080020.659148 -4387888.031017,5208577.477921 -4033604.328499 -2652006.632199,-5225173.592358 875794.079744 4715861.784738,-1495459.755130 -274337.786951 -6938950.173122,6722427.756439 -603600.604905 2192363.924703,-6502846.870175 -2839442.003996 214783.440596,3219995.936550 983269.493093 -6254848.351361,3280528.145486 1852869.993873 6006859.250201,-3080020.659148 -4659143.068712 -4387888.031017,4033604.328499 5208577.477921 -2652006.632199,-950872.170495 -549645.431920 7003198.777204
-596845.326441 -6649783.991104 2404568.230011,893125.827232 5370872.665538 4546292.259269,-298386.583637 1277395.485751 -6981406.521603,1775214.663484 -3104899.237982 6122304.109905,-2839536.964723 6506605.548450 -9584.443761,1060999.376352 -3399369.539414 -6146253.854645,-727566.746378 1082158.856489 6967897.917588,-4544844.345433 2997243.850727 -4561783.357769,5272435.694555 -4082280.276760 -2442660.349251,-5370872.665538 893125.827232 4546292.259269,-1277395.485751 -298386.583637 -6981406.521603,6649783.991104 -596845.326441 2404568.230011,-6506605.548450 -2839536.964723 -9584.443761,3399369.539414 1060999.376352 -6146253.854645,3104899.237982 1775214.663484 6122304.109905,-2997243.850727 -4544844.345433 -4561783.357769,4082280.276760 5272435.694555 -2442660.349251,-1082158.856489 -727566.746378 6967897.917588
-589161.148122 -6570524.868924 2614351.157496,910190.937965 5511131.143038 4372147.375420,-323096.329704 1058172.078055 -7016893.149168,1696563.780050 -2925829.987221 6231594.013215,-2836792.742509 6503857.706772 -233942.681810,1136898.123365 -3575705.578199 -6031514.118290,-904188.842171 1213142.109511 6925597.483010,-4426393.770476 2910975.916072 -4731106.395394,5330830.605688 -4127152.058072 -2230859.694734,-5511131.143038 910190.937965 4372147.375420,-1058172.078055 -323096.329704 -7016893.149168,6570524.868924 -589161.148122 2614351.157496,-6503857.706772 -2836792.742509 -233942.681810,3575705.578199 1136898.123365 -6031514.118290,2925829.987221 1696563.780050 6231594.013215,-2910975.916072 -4426393.770476 -4731106.395394,4127152.058072 5330830.605688 -2230859.694734,-1213142.109511 -904188.842171 6925597.483010
-580526.999214 -6484733.832081 2821501.499041,926948.178355 5645809.698264 4193602.020876,-348447.151258 838009.685747 -7045375.100736,1617010.658058 -2743495.209468 6334619.667712,-2831240.867386 6494594.427641 -458065.479959,1210903.879283 -3748820.203616 -5910742.680433,-1079337.193730 1343685.205273 6876339.668278,-4303925.371536 2821285.505881 -4895688.561931,5383719.711984 -4168150.105954 -2016817.043103,-5645809.698264 926948.178355 4193602.020876,-838009.685747 -348447.151258 -7045375.100736,6484733.832081 -580526.999214 2821501.499041,-6494594.427641 -2831240.867386 -458065.479959,3748820.203616 1210903.879283 -5910742.680433,2743495.209468 1617010.658058 6334619.667712,-2821285.505881 -4303925.371536 -4895688.561931,4168150.105954 5383719.711984 -2016817.043103,-1343685.205273 -1079337.193730 6876339.668278
-570923.142741 -6392500.995965 3025810.729122,943356.026388 5774774.762482 4010835.561175,-374417.573067 617129.261950 -7066824.325759,1536648.719984 -2558073.345778 6431278.078820,-2822915.727329 6478813.512416 -681727.334102,1282957.428400 -3918532.403034 -5784059.113652,-1252839.321763 1473651.079079 6820173.616122,-4177576.801901 2728245.224247 -5055366.100856,5431066.320683 -4205208.558411 -1800747.121127,-5774774.762482 943356.026388 4010835.561175,-617129.261950 -374417.573067 -7066824.325759,6392500.995965 -570923.142741 3025810.729122,-6478813.512416 -2822915.727329 -681727.334102,3918532.403034 1282957.428400 -5784059.113652,2558073.345778 1536648.719984 6431278.078820,-2728245.224247 -4177576.801901 -5055366.100856,4205208.558411 5431066.320683 -1800747.121127,-1473651.079079 -1252839.321763 6820173.616122
-560331.224366 -6293923.047928 3227073.218956,959372.740026 5897898.665728 3824031.660051,-400984.535757 395752.341746 -7081219.702708,1455571.387019 -2369746.283848 6521472.647443,-2811854.502165 6456519.492489 -904703.263266,1353002.240089 -4084664.192676 -5651588.915433,-1424524.963390 1602902.469815 6757155.371660,-4047489.180603 2631931.568305 -5209980.237519,5472839.572266 -4238265.354821 -1582866.789441,-5897898.665728 959372.740026 3824031.660051,-395752.341746 -400984.535757 -7081219.702708,6293923.047928 -560331.224366 3227073.218956,-6456519.492489 -2811854.502165 -904703.263266,4084664.192676 1353002.240089 -5651588.915433,2369746.283848 1455571.387019 6521472.647443,-2631931.568305 -4047489.180603 -5209980.237519,4238265.354821 5472839.572266 -1582866.789441,-1602902.469815 -1424524.963390 6757155.371660
-548734.318355 -6189103.138963 3425086.447172,974956.425622 6015059.771747 3633378.094793,-428123.415642 174100.824431 -7088547.057494,1373871.971281 -2178699.176261 6605113.261222,-2798097.095396 6427723.632342 -1126769.042411,1420984.512130 -4247040.807627 -5513463.392648,-1594226.239954 1731302.064986 6687347.830373,-3913806.930373 2532424.862981 -5359377.330025,5509014.461215 -4267262.328110 -1363394.821236,-6015059.771747 974956.425622 3633378.094793,-174100.824431 -428123.415642 -7088547.057494,6189103.138963 -548734.318355 3425086.447172,-6427723.632342 -2798097.095396 -1126769.042411,4247040.807627 1420984.512130 -5513463.392648,2178699.176261 1373871.971281 6605113.261222,-2532424.862981 -3913806.930373 -5359377.330025,4267262.328110 5509014.461215 -1363394.821236,-1731302.064986 -1594226.239954 6687347.830373
-536116.971603 -6078150.768417 3619651.206735,990065.107033 6126142.606609 3439066.566808,-455808.046939 -47603.244304 -7088799.175822,1291643.569120 -1985120.255563 6682116.379377,-2781686.063058 6392443.924958 -1347701.434062,1486853.210880 -4405490.889622 -5369819.540059,-1761777.822234 1858712.646754 6610820.679569,-3776677.613165 2429809.191672 -5503409.014464,5539571.850163 -4292145.292854 -1142551.678339,-6126142.606609 990065.107033 3439066.566808,47603.244304 -455808.046939 -7088799.175822,6078150.768417 -536116.971603 3619651.206735,-6392443.924958 -2781686.063058 -1347701.434062,4405490.889622 1486853.210880 -5369819.540059,1985120.255563 1291643.569120 6682116.379377,-2429809.191672 -3776677.613165 -5503409.014464,4292145.292854 5539571.850163 -1142551.678339,-1858712.646754 -1761777.822234 6610820.679569
-522465.246582 -5961181.661825 3810571.807909,1004656.796310 6231037.980657 3241292.507574,-484010.746408 -269137.890051 -7081975.809468,1208978.955354 -1789200.646556 6752405.111117,-2762666.538734 6350705.080010 -1567278.418493,1550560.107542 -4559846.672604 -5220799.912904,-1927017.092594 1984997.239151 6527650.333373,-3636251.763087 2324172.323504 -5641932.344400,5564498.476744 -4312864.130028 -920559.284963,-6231037.980657 1004656.796310 3241292.507574,269137.890051 -484010.746408 -7081975.809468,5961181.661825 -522465.246582 3810571.807909,-6350705.080010 -2762666.538734 -1567278.418493,4559846.672604 1550560.107542 -5220799.912904,1789200.646556 1208978.955354 6752405.111117,-2324172.323504 -3636251.763087 -5641932.344400,4312864.130028 5564498.476744 -920559.284963,-1984997.239151 -1927017.092594 6527650.333373
-507766.760966 -5838317.642253 3997656.277024,1018689.563749 6329643.103932 3040254.880167,-512702.340463 -490281.427219 -7068083.676499,1125970.479308 -1591134.175481 6815909.287586,-2741086.157115 6302538.503920 -1785279.422162,1612059.811966 -4709944.165368 -5066552.493623,-2089784.304544 2110019.255765 6437919.861238,-3492682.717839 2215605.635877 -5774809.924577,5583786.954589 -4329372.866331 -697640.799410,-6329643.103932 1018689.563749 3040254.880167,490281.427219 -512702.340463 -7068083.676499,5838317.642253 -507766.760966 3997656.277024,-6302538.503920 -2741086.157115 -1785279.422162,4709944.165368 1612059.811966 -5066552.493623,1591134.175481 1125970.479308 6815909.287586,-2215605.635877 -3492682.717839 -5774809.924577,4329372.866331 5583786.954589 -697640.799410,-2110019.255765 -2089784.304544 6437919.861238
-492010.725963 -5709686.495191 4180716.550856,1032121.609195 6421861.694571 2836155.976598,-541852.194672 -710812.676147 -7047136.455420,1042709.962025 -1391117.176747 6872565.527343,-2716994.974081 6247982.272746 -2001485.544119,1671309.802550 -4855623.331516 -4907230.552767,-2249922.738989 2233642.648300 6341718.909999,-3346126.448033 2104204.033719 -5901910.038744,5597435.767036 -4341629.749772 -474020.384003,-6421861.694571 1032121.609195 2836155.976598,710812.676147 -541852.194672 -7047136.455420,5709686.495191 -492010.725963 4180716.550856,-6247982.272746 -2716994.974081 -2001485.544119,4855623.331516 1671309.802550 -4907230.552767,1391117.176748 1042709.962025 6872565.527343,-2104204.033719 -3346126.448033 -5901910.038744,4341629.749772 5597435.767036 -474020.384003,-2233642.648300 -2249922.738989 6341718.909999
-475187.981785 -5575421.827311 4359568.666393,1044911.333005 6507604.080241 2629201.211158,-571428.245603 -930511.179739 -7019154.773258,959288.595232 -1189348.297040 6922317.295348,-2690445.384995 6187081.097290 -2215679.780094,1728270.453252 -4996728.266146 -4742992.504177,-2407278.857478 2355732.055408 6239143.619484,-3196741.385174 1990065.864599 -6023106.771571,5605449.254594 -4349597.320049 -249922.973538,-6507604.080241 1044911.333005 2629201.211158,930511.179739 -571428.245603 -7019154.773258,5575421.827311 -475187.981785 4359568.666393,-6187081.097290 -2690445.384995 -2215679.780094,4996728.266146 1728270.453252 -4742992.504177,1189348.297040 959288.595232 6922317.295348,-1990065.864599 -3196741.385174 -6023106.771571,4349597.320049 5605449.254594 -249922.973538,-2355732.055408 -2407278.857478 6239143.619484
-457291.031872 -5435662.919182 4534032.945825,1057017.408344 6586787.292154 2419598.910012,-601397.035178 -1149157.419348 -6984166.187578,875796.841729 -986028.297300 6965114.955458,-2661492.039579 6119886.281291 -2427647.244005,1782905.056355 -5133107.369505 -4574001.754505,-2561702.451702 2476152.952290 6130296.531716,-3044688.247900 1873292.830785 -6138280.124610,5607837.594934 -4353242.475166 -25574.042571,-6586787.292154 1057017.408344 2419598.910012,1149157.419348 -601397.035178 -6984166.187578,5435662.919182 -457291.031872 4534032.945825,-6119886.281291 -2661492.039579 -2427647.244005,5133107.369505 1782905.056355 -4574001.754505,986028.297300 875796.841729 6965114.955458,-1873292.830785 -3044688.247900 -6138280.124610,4353242.475166 5607837.594934 -25574.042571,-2476152.952290 -2561702.451702 6130296.531716
-438314.073180 -5290554.572384 4703934.176563,1068398.851745 6659335.151989 2207560.097286,-631723.747124 -1366533.029998 -6942205.162414,792324.337899 -781359.852272 7000915.816426,-2630191.756384 6046455.671522 -2637175.386620,1835179.843203 -5264613.516583 -4400426.547171,-2713046.790144 2594771.799801 6015286.493728,-2890129.867619 1753989.896800 -6247316.126244,5604616.777436 -4352536.531599 198800.628189,-6659335.151989 1068398.851745 2207560.097286,1366533.029998 -631723.747124 -6942205.162414,5290554.572384 -438314.073180 4703934.176563,-6046455.671522 -2630191.756384 -2637175.386620,5264613.516583 1835179.843203 -4400426.547171,781359.852272 792324.337899 7000915.816426,-1753989.896800 -2890129.867619 -6247316.126244,4352536.531599 5604616.777436 198800.628189,-2594771.799801 -2713046.790144 6015286.493728
-418253.025700 -5140246.950979 4869101.786125,1079015.095469 6725178.350989 1993298.277886,-662372.245981 -1582421.014485 -6893313.038141,708959.797713 -575547.348344 7029684.171376,-2596603.433461 5966853.601440 -2844054.211111,1885064.000080 -5391104.223404 -4222439.800847,-2861168.760421 2711456.194267 5894228.554022,-2733231.012587 1632265.194439 -6350106.935620,5595808.569859 -4347455.281078 422975.186053,-6725178.350989 1079015.095469 1993298.277886,1582421.014485 -662372.245981 -6893313.038141,5140246.950979 -418253.025700 4869101.786125,-5966853.601440 -2596603.433461 -2844054.211111,5391104.223404 1885064.000080 -4222439.800847,575547.348344 708959.797713 7029684.171376,-1632265.194439 -2733231.012587 -6350106.935620,4347455.281078 5595808.569859 422975.186053,-2711456.194267 -2861168.760421 5894228.554022
-397105.558564 -4984895.417781 5029370.011744,1088826.058565 6784254.521564 1777029.217322,-693305.118220 -1796605.956471 -6837537.995252,625790.918860 -368796.679395 7051391.330783,-2560787.958275 5881150.827247 -3048076.485261,1932529.681513 -5512441.808953 -4040218.942591,-3005929.008266 2826075.016724 5767243.852722,-2574158.211534 1508229.923839 -6446550.940520,5581440.479174 -4337979.041289 646723.940795,-6784254.521564 1088826.058565 1777029.217322,1796605.956471 -693305.118220 -6837537.995252,4984895.417781 -397105.558564 5029370.011744,-5881150.827247 -2560787.958275 -3048076.485261,5512441.808953 1932529.681513 -4040218.942591,368796.679395 625790.918860 7051391.330783,-1508229.923839 -2574158.211534 -6446550.940520,4337979.041289 5581440.479174 646723.940795,-2826075.016724 -3005929.008266 5767243.852722
-374871.114252 -4824660.365533 5184578.064537,1097792.218369 6836508.301016 1558970.718798,-724483.715745 -2008874.232231 -6774935.012050,542904.290810 -161315.041079 7066015.648929,-2522808.115235 5789424.457243 -3249037.950076,1977552.019519 -5628493.553039 -3853945.735749,-3147192.072294 2938498.582135 5634459.505464,-2413079.576478 1381998.251564 -6536552.849168,5561545.705407 -4324092.702011 869821.599059,-6836508.301016 1097792.218369 1558970.718798,2008874.232231 -724483.715745 -6774935.012050,4824660.365533 -374871.114252 5184578.064537,-5789424.457243 -2522808.115235 -3249037.950076,5628493.553039 1977552.019519 -3853945.735749,161315.041079 542904.290810 7066015.648929,-1381998.251564 -2413079.576478 -6536552.849168,4324092.702011 5561545.705407 869821.599059,-2938498.582135 -3147192.072294 5634459.505464
-351550.943336 -4659707.042303 5334570.288120,1105874.700941 6881891.384241 1339342.397839,-755868.207888 -2219014.218862 -6705565.816254,460385.305146 46689.275130 7073542.543842,-2482728.475721 5691757.881277 -3446737.524599,2020109.113213 -5739131.855311 -3663806.102751,-3284826.506107 3048598.797373 5496008.481072,-2250164.621621 1253687.211773 -6620023.775944,5536163.076919 -4305785.781524 1092043.498419,-6881891.384241 1105874.700941 1339342.397839,2219014.218862 -755868.207888 -6705565.816254,4659707.042303 -351550.943336 5334570.288120,-5691757.881277 -2482728.475721 -3446737.524599,5739131.855311 2020109.113213 -3663806.102751,-46689.275130 460385.305146 7073542.543842,-1253687.211773 -2250164.621621 -6620023.775944,4305785.781524 5536163.076919 1092043.498419,-3048598.797373 -3284826.506107 5496008.481072
-327148.068604 -4490205.377466 5479196.311538,1113035.271217 6920362.584498 1118365.454749,-787417.603893 -2426816.511786 -6629498.830505,378318.067920 255007.096118 7073964.510723,-2440615.369573 5588240.657344 -3640977.506678,2060182.097931 -5844234.360333 -3469989.942962,-3418705.040143 3156249.271215 5352029.473095,-2085584.100494 1123416.571191 -6696881.321010,5505337.041863 -4283052.397266 1313165.840792,-6920362.584498 1113035.271217 1118365.454749,2426816.511786 -787417.603893 -6629498.830505,4490205.377466 -327148.068604 5479196.311538,-5588240.657344 -2440615.369573 -3640977.506678,5844234.360333 2060182.097931 -3469989.942962,-255007.096118 378318.067920 7073964.510723,-1123416.571191 -2085584.100494 -6696881.321010,4283052.397266 5505337.041863 1313165.840792,-3156249.271215 -3418705.040143 5352029.473095
-301667.384946 -4316329.792782 5618311.196398,1119236.523512 6951887.853813 896262.445181,-819089.840092 -2632074.118748 -6546809.111767,296785.313216 463428.568062 7067281.128849,-2396536.687560 5478968.464746 -3831563.769516,2097755.044052 -5943684.136321 -3272690.945726,-3548704.651160 3261325.518084 5202666.765268,-1919509.804812 991308.758806 -6767049.643830,5469117.527061 -4255891.393482 1532965.924887,-6951887.853813 1119236.523512 896262.445181,2632074.118748 -819089.840092 -6546809.111767,4316329.792782 -301667.384946 5618311.196398,-5478968.464746 -2396536.687560 -3831563.769516,5943684.136321 2097755.044052 -3272690.945726,-463428.568062 296785.313216 7067281.128849,-991308.758806 -1919509.804812 -6767049.643830,4255891.393482 5469117.527061 1532965.924887,-3261325.518084 -3548704.651160 5202666.765268
-275115.616649 -4138259.020142 5751775.578113,1124441.869563 6976440.327652 673257.049106,-850841.807489 -2834582.673597 -6457578.284637,215868.321250 671743.373358 7053499.061963,-2350561.851918 5364042.977100 -4018305.953782,2132815.019265 -6037369.789986 -3072106.398793,-3674706.715003 3363705.066478 5048070.090969,-1752114.402503 857488.723613 -6830459.530598,5427559.917724 -4224306.300085 1751222.377403,-6976440.327652 1124441.869563 673257.049106,2834582.673597 -850841.807489 -6457578.284637,4138259.020142 -275115.616649 5751775.578113,-5364042.977100 -2350561.851918 -4018305.953782,6037369.789986 2132815.019265 -3072106.398793,-671743.373358 215868.321250 7053499.061963,-857488.723613 -1752114.402503 -6830459.530598,4224306.300085 5427559.917724 1751222.377403,-3363705.066478 -3674706.715003 5048070.090969
-247501.343260 -3956175.909945 5879455.801160,1128615.627537 6994000.345065 449573.838499,-882629.411961 -3034140.637097 -6361894.468543,135646.837140 879740.940589 7032632.052140,-2302761.700197 5243571.766475 -4201017.655127,2165352.063229 -6125185.605482 -2868436.992285,-3796597.110645 3463267.613443 4888394.486785,-1583571.255822 722083.824841 -6887048.455546,5380724.966858 -4188305.368655 1967715.382662,-6994000.345065 1128615.627537 449573.838499,3034140.637097 -882629.411961 -6361894.468543,3956175.909945 -247501.343260 5879455.801160,-5243571.766475 -2302761.700197 -4201017.655127,6125185.605482 2165352.063229 -2868436.992285,-879740.940589 135646.837140 7032632.052140,-722083.824841 -1583571.255822 -6887048.455546,4188305.368655 5380724.966858 1967715.382662,-3463267.613443 -3796597.110645 4888394.486785
-218835.007779 -3770267.237019 6001224.048268,1131723.088642 7004555.464045 225438.044027,-914407.630021 -3230549.497785 -6259852.198847,56198.992488 1087210.656852 7004700.907138,-2253208.386375 5117668.193559 -4379516.606911,2195359.176397 -6207031.671497 -2661886.618419,-3914266.328686 3559895.167706 4723800.140264,-1414054.244076 585223.711965 -6936760.636173,5328678.712267 -4147901.585519 2182226.910395,-7004555.464045 1131723.088642 225438.044027,3230549.497785 -914407.630021 -6259852.198847,3770267.237019 -218835.007779 6001224.048268,-5117668.193559 -2253208.386375 -4379516.606911,6207031.671497 2195359.176397 -2661886.618419,-1087210.656852 56198.992488 7004700.907138,-585223.711965 -1414054.244076 -6936760.636173,4147901.585519 5328678.712267 2182226.910395,-3559895.167706 -3914266.328686 4723800.140264
-189128.922769 -3580723.503100 6116958.463477,1133730.583592 7008100.468500 1075.321046,-946130.566828 -3423613.970270 -6151552.341846,-22398.770496 1293942.080545 6969733.481231,-2201975.280603 4986451.292251 -4553624.857999,2222832.304543 -6282814.002756 -2452662.167160,-4027609.574494 3653472.191649 4554452.231969,-1243737.586704 447040.202322 -6979547.082357,5271492.387173 -4103112.680032 2394540.941384,-7008100.468500 1133730.583592 1075.321046,3423613.970270 -946130.566828 -6151552.341846,3580723.503100 -189128.922769 6116958.463477,-4986451.292251 -2201975.280603 -4553624.857999,6282814.002756 2222832.304543 -2452662.167160,-1293942.080545 -22398.770496 6969733.481231,-447040.202322 -1243737.586704 -6979547.082357,4103112.680032 5271492.387173 2394540.941384,-3653472.191649 -4027609.574494 4554452.231969
-158397.273574 -3387738.736169 6226543.268982,1134605.547522 7004637.367037 -223288.484779,-977751.515898 -3613142.190979 -6037102.003697,-100071.772369 1499725.154525 6927764.649524,-2149136.868731 4850045.648400 -4723168.945476,2247770.320112 -6352444.655334 -2240973.318055,-4136526.866433 3743885.741297 4380520.771956,-1072795.667034 307667.156074 -7015365.639393,5209242.325416 -4053961.127029 2604443.690680,-7004637.367037 1134605.547522 -223288.484779,3613142.190979 -977751.515898 -6037102.003697,3387738.736169 -158397.273574 6226543.268982,-4850045.648400 -2149136.868731 -4723168.945476,6352444.655334 2247770.320112 -2240973.318055,-1499725.154525 -100071.772369 6927764.649524,-307667.156074 -1072795.667034 -7015365.639393,4053961.127029 5209242.325416 2604443.690680,-3743885.741297 -4136526.866433 4380520.771956
