-616490.374336 -6831224.075670 2178473.748914,445705.722416 -78805.377540 7174397.638074,890626.228800 6782703.298247 2234302.277705,103347.200364 4264417.470139 -5804344.301846,-826686.818375 -4136704.980808 -5838731.523451,2434192.314367 -4798107.138224 4773898.868863,-788100.503857 2823873.329034 6564887.912505,-2920926.172311 6539409.859765 -736841.124578,-1017200.001885 1216839.481253 -7026802.539598,2288811.710012 -5783429.813021 -3631045.587841,2626231.668600 -1418366.402843 6541015.557729,-4117927.386362 3401520.654434 4817525.990396,-5166395.503642 3515751.353872 -3580308.985983,918814.283850 -1224859.630679 -7038954.770850,5737193.470510 -4276882.320400 -795180.269337,78805.377540 445705.722416 7174397.638074,-6782703.298247 890626.228800 2234302.277705,-4264417.470139 103347.200364 -5804344.301846,4136704.980808 -826686.818375 -5838731.523451,6831224.075670 -616490.374336 2178473.748914,-2823873.329034 -788100.503857 6564887.912505,-6539409.859765 -2920926.172311 -736841.124578,-1216839.481253 -1017200.001885 -7026802.539598,5783429.813021 2288811.710012 -3631045.587841,4798107.138224 2434192.314367 4773898.868863,-3401520.654434 -4117927.386362 4817525.990396,-3515751.353872 -5166395.503642 -3580308.985983,1224859.630679 918814.283850 -7038954.770850,4276882.320400 5737193.470510 -795180.269337,1418366.402843 2626231.668600 6541015.557729
-610255.020814 -6760503.057033 2389693.881696,470371.588799 142128.999764 7171852.239345,899604.381142 6848250.733669 2021512.703599,84270.579728 4084231.280791 -5932870.109883,-847488.711969 -4313713.930411 -5706090.877213,2372638.077637 -4660632.922915 4937865.292896,-868443.985714 3009277.958089 6471908.021018,-2908917.134030 6516275.719221 -958107.691877,-929664.563139 1017676.486823 -7070469.443416,2331161.867372 -5884004.478072 -3437098.676361,2461447.839550 -1297887.773455 6629342.933695,-4235399.899073 3489637.177134 4650150.547557,-5074105.031089 3449662.815500 -3771699.617362,1092925.565514 -1353542.602269 -6990327.013355,5753041.863999 -4290701.399850 -573369.299640,-142128.999764 470371.588799 7171852.239345,-6848250.733669 899604.381142 2021512.703599,-4084231.280791 84270.579728 -5932870.109883,4313713.930411 -847488.711969 -5706090.877213,6760503.057033 -610255.020814 2389693.881696,-3009277.958089 -868443.985714 6471908.021018,-6516275.719221 -2908917.134030 -958107.691877,-1017676.486823 -929664.563139 -7070469.443416,5884004.478072 2331161.867372 -3437098.676361,4660632.922915 2372638.077637 4937865.292896,-3489637.177134 -4235399.899073 4650150.547557,-3449662.815500 -5074105.031089 -3771699.617362,1353542.602269 1092925.565514 -6990327.013355,4290701.399850 5753041.863999 -573369.299640,1297887.773455 2461447.839550 6629342.933695
-603111.333836 -6683332.797468 2598606.698759,495553.922842 362818.463274 7162399.101734,907992.802302 6907197.578273 1806771.303671,64317.044817 3900242.099980 -6055704.686412,-868248.744708 -4486523.627405 -5567974.587030,2309423.705185 -4518422.847357 5097067.561304,-947151.104163 3192152.017354 6372690.545484,-2894238.251587 6486844.873311 -1178450.089816,-842120.119636 817163.500741 -7107367.026530,2370856.965293 -5979137.733410 -3239843.512203,2294841.271826 -1175442.866506 6711281.860448,-4348436.763014 3574915.877646 4478287.881383,-4977266.474240 3379866.387955 -3959461.322505,1265436.345852 -1481697.555852 -6935005.691087,5763329.770750 -4300469.047110 -351005.146501,-362818.463274 495553.922842 7162399.101734,-6907197.578273 907992.802302 1806771.303671,-3900242.099980 64317.044817 -6055704.686412,4486523.627405 -868248.744708 -5567974.587030,6683332.797468 -603111.333836 2598606.698759,-3192152.017354 -947151.104163 6372690.545484,-6486844.873311 -2894238.251587 -1178450.089816,-817163.500741 -842120.119636 -7107367.026530,5979137.733410 2370856.965293 -3239843.512203,4518422.847357 2309423.705185 5097067.561304,-3574915.877646 -4348436.763014 4478287.881383,-3379866.387955 -4977266.474240 -3959461.322505,1481697.555852 1265436.345852 -6935005.691087,4300469.047110 5763329.770750 -351005.146501,1175442.866506 2294841.271826 6711281.860448
-595038.119929 -6599791.346627 2805010.518242,521227.109789 583049.843557 7146047.265732,915754.467677 6959490.086315 1590285.438507,43489.358609 3712629.663342 -6172731.347965,-888928.233763 -4654968.843392 -5424514.055425,2244630.364884 -4371606.390406 5251352.508150,-1024157.966951 3372313.023493 6267330.599988,-2876931.483968 6451134.792759 -1397655.942093,-754655.398276 615491.254586 -7137460.421264,2407882.629350 -6068725.818694 -3039469.286917,2126579.834954 -1051141.265227 6786753.847478,-4456942.021249 3657255.188537 4302103.486792,-4875989.493836 3306409.788012 -4143414.299010,1436185.156334 -1609195.205772 -6873043.115286,5768064.493398 -4306151.113840 -128302.306229,-583049.843557 521227.109789 7146047.265732,-6959490.086315 915754.467677 1590285.438507,-3712629.663342 43489.358609 -6172731.347965,4654968.843392 -888928.233763 -5424514.055425,6599791.346627 -595038.119929 2805010.518242,-3372313.023493 -1024157.966951 6267330.599988,-6451134.792759 -2876931.483968 -1397655.942093,-615491.254586 -754655.398276 -7137460.421264,6068725.818694 2407882.629350 -3039469.286917,4371606.390406 2244630.364884 5251352.508150,-3657255.188537 -4456942.021249 4302103.486792,-3306409.788012 -4875989.493836 -4143414.299010,1609195.205772 1436185.156334 -6873043.115286,4306151.113840 5768064.493398 -128302.306229,1051141.265227 2126579.834954 6786753.847478
-586015.435756 -6509963.000675 3008706.107965,547364.130295 802610.516453 7122812.370081,922852.740553 7005081.113655 1372264.162030,21791.901631 3521577.045790 -6283838.987645,-909487.847027 -4818888.589575 -5275845.849503,2178340.153330 -4220317.782500 5400571.748799,-1099403.086455 3549580.775278 6155929.217562,-2857041.235579 6409169.192693 -1615514.040343,-667358.192468 412851.934373 -7160721.194665,2442227.472928 -6152670.202877 -2836168.289730,1956832.463342 -925095.043176 6855686.617052,-4560824.496870 3736555.949463 4121767.073218,-4770387.738145 3229344.691038 -4323382.496611,1605012.720873 -1735906.147652 -6804497.894275,5767258.844905 -4307717.445846 94524.346763,-802610.516453 547364.130295 7122812.370081,-7005081.113655 922852.740553 1372264.162030,-3521577.045790 21791.901631 -6283838.987645,4818888.589575 -909487.847027 -5275845.849503,6509963.000675 -586015.435756 3008706.107965,-3549580.775278 -1099403.086455 6155929.217562,-6409169.192693 -2857041.235579 -1615514.040343,-412851.934373 -667358.192468 -7160721.194665,6152670.202877 2442227.472928 -2836168.289730,4220317.782500 2178340.153330 5400571.748799,-3736555.949463 -4560824.496870 4121767.073218,-3229344.691038 -4770387.738145 -4323382.496611,1735906.147652 1605012.720873 -6804497.894275,4307717.445846 5767258.844905 94524.346763,925095.043176 1956832.463342 6855686.617052
-576024.634616 -6413938.211408 3209496.881648,573936.588659 1021288.608124 7092716.637929,929251.437261 7043930.163215 1152918.013965,-769.317689 3327270.479828 -6388922.172718,-929887.660332 -4978126.276453 -5122111.578201,2110635.994316 -4064695.876923 5544581.819851,-1172827.428043 3723777.537453 6038593.257997,-2834614.283360 6360978.015265 -1831814.552298,-580315.275647 209439.000615 -7177127.372407,2473883.087730 -6230877.699497 -2630135.723234,1785768.985160 -797418.662542 6918014.169192,-4659997.873717 3812721.527187 3937452.401721,-4660578.710486 3148726.694548 -4499193.782441,1771762.102888 -1861700.988126 -6729434.883682,5760931.120862 -4305141.938619 317259.773378,-1021288.608124 573936.588659 7092716.637929,-7043930.163215 929251.437261 1152918.013965,-3327270.479828 -769.317689 -6388922.172718,4978126.276453 -929887.660332 -5122111.578201,6413938.211408 -576024.634616 3209496.881648,-3723777.537453 -1172827.428043 6038593.257997,-6360978.015265 -2834614.283360 -1831814.552298,-209439.000615 -580315.275647 -7177127.372407,6230877.699497 2473883.087730 -2630135.723234,4064695.876923 2110635.994316 5544581.819851,-3812721.527187 -4659997.873717 3937452.401721,-3148726.694548 -4660578.710486 -4499193.782441,1861700.988126 1771762.102888 -6729434.883682,4305141.938619 5760931.120862 317259.773378,797418.662542 1785768.985160 6918014.169192
-565048.410217 -6311813.489022 3407189.092082,600914.743217 1238873.199486 7055788.857138,934914.890946 7076003.423357 932458.810626,-24186.655532 3129899.171585 -6487881.236804,-950087.215333 -5132529.869880 -4963457.764381,2041601.537947 -3904884.016161 5683244.313901,-1244374.455970 3894728.222792 5915435.310008,-2809699.702558 6306597.405089 -2046349.228108,-493612.316759 5447.006902 -7186663.457244,2502844.031837 -6303260.576410 -2421569.515558,1613559.951368 -668228.869338 6973676.840857,-4754380.772524 3885657.932909 3749337.117620,-4546683.634043 3064615.276843 -4670680.101856,1936278.850276 -1986450.475344 -6647925.131193,5749105.066441 -4298402.587603 539688.983610,-1238873.199486 600914.743217 7055788.857138,-7076003.423357 934914.890946 932458.810626,-3129899.171585 -24186.655532 -6487881.236804,5132529.869880 -950087.215333 -4963457.764381,6311813.489022 -565048.410217 3407189.092082,-3894728.222792 -1244374.455970 5915435.310008,-6306597.405089 -2809699.702558 -2046349.228108,-5447.006902 -493612.316759 -7186663.457244,6303260.576410 2502844.031837 -2421569.515558,3904884.016161 2041601.537947 5683244.313901,-3885657.932909 -4754380.772524 3749337.117620,-3064615.276843 -4546683.634043 -4670680.101856,1986450.475344 1936278.850276 -6647925.131193,4298402.587603 5749105.066441 539688.983610,668228.869338 1613559.951368 6973676.840857
-553070.838705 -6203691.298591 3601592.021042,628267.538874 1455154.529795 7012064.354745,939808.014905 7101273.798978 711099.434266,-48450.827421 2929655.114749 -6580622.366632,-970045.578622 -5281952.043177 -4800035.711801,1971321.059770 -3741029.893904 5816426.009058,-1313990.176350 4062260.572273 5786573.587772,-2782348.790254 6246069.678021 -2258911.604578,-407333.797596 -198928.582707 -7189320.442010,2529107.814410 -6369736.660156 -2210670.129180,1440376.464825 -537644.585962 7022621.359316,-4843896.821857 3955273.937384 3557602.578815,-4428827.313612 2977073.751565 -4837677.634694,2098411.137987 -2110025.630283 -6560045.815835,5731809.837404 -4287481.533999 761597.250417,-1455154.529795 628267.538874 7012064.354745,-7101273.798978 939808.014905 711099.434266,-2929655.114749 -48450.827421 -6580622.366632,5281952.043177 -970045.578622 -4800035.711801,6203691.298591 -553070.838705 3601592.021042,-4062260.572273 -1313990.176350 5786573.587772,-6246069.678021 -2782348.790254 -2258911.604578,198928.582707 -407333.797596 -7189320.442010,6369736.660156 2529107.814410 -2210670.129180,3741029.893904 1971321.059770 5816426.009058,-3955273.937384 -4843896.821857 3557602.578815,-2977073.751565 -4428827.313612 -4837677.634694,2110025.630283 2098411.137987 -6560045.815835,4287481.533999 5731809.837404 761597.250417,537644.585962 1440376.464825 7022621.359316
-540077.419825 -6089679.950334 3792518.165734,655962.641996 1669924.199124 6961584.965587,943896.366517 7119720.935121 489053.621253,-73550.904761 2726732.902571 -6667057.683370,-989721.402834 -5426250.324957 -4632001.367058,1899879.359503 -3573285.413132 5943998.993118,-1381623.176498 4226205.333394 5652131.821897,-2752614.985823 6179443.283762 -2469297.207098,-321562.932087 -403491.577309 -7185095.817169,2552674.876063 -6430229.435170 -1997640.366608,1266390.009560 -405786.801424 7064800.889689,-4928474.723120 4021481.184421 3362433.679940,-4307137.994020 2886169.218940 -5000026.946846,2258009.907747 -2232297.879105 -6465880.181784,5709079.954526 -4272365.106914 982770.323415,-1669924.199124 655962.641996 6961584.965587,-7119720.935121 943896.366517 489053.621253,-2726732.902571 -73550.904761 -6667057.683370,5426250.324957 -989721.402834 -4632001.367058,6089679.950334 -540077.419825 3792518.165734,-4226205.333394 -1381623.176498 5652131.821897,-6179443.283762 -2752614.985823 -2469297.207098,403491.577309 -321562.932087 -7185095.817169,6430229.435170 2552674.876063 -1997640.366608,3573285.413132 1899879.359503 5943998.993118,-4021481.184421 -4928474.723120 3362433.679940,-2886169.218940 -4307137.994020 -5000026.946846,2232297.879105 2258009.907747 -6465880.181784,4272365.106914 5709079.954526 982770.323415,405786.801424 1266390.009560 7064800.889689
-526055.114968 -5969893.484035 3979783.421580,683966.477214 1882975.369792 6904398.995082,947146.209164 7131331.233407 266535.749342,-99474.314293 2521329.538120 -6747105.318486,-1009072.987883 -5565287.242803 -4459515.176571,1827361.660845 -3401806.539764 6065840.782339,-1447224.661959 4386396.436011 5512239.144875,-2720553.790646 6106772.761378 -2677303.749010,-236381.587612 -608045.243870 -7173993.572917,2573548.567118 -6484668.136813 -1782685.173123,1091772.280594 -272778.458747 7100175.076672,-5008048.310894 4084194.300938 3164018.672536,-4181747.216502 2791972.512156 -5157573.137035,2414929.005505 -2353139.185777 -6365517.466719,5680955.253029 -4253043.859774 1202994.642136,-1882975.369792 683966.477214 6904398.995082,-7131331.233407 947146.209164 266535.749342,-2521329.538120 -99474.314293 -6747105.318486,5565287.242803 -1009072.987883 -4459515.176571,5969893.484035 -526055.114968 3979783.421580,-4386396.436011 -1447224.661959 5512239.144875,-6106772.761378 -2720553.790646 -2677303.749010,608045.243870 -236381.587612 -7173993.572917,6484668.136813 2573548.567118 -1782685.173123,3401806.539764 1827361.660845 6065840.782339,-4084194.300938 -5008048.310894 3164018.672536,-2791972.512156 -4181747.216502 -5157573.137035,2353139.185777 2414929.005505 -6365517.466719,4253043.859774 5680955.253029 1202994.642136,272778.458747 1091772.280594 7100175.076672
-510992.384125 -5844451.547598 4163207.261154,712244.266500 2094102.966369 6840561.176187,949524.574439 7136097.860944 43760.624289,-126206.839418 2313644.242949 -6820689.484161,-1028058.343954 -5698930.462291 -4282741.938696,1753853.511193 -3226753.152682 6181834.434736,-1510748.489906 4542671.165882 5367029.971068,-2686222.685107 6028118.688766 -2882731.328227,-151870.208393 -812392.492708 -7156024.195841,2591735.121676 -6532987.838882 -1566011.436799,916695.014212 -138744.340171 7128710.080423,-5082556.607204 4143331.004994 2962548.981414,-4052789.672182 2694558.140487 -5310165.978716,2569025.315841 -2472422.185464 -6259052.824703,5647480.825653 -4229512.602865 1422057.548573,-2094102.966369 712244.266500 6840561.176187,-7136097.860944 949524.574439 43760.624289,-2313644.242949 -126206.839418 -6820689.484161,5698930.462291 -1028058.343954 -4282741.938696,5844451.547598 -510992.384125 4163207.261154,-4542671.165882 -1510748.489906 5367029.971068,-6028118.688766 -2686222.685107 -2882731.328227,812392.492708 -151870.208393 -7156024.195841,6532987.838882 2591735.121676 -1566011.436799,3226753.152682 1753853.511193 6181834.434736,-4143331.004994 -5082556.607204 2962548.981414,-2694558.140487 -4052789.672182 -5310165.978716,2472422.185464 2569025.315841 -6259052.824703,4229512.602865 5647480.825653 1422057.548573,138744.340171 916695.014212 7128710.080423
