-610255.020814 -6760503.057033 2389693.881696,904414.495853 5412782.496350 4650150.547557,-296274.885265 1346165.971992 -7070469.443416,1816694.590164 -3190497.814243 6182502.926292,-2876447.571856 6599369.091549 42442.549138,1056454.087100 -3406577.768620 -6258405.120054,-696197.658573 1067375.641007 7074995.448646,-4634212.753802 3061302.014786 -4585995.083165,5330363.819628 -4131502.146403 -2525539.972274,-5412782.496350 904414.495853 4650150.547557,-1346165.971992 -296274.885265 -7070469.443416,6760503.057033 -610255.020814 2389693.881696,-6599369.091549 -2876447.571856 42442.549138,3406577.768620 1056454.087100 -6258405.120054,3190497.814243 1816694.590164 6182502.926292,-3061302.014786 -4634212.753802 -4585995.083165,4131502.146403 5330363.819628 -2525539.972274,-1067375.641007 -696197.658573 7074995.448646
-603111.333836 -6683332.797468 2598606.698759,921749.584926 5553314.642344 4478287.881383,-320715.666272 1128744.410505 -7107367.026530,1738770.951747 -3013516.310928 6292501.579070,-2874095.097718 6598316.063069 -180374.419068,1132014.806953 -3582513.563699 -6145904.354732,-871794.504945 1197658.274027 7034644.381351,-4517468.569938 2976604.439926 -4755243.939119,5389434.933752 -4177240.718844 -2315775.066694,-5553314.642344 921749.584926 4478287.881383,-1128744.410505 -320715.666272 -7107367.026530,6683332.797468 -603111.333836 2598606.698759,-6598316.063069 -2874095.097718 -180374.419068,3582513.563699 1132014.806953 -6145904.354732,3013516.310928 1738770.951747 6292501.579070,-2976604.439926 -4517468.569938 -4755243.939119,4177240.718844 5389434.933752 -2315775.066694,-1197658.274027 -871794.504945 7034644.381351
-595038.119929 -6599791.346627 2805010.518242,938804.890771 5688452.607864 4302103.486792,-345805.118717 910358.761416 -7137460.421264,1659965.244743 -2833308.940702 6396434.654838,-2869008.417157 6590927.204138 -403017.328596,1205735.146512 -3755366.398311 -6027510.032316,-1045988.680280 1327561.092924 6987516.822348,-4396793.913203 2888548.634501 -4919923.262364,5443159.893888 -4219231.105816 -2103778.703259,-5688452.607864 938804.890771 4302103.486792,-910358.761416 -345805.118717 -7137460.421264,6599791.346627 -595038.119929 2805010.518242,-6590927.204138 -2869008.417157 -403017.328596,3755366.398311 1205735.146512 -6027510.032316,2833308.940702 1659965.244743 6396434.654838,-2888548.634501 -4396793.913203 -4919923.262364,4219231.105816 5443159.893888 -2103778.703259,-1327561.092924 -1045988.680280 6987516.822348
-586015.435756 -6509963.000675 3008706.107965,955540.126462 5818067.851223 4121767.073218,-371523.180914 691219.359403 -7160721.194665,1580366.743309 -2650044.676392 6494202.495973,-2861220.434061 6577198.393839 -625271.374317,1277558.590625 -3924962.896556 -5903334.572073,-1218615.547768 1456953.348561 6933657.865919,-4272319.378640 2797202.298360 -5079875.880571,5491502.898008 -4257408.934263 -1889754.787030,-5818067.851223 955540.126462 4121767.073218,-691219.359403 -371523.180914 -7160721.194665,6509963.000675 -586015.435756 3008706.107965,-6577198.393839 -2861220.434061 -625271.374317,3924962.896556 1277558.590625 -5903334.572073,2650044.676392 1580366.743309 6494202.495973,-2797202.298360 -4272319.378640 -5079875.880571,4257408.934263 5491502.898008 -1889754.787030,-1456953.348561 -1218615.547768 6933657.865919
-576024.634616 -6413938.211408 3209496.881648,971914.763242 5942037.303814 3937452.401721,-397848.270607 471537.132899 -7177127.372407,1500064.715568 -2463895.767769 6585711.384525,-2850766.668008 6557131.790456 -846922.179004,1347431.147329 -4091132.452979 -5773495.946254,-1389512.519580 1585704.044560 6873119.056007,-4144178.820514 2702636.804478 -5234949.226227,5534433.585583 -4291713.348605 -1673909.265589,-5942037.303814 971914.763242 3937452.401721,-471537.132899 -397848.270607 -7177127.372407,6413938.211408 -576024.634616 3209496.881648,-6557131.790456 -2850766.668008 -846922.179004,4091132.452979 1347431.147329 -5773495.946254,2463895.767769 1500064.715568 6585711.384525,-2702636.804478 -4144178.820515 -5234949.226227,4291713.348605 5534433.585583 -1673909.265589,-1585704.044560 -1389512.519580 6873119.056007
-565048.410217 -6311813.489022 3407189.092082,987888.094054 6060243.494725 3749337.117620,-424757.302483 251523.404731 -7186663.457244,1419148.324285 -2275037.576322 6670873.627363,-2837685.191449 6530735.836849 -1067756.005945,1415301.387464 -4253707.407181 -5638117.575875,-1558519.210815 1713682.070098 6805958.340237,-4012509.204353 2604927.141168 -5384995.476043,5571927.057213 -4322087.097010 -1456449.927775,-6060243.494725 987888.094054 3749337.117620,-251523.404731 -424757.302483 -7186663.457244,6311813.489022 -565048.410217 3407189.092082,-6530735.836849 -2837685.191449 -1067756.005945,4253707.407181 1415301.387464 -5638117.575875,2275037.576322 1419148.324285 6670873.627363,-2604927.141168 -4012509.204353 -5384995.476043,4322087.097010 5571927.057213 -1456449.927775,-1713682.070098 -1558519.210815 6805958.340237
-553070.838705 -6203691.298591 3601592.021042,1003419.297773 6172574.669730 3557602.578815,-452225.707892 31389.692635 -7189320.442010,1337706.528540 -2083648.407128 6749607.635599,-2822016.564210 6498025.258983 -1287559.970602,1481120.481421 -4412523.216485 -5497328.221152,-1725477.591115 1840756.333667 6732240.018108,-3877450.456749 2504151.850572 -5529871.685336,5603963.888356 -4348476.614071 -1237586.200044,-6172574.669730 1003419.297773 3557602.578815,-31389.692635 -452225.707892 -7189320.442010,6203691.298591 -553070.838705 3601592.021042,-6498025.258983 -2822016.564210 -1287559.970602,4412523.216485 1481120.481421 -5497328.221152,2083648.407128 1337706.528540 6749607.635599,-2504151.850572 -3877450.456749 -5529871.685336,4348476.614071 5603963.888356 -1237586.200044,-1840756.333667 -1725477.591115 6732240.018108
-540077.419825 -6089679.950334 3792518.165734,1018467.504989 6278924.904342 3362433.679940,-480227.456757 -188652.490120 -7185095.817169,1255827.986180 -1889909.338162 6821837.998252,-2803803.764424 6459021.058050 -1506122.251063,1544842.232289 -4567418.626687 -5351261.866640,-1890232.133507 1966795.897967 6652034.683383,-3739145.312742 2400392.964088 -5669439.917329,5630530.136448 -4370832.100633 -1017528.940689,-6278924.904342 1018467.504989 3362433.679940,188652.490120 -480227.456757 -7185095.817169,6089679.950334 -540077.419825 3792518.165734,-6459021.058050 -2803803.764424 -1506122.251063,4567418.626687 1544842.232289 -5351261.866640,1889909.338162 1255827.986180 6821837.998252,-2400392.964088 -3739145.312742 -5669439.917329,4370832.100633 5630530.136448 -1017528.940689,-1966795.897967 -1890232.133507 6652034.683383
-526055.114968 -5969893.484035 3979783.421580,1032991.863157 6379194.211083 3164018.672536,-508735.081794 -408391.834035 -7173993.572917,1173600.957968 -1694004.046705 6887495.550138,-2783092.118280 6413750.495230 -1723232.297032,1606423.106847 -4718235.840212 -5200057.601113,-2052629.960948 2091670.115271 6565419.160663,-3597739.161875 2293735.933419 -5803567.367291,5651617.342901 -4389107.598692 -796490.232145,-6379194.211083 1032991.863157 3164018.672536,408391.834035 -508735.081794 -7173993.572917,5969893.484035 -526055.114968 3979783.421580,-6413750.495230 -2783092.118280 -1723232.297032,4718235.840212 1606423.106847 -5200057.601113,1694004.046705 1173600.957968 6887495.550138,-2293735.933419 -3597739.161875 -5803567.367291,4389107.598692 5651617.342901 -796490.232145,-2091670.115271 -2052629.960948 6565419.160663
-510992.384125 -5844451.547598 4163207.261154,1046951.603010 6473288.640508 2962548.981414,-537719.704900 -627617.432333 -7156024.195841,1091113.212738 -1496118.633476 6946517.433973,-2759929.226532 6362247.070068 -1938681.037104,1665822.262956 -4864820.681954 -5043859.492249,-2212520.989890 2215248.763661 6472476.436183,-3453379.892243 2184269.558644 -5932126.481461,5667222.528508 -4403261.063089 -574683.171650,-6473288.640508 1046951.603010 2962548.981414,627617.432333 -537719.704900 -7156024.195841,5844451.547598 -510992.384125 4163207.261154,-6362247.070068 -2759929.226532 -1938681.037104,4864820.681954 1665822.262956 -5043859.492249,1496118.633476 1091113.212738 6946517.433973,-2184269.558644 -3453379.892243 -5932126.481461,4403261.063089 5667222.528508 -574683.171650,-2215248.763661 -2212520.989890 6472476.436183
-494879.220207 -5713479.270055 4342612.909094,1060306.104657 6561120.376057 2758219.017401,-567151.065726 -846118.979526 -7131204.660123,1008451.934173 -1296441.444317 6998847.156661,-2734364.889477 6304550.491833 -2152261.084082,1723001.574396 -5007022.762242 -4882816.456159,-2369758.071167 2337402.183571 6373295.582830,-3306217.733326 2072085.912464 -6054995.070706,5677348.183323 -4413254.428524 -352321.660494,-6561120.376057 1060306.104657 2758219.017401,846118.979526 -567151.065726 -7131204.660123,5713479.270055 -494879.220207 4342612.909094,-6304550.491833 -2734364.889477 -2152261.084082,5007022.762242 1723001.574396 -4882816.456159,1296441.444317 1008451.934173 6998847.156661,-2072085.912464 -3306217.733326 -6054995.070706,4413254.428524 5677348.183323 -352321.660494,-2337402.183571 -2369758.071167 6373295.582830
-477707.182352 -5577107.129078 4517827.512813,1073014.965058 6642607.822293 2551225.986665,-596997.552534 -1063686.969344 -7099558.413303,925703.628809 -1095162.889904 7044434.639776,-2706451.028677 6240706.644704 -2363766.938097,1777925.651764 -5144695.637175 -4717082.121860,-2524197.127496 2458001.415117 6267971.679416,-3156405.097130 1957280.261700 -6172056.418873,5682002.249757 -4419053.673368 -129620.192116,-6642607.822293 1073014.965058 2551225.986665,1063686.969344 -596997.552534 -7099558.413303,5577107.129078 -477707.182352 4517827.512813,-6240706.644704 -2706451.028677 -2363766.938097,5144695.637175 1777925.651764 -4717082.121860,1095162.889904 925703.628809 7044434.639776,-1957280.261700 -3156405.097130 -6172056.418873,4419053.673368 5682002.249757 -129620.192116,-2458001.415117 -2524197.127496 6267971.679416
-459469.425480 -5435470.813397 4688682.308857,1085038.063798 6717675.686882 2341769.696833,-627226.235013 -1280112.892118 -7061115.356581,842954.036035 -892475.263139 7083236.264212,-2676241.608536 6170767.545590 -2572995.187291,1830561.861677 -5277696.965376 -4546814.690732,-2675697.288493 2576918.335028 6156605.724227,-3004096.418831 1839950.984543 -6283199.385787,5681198.100960 -4420628.877570 93206.360681,-6717675.686882 1085038.063798 2341769.696833,1280112.892118 -627226.235013 -7061115.356581,5435470.813397 -459469.425480 4688682.308857,-6170767.545590 -2676241.608536 -2572995.187291,5277696.965376 1830561.861677 -4546814.690732,892475.263139 842954.036035 7083236.264212,-1839950.984543 -3004096.418831 -6283199.385787,4420628.877570 5681198.100960 93206.360681,-2576918.335028 -2675697.288493 6156605.724227
-440160.729353 -5288711.080060 4855012.784758,1096335.630745 6786255.055589 2130052.360107,-657802.899428 -1495189.431192 -7015911.819672,760288.039355 -688572.554958 7115214.909006,-2643792.554208 6094791.296220 -2779744.705843,1880880.341453 -5405888.661890 -4372176.791076,-2824121.021782 2694025.794339 6039304.542869,-2849447.995855 1720199.485577 -6388318.504874,5674954.511992 -4417954.277753 315942.959145,-6786255.055589 1096335.630745 2130052.360107,1495189.431192 -657802.899428 -7015911.819672,5288711.080060 -440160.729353 4855012.784758,-6094791.296220 -2643792.554208 -2779744.705843,5405888.661890 1880880.341453 -4372176.791076,688572.554958 760288.039355 7115214.909006,-1720199.485577 -2849447.995855 -6388318.504874,4417954.277753 5674954.511992 315942.959145,-2694025.794339 -2824121.021782 6039304.542869
-419777.524417 -5136973.606948 5016658.836236,1106868.312460 6848283.460645 1916278.393605,-688692.085736 -1708710.658475 -6963990.530200,677789.579630 -483650.268246 7140339.984318,-2609161.668925 6012842.028323 -2983816.849128,1928854.011544 -5529137.048259 -4193335.327849,-2969334.261139 2809197.755623 5916180.690470,-2692617.826550 1598130.107079 -6487314.075385,5663295.625869 -4411008.316800 538374.612352,-6848283.460645 1106868.312460 1916278.393605,1708710.658475 -688692.085736 -6963990.530200,5136973.606948 -419777.524417 5016658.836236,-6012842.028323 -2609161.668925 -2983816.849128,5529137.048259 1928854.011544 -4193335.327849,483650.268246 677789.579630 7140339.984318,-1598130.107079 -2692617.826550 -6487314.075385,4411008.316800 5663295.625869 538374.612352,-2809197.755623 -2969334.261139 5916180.690470
-398317.916002 -4980408.840617 5173464.919629,1116597.239157 6903704.942092 1700654.217166,-719857.126896 -1920472.228834 -6905400.577635,595541.570025 -277905.230244 7158587.458579,-2572408.549084 5924989.842781 -3185015.645774,1974458.584256 -5647312.999052 -4010461.327683,-3111206.530860 2922309.430330 5787352.348245,-2533765.448034 1473850.037613 -6580092.249184,5646250.913269 -4399773.689466 760286.591076,-6903704.942092 1116597.239157 1700654.217166,1920472.228834 -719857.126896 -6905400.577635,4980408.840617 -398317.916002 5173464.919629,-5924989.842781 -2572408.549084 -3185015.645774,5647312.999052 1974458.584256 -4010461.327683,277905.230244 595541.570025 7158587.458579,-1473850.037613 -2533765.448034 -6580092.249184,4399773.689466 5646250.913269 760286.591076,-2922309.430330 -3111206.530860 5787352.348245
-375781.719726 -4819171.838679 5325280.199423,1125484.110890 6952470.098949 1483388.048838,-751260.196262 -2130271.571146 -6840197.371763,513625.812702 -71535.404949 7169939.879790,-2533594.481558 5831310.749662 -3383147.986442,2017672.553115 -5760292.090122 -3823729.779311,-3249611.057953 3033237.424927 5652943.214506,-2373051.769844 1347469.224277 -6666565.112105,5623855.114137 -4384237.399082 981464.641485,-6952470.098949 1125484.110890 1483388.048838,2130271.571146 -751260.196262 -6840197.371763,4819171.838679 -375781.719726 5325280.199423,-5831310.749662 -2533594.481558 -3383147.986442,5760292.090122 2017672.553115 -3823729.779311,71535.404949 513625.812702 7169939.879790,-1347469.224277 -2373051.769844 -6666565.112105,4384237.399082 5623855.114137 981464.641485,-3033237.424927 -3249611.057953 5652943.214506
-352170.424222 -4653422.113472 5471958.690767,1133491.182551 6994536.149593 1264689.698304,-782862.326594 -2337908.088796 -6768442.595690,432122.919035 135260.303454 7174386.390976,-2492782.424584 5731886.565289 -3578023.809120,2058477.262378 -5867954.713546 -3633319.469504,-3384424.924313 3141859.839739 5513082.390138,-2210638.927148 1219100.247206 -6746650.759854,5596148.237235 -4364390.727835 1201695.198403,-6994536.149593 1133491.182551 1264689.698304,2337908.088796 -782862.326594 -6768442.595690,4653422.113472 -352170.424222 5471958.690767,-5731886.565289 -2492782.424584 -3578023.809120,5867954.713546 2058477.262378 -3633319.469504,-135260.303454 432122.919035 7174386.390976,-1219100.247206 -2210638.927148 -6746650.759854,4364390.727835 5596148.237235 1201695.198403,-3141859.839739 -3384424.924313 5513082.390138
-327487.294477 -4483323.460476 5613359.396884,1140581.451374 7029866.952112 1044770.358496,-814623.491005 -2543183.337033 -6690204.153376,351112.227371 342282.232339 7171922.739799,-2450036.815685 5626804.877951 -3769456.280752,2096856.806023 -5970186.246793 -3439412.814670,-3515529.127479 3248056.460691 5367904.258623,-2046690.092904 1088858.262593 -6820273.368449,5563175.425489 -4340229.367162 1420765.597865,-7029866.952112 1140581.451374 1044770.358496,2543183.337033 -814623.491005 -6690204.153376,4483323.460476 -327487.294477 5613359.396884,-5626804.877951 -2450036.815685 -3769456.280752,5970186.246793 2096856.806023 -3439412.814670,-342282.232339 351112.227371 7171922.739799,-1088858.262593 -2046690.092904 -6820273.368449,4340229.367162 5563175.425489 1420765.597865,-3248056.460691 -3515529.127479 5367904.258623
-301737.328189 -4309043.794367 5749346.441261,1146718.640091 7058433.050394 823842.395642,-846502.626783 -2745901.220231 -6605556.111704,270671.728563 549330.159926 7162551.282318,-2405423.551776 5516158.932547 -3957261.975027,2132798.091086 -6066877.158710 -3242195.688252,-3642808.724710 3351708.857001 5217548.360676,-1881369.331836 956860.870373 -6887363.259190,5524986.945058 -4311753.377404 1638464.288696,-7058433.050394 1146718.640091 823842.395642,2745901.220231 -846502.626783 -6605556.111704,4309043.794367 -301737.328189 5749346.441261,-5516158.932547 -2405423.551776 -3957261.975027,6066877.158710 2132798.091086 -3242195.688252,-549330.159926 270671.728563 7162551.282318,-956860.870373 -1881369.331836 -6887363.259190,4311753.377404 5524986.945058 1638464.288696,-3351708.857001 -3642808.724710 5217548.360676
-274927.283264 -4130754.975647 5879789.194557,1151867.282221 7080211.696273 602119.138006,-878457.690371 -2945868.176524 -6514578.637071,190877.990198 756203.496850 7146280.980905,-2359009.880582 5400047.547656 -4141261.046163,2166290.813464 -6157923.140277 -3041857.244066,-3766152.929087 3452700.524630 5062159.263553,-1714841.433056 823228.016396 -6947856.958170,5481638.103537 -4278967.226468 1854581.042869,-7080211.696273 1151867.282221 602119.138006,2945868.176524 -878457.690371 -6514578.637071,4130754.975647 -274927.283264 5879789.194557,-5400047.547656 -2359009.880582 -4141261.046163,6157923.140277 2166290.813464 -3041857.244066,-756203.496850 190877.990198 7146280.980905,-823228.016396 -1714841.433056 -6947856.958170,4278967.226468 5481638.103537 1854581.042869,-3452700.524630 -3766152.929087 5062159.263553
-247065.687371 -3948632.635119 6004562.396131,1155992.784893 7095186.867870 379814.663589,-910445.708046 -3142893.362763 -6417357.926520,111806.083779 962701.480273 7123127.396314,-2310864.309809 5278575.019002 -4321277.398528,2197327.448289 -6243225.224201 -2838589.735762,-3885455.210580 3550917.018758 4901886.425134,-1547271.747474 688081.884188 -7001697.250304,5433189.176592 -4241879.805872 2068907.164366,-7095186.867870 1155992.784893 379814.663589,3142893.362763 -910445.708046 -6417357.926520,3948632.635119 -247065.687371 6004562.396131,-5278575.019002 -2310864.309809 -4321277.398528,6243225.224201 2197327.448289 -2838589.735762,-962701.480273 111806.083779 7123127.396314,-688081.884188 -1547271.747474 -7001697.250304,4241879.805872 5433189.176592 2068907.164366,-3550917.018758 -3885455.210580 4901886.425134
-218162.845685 -3762855.995134 6123546.270134,1159061.491710 7103349.280411 157143.587042,-942422.828722 -3336788.837242 -6313986.133402,33529.514186 1168623.368513 7093112.673902,-2261056.514926 5151851.017838 -4497138.851963,2225903.236347 -6322689.899662 -2632588.332560,-4000613.392295 3646246.085406 4736884.052862,-1378826.025449 551546.784509 -7048833.227896,5379705.328748 -4200504.442583 2281235.696300,-7103349.280411 1159061.491710 157143.587042,3336788.837242 -942422.828722 -6313986.133402,3762855.995134 -218162.845685 6123546.270134,-5151851.017838 -2261056.514926 -4497138.851963,6322689.899662 2225903.236347 -2632588.332560,-1168623.368513 33529.514186 7093112.673902,-551546.784509 -1378826.025449 -7048833.227896,4200504.442583 5379705.328748 2281235.696300,-3646246.085406 -4000613.392295 4736884.052862
-188230.845957 -3573607.687882 6236626.636097,1161040.744235 7104696.389748 -65679.153931,-974344.378324 -3527369.740210 -6204561.287589,-43879.848604 1373768.636111 7056265.524007,-2209657.246746 5019990.483951 -4668677.302657,2252016.167655 -6396229.221619 -2424050.931452,-4111529.742405 3738577.791363 4567310.957642,-1209670.255002 413749.042407 -7089220.333738,5321256.529284 -4154858.905597 2491361.626041,-7104696.389748 1161040.744235 -65679.153931,3527369.740210 -974344.378324 -6204561.287589,3573607.687882 -188230.845957 6236626.636097,-5019990.483951 -2209657.246746 -4668677.302657,6396229.221619 2252016.167655 -2424050.931452,-1373768.636111 -43879.848604 7056265.524007,-413749.042407 -1209670.255002 -7089220.333738,4154858.905597 5321256.529284 2491361.626041,-3738577.791363 -4111529.742405 4567310.957642
