-577644.164233 -6503609.303329 2220805.842985,442557.408872 64660.028853 6874127.199825,849821.318228 6543575.499744 2006503.008339,81298.622981 3973244.711226 -5644656.931677,-799531.609556 -4077484.521884 -5512684.288273,2300596.016782 -4508667.636613 4678596.017838,-810254.690030 2822422.718961 6232855.933952,-2800984.642179 6249009.737193 -846611.015966,-921024.278952 1039072.861558 -6762499.919897,2228444.570176 -5603252.096234 -3358246.556963,2414801.421322 -1279941.550360 6324485.638105,-4025865.549785 3309999.704621 4511133.901836,-4898038.957723 3320754.234821 -3552984.168889,992332.804378 -1253667.720777 -6715864.677906,5514686.601298 -4099981.341590 -622676.200552,-64660.028853 442557.408872 6874127.199825,-6543575.499744 849821.318228 2006503.008339,-3973244.711226 81298.622981 -5644656.931677,4077484.521884 -799531.609556 -5512684.288273,6503609.303329 -577644.164233 2220805.842985,-2822422.718961 -810254.690030 6232855.933952,-6249009.737193 -2800984.642179 -846611.015966,-1039072.861558 -921024.278952 -6762499.919897,5603252.096234 2228444.570176 -3358246.556963,4508667.636613 2300596.016782 4678596.017838,-3309999.704621 -4025865.549785 4511133.901836,-3320754.234821 -4898038.957723 -3552984.168889,1253667.720777 992332.804378 -6715864.677906,4099981.341590 5514686.601298 -622676.200552,1279941.550360 2414801.421322 6324485.638105
-569819.549850 -6426874.327392 2434963.952352,467754.553764 290295.044475 6866644.365298,857537.715897 6606006.477467 1787730.545229,60916.394604 3786462.456603 -5771913.866566,-819886.679355 -4255495.535529 -5373330.171535,2236956.500590 -4364642.965390 4842736.550202,-891879.640481 3009800.333252 6133462.183764,-2787676.562453 6220532.687503 -1072004.456053,-831425.527463 834682.573301 -6802315.581736,2270799.123222 -5701780.004010 -3157784.267528,2245155.868898 -1155392.201243 6410201.342484,-4143358.398982 3397253.187358 4336969.961034,-4800895.572275 3250061.067854 -3745928.834450,1169445.098664 -1384323.438054 -6661467.544303,5527563.126958 -4110430.724352 -395680.395432,-290295.044475 467754.553764 6866644.365298,-6606006.477467 857537.715897 1787730.545229,-3786462.456603 60916.394604 -5771913.866566,4255495.535529 -819886.679355 -5373330.171535,6426874.327392 -569819.549850 2434963.952352,-3009800.333252 -891879.640481 6133462.183764,-6220532.687503 -2787676.562453 -1072004.456053,-834682.573301 -831425.527463 -6802315.581736,5701780.004010 2270799.123222 -3157784.267528,4364642.965390 2236956.500590 4842736.550202,-3397253.187358 -4143358.398982 4336969.961034,-3250061.067854 -4800895.572275 -3745928.834450,1384323.438054 1169445.098664 -6661467.544303,4110430.724352 5527563.126958 -395680.395432,1155392.201243 2245155.868898 6410201.342484
-561023.143871 -6343173.663704 2646450.133425,493429.764085 515503.368623 6851647.214286,864577.155836 6661207.865101 1566996.350675,39642.280468 3595675.152903 -5892881.731520,-840122.746327 -4428810.909722 -5228117.154790,2171523.228435 -4215585.044863 5001567.884633,-971721.378916 3194258.506302 6027351.251642,-2771474.215572 6185221.310639 -1296222.864621,-741826.240450 628999.117876 -6834734.211625,2310269.435035 -5794294.222946 -2953867.657185,2073619.071588 -1028840.523230 6488898.734830,-4255965.076216 3481311.018319 4158049.859415,-4698859.842233 3175404.942380 -3934778.872430,1344724.391397 -1514255.076154 -6599824.459994,5534385.387553 -4116447.887558 -168250.693980,-515503.368623 493429.764085 6851647.214286,-6661207.865101 864577.155836 1566996.350675,-3595675.152903 39642.280468 -5892881.731520,4428810.909722 -840122.746327 -5228117.154790,6343173.663704 -561023.143871 2646450.133425,-3194258.506302 -971721.378916 6027351.251642,-6185221.310639 -2771474.215572 -1296222.864621,-628999.117876 -741826.240450 -6834734.211625,5794294.222946 2310269.435035 -2953867.657185,4215585.044863 2171523.228435 5001567.884633,-3481311.018319 -4255965.076216 4158049.859415,-3175404.942380 -4698859.842233 -3934778.872430,1514255.076154 1344724.391397 -6599824.459994,4116447.887558 5534385.387553 -168250.693980,1028840.523230 2073619.071588 6488898.734830
-551234.278492 -6252602.979118 2855032.391791,519552.728191 740038.280186 6829152.029944,870900.229562 6709122.698299 1344542.674427,17482.243121 3401093.947741 -6007430.140063,-860196.720802 -4597242.440810 -5077202.162662,2104389.364171 -4061648.980261 5154916.482988,-1049706.212148 3375588.350806 5914638.677392,-2752425.585256 6143102.611030 -1519020.712373,-652328.377152 422244.823125 -6859721.052861,2346838.591242 -5880680.092067 -2746719.012890,1900386.159310 -900416.327433 6560492.236041,-4363576.765686 3562059.699933 3974569.386243,-4592061.031974 3096846.651370 -4119328.960973,1517984.703835 -1643313.685579 -6531001.584722,5535164.680329 -4117999.264914 59363.530478,-740038.280186 519552.728191 6829152.029944,-6709122.698299 870900.229562 1344542.674427,-3401093.947741 17482.243121 -6007430.140063,4597242.440810 -860196.720802 -5077202.162662,6252602.979118 -551234.278492 2855032.391791,-3375588.350806 -1049706.212148 5914638.677392,-6143102.611030 -2752425.585256 -1519020.712373,-422244.823125 -652328.377152 -6859721.052861,5880680.092067 2346838.591242 -2746719.012890,4061648.980261 2104389.364171 5154916.482988,-3562059.699933 -4363576.765686 3974569.386243,-3096846.651370 -4592061.031974 -4119328.960973,1643313.685579 1517984.703835 -6531001.584722,4117999.264914 5535164.680329 59363.530478,900416.327433 1900386.159310 6560492.236041
-540433.807562 -6155265.575364 3060481.962123,546091.564529 963653.910470 6799183.238230,876468.088745 6749702.210253 1120613.661310,-5555.875066 3202933.937163 -6115435.699096,-880064.861525 -4760607.288584 -4920748.393197,2035649.220396 -3902995.568681 5302614.865264,-1125763.352287 3553584.011967 5795447.233952,-2730581.642792 6094211.272768 -1740154.126388,-563032.787458 214643.579687 -6877249.320967,2380493.312198 -5960829.533405 -2536564.284418,1725653.487505 -770252.287516 6624904.013659,-4466090.584251 3639388.879129 3786729.393235,-4480633.249321 3014451.761533 -4299378.591710,1689042.820277 -1771350.393062 -6455072.811140,5529919.090221 -4115056.269690 286912.641901,-963653.910470 546091.564529 6799183.238230,-6749702.210253 876468.088745 1120613.661310,-3202933.937163 -5555.875066 -6115435.699096,4760607.288584 -880064.861525 -4920748.393197,6155265.575364 -540433.807562 3060481.962123,-3553584.011967 -1125763.352287 5795447.233952,-6094211.272768 -2730581.642792 -1740154.126388,-214643.579687 -563032.787458 -6877249.320967,5960829.533405 2380493.312198 -2536564.284418,3902995.568681 2035649.220396 5302614.865264,-3639388.879129 -4466090.584251 3786729.393235,-3014451.761533 -4480633.249321 -4299378.591710,1771350.393062 1689042.820277 -6455072.811140,4115056.269690 5529919.090221 286912.641901,770252.287516 1725653.487505 6624904.013659
-528604.160514 -6051272.262729 3262573.564069,573012.859984 1186105.511039 6761773.383536,881242.524595 6782905.884768 895455.074905,-29462.343237 3001413.925112 -6216782.130621,-899682.848097 -4918728.182943 -4758925.151355,1965398.128210 -3739791.123241 5444501.787952,-1199824.980166 3728042.905909 5669906.800478,-2705996.253775 6038589.626682 -1959381.163275,-474039.100987 6420.604277 -6887300.228952,2411223.942482 -6034641.196626 -2323632.837391,1549618.413634 -638483.802339 6682064.060587,-4563409.685680 3713191.499237 3594735.575023,-4364715.270105 2928290.556875 -4474732.282383,1857718.479357 -1898216.570737 -6372119.694073,5518673.450860 -4107595.358352 514147.024261,-1186105.511039 573012.859984 6761773.383536,-6782905.884768 881242.524595 895455.074905,-3001413.925112 -29462.343237 -6216782.130621,4918728.182943 -899682.848097 -4758925.151355,6051272.262729 -528604.160514 3262573.564069,-3728042.905909 -1199824.980166 5669906.800478,-6038589.626682 -2705996.253775 -1959381.163275,-6420.604277 -474039.100987 -6887300.228952,6034641.196626 2411223.942482 -2323632.837391,3739791.123241 1965398.128210 5444501.787952,-3713191.499237 -4563409.685680 3594735.575023,-2928290.556875 -4364715.270105 -4474732.282383,1898216.570737 1857718.479357 -6372119.694073,4107595.358352 5518673.450860 514147.024261,638483.802339 1549618.413634 6682064.060587
-515729.392974 -5940741.224969 3461085.653521,600281.711003 1407149.720533 6716963.096178,885186.045616 6808701.499217 669314.019124,-54225.536923 2796756.180011 -6311360.385864,-919005.854385 -5071433.625329 -4591907.675248,1893732.307564 -3572207.290880 5580422.414960,-1271826.305305 3898765.955399 5538154.227501,-2678726.082587 5976287.607613 -2176462.079382,-385445.618721 -202197.798768 -6889863.005006,2439024.436638 -6102020.595809 -2108157.201481,1372479.073910 -505248.854746 6731910.265697,-4655443.358235 3783363.948135 3398798.243428,-4244450.358863 2838437.975936 -4645199.782986,2023834.562384 -2023764.006223 -6282231.372158,5501459.297793 -4095598.087094 740817.364473,-1407149.720533 600281.711003 6716963.096178,-6808701.499217 885186.045616 669314.019124,-2796756.180011 -54225.536923 -6311360.385864,5071433.625329 -919005.854385 -4591907.675248,5940741.224969 -515729.392974 3461085.653521,-3898765.955399 -1271826.305305 5538154.227501,-5976287.607613 -2678726.082587 -2176462.079382,202197.798768 -385445.618721 -6889863.005006,6102020.595809 2439024.436638 -2108157.201481,3572207.290880 1893732.307564 5580422.414960,-3783363.948135 -4655443.358235 3398798.243428,-2838437.975936 -4244450.358863 -4645199.782986,2023764.006223 2023834.562384 -6282231.372158,4095598.087094 5501459.297793 740817.364473,505248.854746 1372479.073910 6731910.265697
-501795.234944 -5823797.875595 3655800.668959,627861.767483 1626544.830173 6664801.051761,888261.954623 6827065.157188 442438.658080,-79831.935830 2589186.188711 -6399068.751759,-937988.623445 -5218558.084511 -4419876.955243,1820748.737671 -3400420.864410 5710228.481016,-1341705.621906 4065557.822727 5400333.194247,-2648830.493816 5907362.702453 -2391159.597695,-297349.207115 -410984.477370 -6884934.902637,2463892.340297 -6162880.238457 -1890372.814079,1194434.160247 -370687.866978 6774388.476303,-4742107.114921 3849806.203017 3199132.095778,-4119986.085480 2744973.543592 -4810596.275246,2187217.278393 -2147845.073611 -6185504.481839,5478314.813361 -4079051.161984 966674.935115,-1626544.830173 627861.767483 6664801.051761,-6827065.157188 888261.954623 442438.658080,-2589186.188711 -79831.935830 -6399068.751759,5218558.084511 -937988.623445 -4419876.955243,5823797.875595 -501795.234944 3655800.668959,-4065557.822727 -1341705.621906 5400333.194247,-5907362.702453 -2648830.493816 -2391159.597695,410984.477370 -297349.207115 -6884934.902637,6162880.238457 2463892.340297 -1890372.814079,3400420.864410 1820748.737671 5710228.481016,-3849806.203017 -4742107.114921 3199132.095778,-2744973.543592 -4119986.085480 -4810596.275246,2147845.073611 2187217.278393 -6185504.481839,4079051.161984 5478314.813361 966674.935115,370687.866978 1194434.160247 6774388.476303
-486789.137394 -5700574.705723 3846505.272557,655715.279660 1844051.047611 6605343.922393,890434.425940 6837981.310614 215077.934653,-106266.124193 2378932.408072 -6479812.949813,-956585.544668 -5359942.186285 -4243019.546020,1746545.027172 -3224613.589329 5833778.447412,-1409404.360170 4228227.139662 5256594.058153,-2616371.449893 5831879.889450 -2603239.171087,-209845.194854 -619711.672800 -6872521.203260,2485828.765735 -6217139.746869 -1670517.759749,1015682.697628 -234943.553023 6809452.552508,-4823322.775628 3912421.972296 2995955.977543,-3991474.137631 2647981.298139 -4970742.565309,2347696.345368 -2270312.905550 -6082043.063740,5449284.762683 -4057946.483513 1191471.876519,-1844051.047611 655715.279660 6605343.922393,-6837981.310614 890434.425940 215077.934653,-2378932.408072 -106266.124193 -6479812.949813,5359942.186285 -956585.544668 -4243019.546020,5700574.705723 -486789.137394 3846505.272557,-4228227.139662 -1409404.360170 5256594.058153,-5831879.889450 -2616371.449893 -2603239.171087,619711.672800 -209845.194854 -6872521.203260,6217139.746869 2485828.765735 -1670517.759749,3224613.589329 1746545.027172 5833778.447412,-3912421.972296 -4823322.775628 2995955.977543,-2647981.298139 -3991474.137631 -4970742.565309,2270312.905550 2347696.345368 -6082043.063740,4057946.483513 5449284.762683 1191471.876519,234943.553023 1015682.697628 6809452.552508
-470700.315080 -5571211.123936 4032990.585788,683803.147465 2059430.759130 6538656.319776,891668.580268 6841442.771659 -12518.711846,-133510.794686 2166226.014399 -6553506.227324,-974750.731265 -5495432.897123 -4061527.371727,1671219.285478 -3044971.965008 5950937.650038,-1474867.134224 4386586.733739 5107093.696694,-2581413.407234 5749911.568003 -2812469.241565,-123027.272264 -828151.261960 -6852635.211222,2504838.364014 -6264725.970797 -1448832.505788,836423.822258 -98160.767513 6837064.413413,-4899018.542347 3971118.832752 2789492.639536,-3859070.130323 2547549.712298 -5125465.269462,2505105.168180 -2391021.565575 -5971958.461393,5414420.422306 -4032281.183518 1414961.477841,-2059430.759130 683803.147465 6538656.319776,-6841442.771659 891668.580268 -12518.711846,-2166226.014399 -133510.794686 -6553506.227324,5495432.897123 -974750.731265 -4061527.371727,5571211.123936 -470700.315080 4032990.585788,-4386586.733739 -1474867.134224 5107093.696694,-5749911.568003 -2581413.407234 -2812469.241565,828151.261960 -123027.272264 -6852635.211222,6264725.970797 2504838.364014 -1448832.505788,3044971.965008 1671219.285478 5950937.650038,-3971118.832752 -4899018.542347 2789492.639536,-2547549.712298 -3859070.130323 -5125465.269462,2391021.565575 2505105.168180 -5971958.461393,4032281.183518 5414420.422306 1414961.477841,98160.767513 836423.822258 6837064.413413
-453519.787521 -5435853.288259 4215052.419248,712084.972757 2272448.789731 6464810.730160,891930.559349 6837450.714061 -240101.628505,-161546.754951 1951300.650999 -6620069.440972,-992438.099667 -5624883.701172 -3875597.524380,1594869.994278 -2861687.041097 6061578.439591,-1538041.785319 4540453.851013 4951995.341601,-2544023.209066 5661537.479971 -3018621.495207,-36987.393514 -1036075.000548 -6825298.241281,2520929.291728 -6305573.091950 -1225559.634244,656856.560522 39513.648217 6857194.075192,-4969129.066054 4025808.363259 2579968.489988,-3722933.411863 2443771.609673 -5274596.992796,2659281.012413 -2509826.221141 -5855369.212333,5373779.500262 -4002057.656252 1636898.456696,-2272448.789731 712084.972757 6464810.730160,-6837450.714061 891930.559349 -240101.628505,-1951300.650999 -161546.754951 -6620069.440972,5624883.701172 -992438.099667 -3875597.524380,5435853.288259 -453519.787521 4215052.419248,-4540453.851013 -1538041.785319 4951995.341601,-5661537.479971 -2544023.209066 -3018621.495207,1036075.000548 -36987.393514 -6825298.241281,6305573.091950 2520929.291728 -1225559.634244,2861687.041097 1594869.994278 6061578.439591,-4025808.363259 -4969129.066054 2579968.489988,-2443771.609673 -3722933.411863 -5274596.992796,2509826.221141 2659281.012413 -5855369.212333,4002057.656252 5373779.500262 1636898.456696,-39513.648217 656856.560522 6857194.075192
