-629324.607377 -6939640.638221 2164800.122142,446788.974326 -125967.716899 7273864.292495,904134.293060 6862030.447479 2309415.826398,110605.758165 4360582.149819 -5857450.460390,-835702.342037 -4156617.931145 -5946531.020332,2478364.194498 -4893754.732206 4805740.066054,-780903.625949 2824655.349055 6674729.043568,-2960662.049638 6635561.203940 -700839.992354,-1048923.056057 1275403.903019 -7114429.483642,2308901.997096 -5843279.964500 -3721101.164913,2696006.314426 -1464015.523851 6612889.849468,-4148630.770440 3431969.463562 4918750.706553,-5255154.170234 3580221.218786 -3589671.237001,894746.220272 -1215521.590341 -7145910.646749,5810949.004469 -4335489.813486 -851960.221680,125967.716899 446788.974326 7273864.292495,-6862030.447479 904134.293060 2309415.826398,-4360582.149819 110605.758165 -5857450.460390,4156617.931145 -835702.342037 -5946531.020332,6939640.638221 -629324.607377 2164800.122142,-2824655.349055 -780903.625949 6674729.043568,-6635561.203940 -2960662.049638 -700839.992354,-1275403.903019 -1048923.056057 -7114429.483642,5843279.964500 2308901.997096 -3721101.164913,4893754.732206 2478364.194498 4805740.066054,-3431969.463562 -4148630.770440 4918750.706553,-3580221.218786 -5255154.170234 -3589671.237001,1215521.590341 894746.220272 -7145910.646749,4335489.813486 5810949.004469 -851960.221680,1464015.523851 2696006.314426 6612889.849468
-623599.898387 -6870765.993577 2375033.445659,471274.342770 93442.227483 7272811.527820,913511.820670 6928484.689771 2098533.413493,91954.825537 4182471.891042 -5986299.291376,-856638.156677 -4333238.813845 -5815980.336007,2417445.806736 -4758334.499833 4969576.605289,-860818.637175 3009376.676801 6583730.155282,-2949025.805102 6614062.348552 -920755.803628,-962040.127654 1077920.303588 -7159239.579834,2351213.138490 -5944432.024288 -3529212.934400,2532758.660321 -1344838.763583 6701964.514843,-4266032.252001 3520315.794591 4753504.288422,-5164357.264164 3515576.851991 -3780502.324294,1067869.644693 -1343545.350623 -7099048.666915,5827671.616071 -4350340.215547 -631819.334738,-93442.227483 471274.342770 7272811.527820,-6928484.689771 913511.820670 2098533.413493,-4182471.891042 91954.825537 -5986299.291376,4333238.813845 -856638.156677 -5815980.336007,6870765.993577 -623599.898387 2375033.445659,-3009376.676801 -860818.637175 6583730.155282,-6614062.348552 -2949025.805102 -920755.803628,-1077920.303588 -962040.127654 -7159239.579834,5944432.024288 2351213.138490 -3529212.934400,4758334.499833 2417445.806736 4969576.605289,-3520315.794591 -4266032.252001 4753504.288422,-3515576.851991 -5164357.264164 -3780502.324294,1343545.350623 1067869.644693 -7099048.666915,4350340.215547 5827671.616071 -631819.334738,1344838.763583 2532758.660321 6701964.514843
-616986.851229 -6795602.499010 2583066.752443,496287.077700 312658.197160 7265037.693018,922326.354952 6988530.245502 1885707.112111,72432.444047 4000624.862596 -6109637.942330,-877555.217224 -4505809.117863 -5680074.860976,2354909.406440 -4618273.188566 5128812.905956,-939140.830827 3191682.726477 6486643.317947,-2934788.761368 6586432.787774 -1139819.517853,-875147.200078 879073.878043 -7197472.527876,2390938.693534 -6040316.350048 -3334065.758769,2367712.842689 -1223709.899616 6784842.503959,-4379133.974285 3605932.277627 4583857.183856,-5069120.070100 3447304.894576 -3967843.385274,1239460.351664 -1471098.272546 -7045664.150327,5838985.068052 -4361256.104914 -411093.646269,-312658.197160 496287.077700 7265037.693018,-6988530.245502 922326.354952 1885707.112111,-4000624.862596 72432.444047 -6109637.942330,4505809.117863 -877555.217224 -5680074.860976,6795602.499010 -616986.851229 2583066.752443,-3191682.726477 -939140.830827 6486643.317947,-6586432.787774 -2934788.761368 -1139819.517853,-879073.878043 -875147.200078 -7197472.527876,6040316.350048 2390938.693534 -3334065.758769,4618273.188566 2354909.406440 5128812.905956,-3605932.277627 -4379133.974285 4583857.183856,-3447304.894576 -5069120.070100 -3967843.385274,1471098.272546 1239460.351664 -7045664.150327,4361256.104914 5838985.068052 -411093.646269,1223709.899616 2367712.842689 6784842.503959
-609464.194307 -6714223.233372 2788707.358393,521802.944379 531476.903244 7250549.922918,930541.647917 7042114.530965 1671134.084396,52040.482059 3815211.673396 -6227353.955413,-898416.180994 -4674170.501386 -5538938.665823,2290832.659641 -4473692.905487 5283301.960068,-1015809.218842 3371398.878651 6383557.839566,-2917991.147966 6552687.421199 -1357828.548077,-788329.107384 679046.097234 -7229093.647233,2428065.071564 -6130832.585323 -3135839.204992,2201028.762089 -1100732.632164 6861447.625644,-4487843.878632 3688720.987779 4409966.124886,-4969546.608184 3375449.369304 -4151522.255617,1409364.121656 -1598056.893868 -6985805.546262,5844895.640695 -4368203.341382 -189987.412838,-531476.903244 521802.944379 7250549.922918,-7042114.530965 930541.647917 1671134.084396,-3815211.673396 52040.482059 -6227353.955413,4674170.501386 -898416.180994 -5538938.665823,6714223.233372 -609464.194307 2788707.358393,-3371398.878651 -1015809.218842 6383557.839566,-6552687.421199 -2917991.147966 -1357828.548077,-679046.097234 -788329.107384 -7229093.647233,6130832.585323 2428065.071564 -3135839.204992,4473692.905487 2290832.659641 5283301.960068,-3688720.987779 -4487843.878632 4409966.124886,-3375449.369304 -4969546.608184 -4151522.255617,1598056.893868 1409364.121656 -6985805.546262,4368203.341382 5844895.640695 -189987.412838,1100732.632164 2201028.762089 6861447.625644
-601011.828649 -6626707.127348 2991764.819120,547796.354850 749695.524098 7229361.514885,938121.793010 7089191.117136 1455013.119431,30782.347933 3626406.091924 -6339340.054712,-919183.060881 -4838168.552249 -5392700.668299,2225294.098100 -4324720.236756 5432901.188084,-1090765.076565 3548352.593547 6274568.573071,-2898675.486240 6512846.986911 -1574581.347855,-701669.799422 478019.846401 -7254074.259774,2462581.487173 -6215885.227050 -2934715.770572,2032867.333369 -976013.038941 6931709.472391,-4592074.364985 3768586.205686 4231991.812218,-4865744.640891 3300058.023120 -4331370.232280,1577428.771160 -1724297.586640 -6919527.194393,5845414.764986 -4371151.502719 31294.708300,-749695.524098 547796.354850 7229361.514885,-7089191.117136 938121.793010 1455013.119431,-3626406.091924 30782.347933 -6339340.054712,4838168.552249 -919183.060881 -5392700.668299,6626707.127348 -601011.828649 2991764.819120,-3548352.593547 -1090765.076565 6274568.573071,-6512846.986911 -2898675.486240 -1574581.347855,-478019.846401 -701669.799422 -7254074.259774,6215885.227050 2462581.487173 -2934715.770572,4324720.236756 2225294.098100 5432901.188084,-3768586.205686 -4592074.364985 4231991.812218,-3300058.023120 -4865744.640891 -4331370.232280,1724297.586640 1577428.771160 -6919527.194393,4371151.502719 5845414.764986 31294.708300,976013.038941 2032867.333369 6931709.472391
-591610.872152 -6533138.881738 3192051.109910,574240.393464 967111.893389 7201491.917500,945031.286192 7129719.772701 1237544.444105,8663.000672 3434384.880320 -6445494.236950,-939817.278375 -4997652.934800 -5241494.522111,2158373.025600 -4171486.131286 5577472.568133,-1163951.987030 3722373.580052 6159775.833207,-2876886.521976 6466938.047802 -1789877.601802,-615252.262032 276179.260559 -7272391.712996,2494479.951028 -6295383.732595 -2730880.715891,1863390.328715 -849659.482964 6995563.481263,-4691742.366122 3845434.528682 4050098.767336,-4757825.552010 3221182.295760 -4507222.225699,1743504.287744 -1849696.676247 -6846889.280397,5840558.997739 -4370073.937610 252547.854009,-967111.893389 574240.393464 7201491.917500,-7129719.772701 945031.286192 1237544.444105,-3434384.880320 8663.000672 -6445494.236950,4997652.934800 -939817.278375 -5241494.522111,6533138.881738 -591610.872152 3192051.109910,-3722373.580052 -1163951.987030 6159775.833207,-6466938.047802 -2876886.521976 -1789877.601802,-276179.260559 -615252.262032 -7272391.712996,6295383.732595 2494479.951028 -2730880.715891,4171486.131286 2158373.025600 5577472.568133,-3845434.528682 -4691742.366122 4050098.767336,-3221182.295760 -4757825.552010 -4507222.225699,1849696.676247 1743504.287744 -6846889.280397,4370073.937610 5840558.997739 252547.854009,849659.482964 1863390.328715 6995563.481263
-581243.701244 -6433608.880036 3389380.803030,601106.844415 1183524.687605 7166966.713978,951235.085692 7163666.500770 1018929.532406,-14311.042117 3239327.626386 -6545719.857374,-960279.717140 -5152477.533544 -5085458.501069,2090149.424894 -4014125.779908 5716882.760657,-1235315.883050 3893293.963126 6039285.308343,-2852671.156925 6414992.971386 -2003518.414580,-529158.439063 73709.558481 -7284029.398348,2523755.258553 -6369242.621814 -2524521.893371,1692760.220823 -721782.517442 7052950.989613,-4786769.417862 3919174.979528 3864455.180577,-4645904.223225 3138877.283793 -4678916.908065,1907442.963235 -1974130.561161 -6767957.786645,5830349.992009 -4364947.813783 473567.150463,-1183524.687605 601106.844415 7166966.713978,-7163666.500770 951235.085692 1018929.532406,-3239327.626386 -14311.042117 -6545719.857374,5152477.533544 -960279.717140 -5085458.501069,6433608.880036 -581243.701244 3389380.803030,-3893293.963126 -1235315.883050 6039285.308343,-6414992.971386 -2852671.156925 -2003518.414580,-73709.558481 -529158.439063 -7284029.398348,6369242.621814 2523755.258553 -2524521.893371,4014125.779908 2090149.424894 5716882.760657,-3919174.979528 -4786769.417862 3864455.180577,-3138877.283793 -4645904.223225 -4678916.908065,1974130.561161 1907442.963235 -6767957.786645,4364947.813783 5830349.992009 473567.150463,721782.517442 1692760.220823 7052950.989613
-569893.990971 -6328213.095328 3583571.242179,628366.221234 1398733.612847 7125817.600344,956698.671403 7191003.569082 799370.913377,-38131.698294 3041416.573627 -6639925.710780,-980530.777751 -5302500.593272 -4924735.378650,2020703.864665 -3852778.490551 5851003.228384,-1304805.086645 4060948.449574 5913207.967242,-2826078.378307 6357049.903623 -2215306.498079,-443469.156061 -129203.124441 -7288976.764651,2550404.975609 -6437381.574349 -2315829.573605,1521140.026135 -592494.788245 7103819.285583,-4877081.724602 3989719.113218 3675232.755319,-4530098.907891 3053201.700973 -4846296.857548,2069099.524748 -2097475.833478 -6682804.437985,5814814.462160 -4355754.162165 694147.908486,-1398733.612847 628366.221234 7125817.600344,-7191003.569082 956698.671403 799370.913377,-3041416.573627 -38131.698294 -6639925.710780,5302500.593272 -980530.777751 -4924735.378650,6328213.095328 -569893.990971 3583571.242179,-4060948.449574 -1304805.086645 5913207.967242,-6357049.903623 -2826078.378307 -2215306.498079,129203.124441 -443469.156061 -7288976.764651,6437381.574349 2550404.975609 -2315829.573605,3852778.490551 2020703.864665 5851003.228384,-3989719.113218 -4877081.724602 3675232.755319,-3053201.700973 -4530098.907891 -4846296.857548,2097475.833478 2069099.524748 -6682804.437985,4355754.162165 5814814.462160 694147.908486,592494.788245 1521140.026135 7103819.285583
-557546.754433 -6217052.991575 3774442.713909,655987.798470 1612539.590646 7078082.358365,961388.104967 7211709.533509 579071.977960,-62789.316853 2840836.449512 -6728026.107672,-1000530.434344 -5447584.855345 -4759472.303046,1950117.406035 -3687587.559888 5979710.351546,-1372370.345124 4225174.492224 5781659.960828,-2797159.185426 6293152.737241 -2425046.356623,-358264.045741 -332371.904285 -7287229.326612,2574429.420145 -6499725.522394 -2104996.268640,1348693.148166 -461910.934247 7148121.653390,-4962610.219477 4056981.122482 3482606.548405,-4410531.101740 2964217.835639 -5009208.698385,2228331.263107 -2219609.400462 -6591506.642613,5793984.142964 -4342477.917885 914085.818806,-1612539.590646 655987.798470 7078082.358365,-7211709.533509 961388.104967 579071.977960,-2840836.449512 -62789.316853 -6728026.107672,5447584.855345 -1000530.434344 -4759472.303046,6217052.991575 -557546.754433 3774442.713909,-4225174.492224 -1372370.345124 5781659.960828,-6293152.737241 -2797159.185426 -2425046.356623,332371.904285 -358264.045741 -7287229.326612,6499725.522394 2574429.420145 -2104996.268640,3687587.559888 1950117.406035 5979710.351546,-4056981.122482 -4962610.219477 3482606.548405,-2964217.835639 -4410531.101740 -5009208.698385,2219609.400462 2228331.263107 -6591506.642613,4342477.917885 5793984.142964 914085.818806,461910.934247 1348693.148166 7148121.653390
-544188.379248 -6100235.419610 3961818.615841,683939.645120 1824744.942876 7023804.823231,965270.087929 7225769.255156 358236.784942,-88272.676332 2637774.292087 -6809940.945533,-1020238.291342 -5587597.690319 -4589820.667754,1878471.510149 -3518700.140849 6102885.538294,-1437964.865136 4385812.451899 5644762.518999,-2765966.515746 6223351.073613 -2632544.469959,-273621.475306 -535609.317738 -7278788.668450,2595831.642076 -6556204.737918 -1892216.552592,1175583.221331 -330147.485012 7185817.413380,-5043290.620423 4120877.940150 3286754.806976,-4287325.411761 2871991.503587 -5167503.236714,2384998.159255 -2340408.606358 -6494147.428043,5767895.744302 -4325107.956023 1133177.146996,-1824744.942876 683939.645120 7023804.823231,-7225769.255156 965270.087929 358236.784942,-2637774.292087 -88272.676332 -6809940.945533,5587597.690319 -1020238.291342 -4589820.667754,6100235.419610 -544188.379248 3961818.615841,-4385812.451899 -1437964.865136 5644762.518999,-6223351.073613 -2765966.515746 -2632544.469959,535609.317738 -273621.475306 -7278788.668450,6556204.737918 2595831.642076 -1892216.552592,3518700.140849 1878471.510149 6102885.538294,-4120877.940150 -5043290.620423 3286754.806976,-2871991.503587 -4287325.411761 -5167503.236714,2340408.606358 2384998.159255 -6494147.428042,4325107.956023 5767895.744302 1133177.146996,330147.485012 1175583.221331 7185817.413380
-529806.663147 -5977872.507818 4145525.621511,712188.660176 2035153.575426 6963034.846006,968312.020299 7233173.910723 137069.866252,-114568.984893 2432419.275103 -6885595.775197,-1039613.641870 -5722411.226410 -4415935.977803,1805847.945590 -3346267.106859 6220415.330234,-1501544.343372 4542705.757425 5502641.842545,-2732555.168404 6147700.179221 -2837609.473861,-189618.475654 -738727.491970 -7263662.442613,2614617.399291 -6606754.915033 -1677686.879759,1001973.955148 -197322.756478 7216871.956844,-5119063.480758 4181329.339847 3087858.801843,-4160609.422393 2776591.998042 -5321035.592082,2538963.007902 -2459751.354974 -6390815.372171,5736590.900098 -4303637.123993 1351218.927868,-2035153.575426 712188.660176 6963034.846006,-7233173.910723 968312.020299 137069.866252,-2432419.275103 -114568.984893 -6885595.775197,5722411.226410 -1039613.641870 -4415935.977803,5977872.507818 -529806.663147 4145525.621511,-4542705.757425 -1501544.343372 5502641.842545,-6147700.179221 -2732555.168404 -2837609.473861,738727.491970 -189618.475654 -7263662.442613,6606754.915033 2614617.399291 -1677686.879759,3346267.106859 1805847.945590 6220415.330234,-4181329.339847 -5119063.480758 3087858.801843,-2776591.998042 -4160609.422393 -5321035.592082,2459751.354974 2538963.007902 -6390815.372171,4303637.123993 5736590.900098 1351218.927868,197322.756478 1001973.955148 7216871.956844
