-590652.763309 -6613230.415261 2206473.685321,443590.138115 16498.911696 6974549.201957,863472.468141 6623491.875571 2082861.176215,88695.093451 4070768.124490 -5697958.373300,-808603.227158 -4097142.110485 -5621829.812964,2345317.205314 -4605583.053245 4710333.254051,-802774.559928 2822757.081069 6343973.566920,-2841095.553057 6346153.668880 -809719.322040,-953256.960024 1098685.689365 -6850855.417459,2248586.972211 -5663427.754321 -3449636.554561,2485643.384777 -1326338.696675 6396828.012691,-4056550.916904 3340541.867195 4613738.131497,-4987855.907050 3386030.935982 -3561967.440569,967602.726062 -1243930.783949 -6823953.216555,5589077.106743 -4159139.881904 -680549.941827,-16498.911696 443590.138115 6974549.201957,-6623491.875571 863472.468141 2082861.176215,-4070768.124490 88695.093451 -5697958.373300,4097142.110485 -808603.227158 -5621829.812964,6613230.415261 -590652.763309 2206473.685321,-2822757.081069 -802774.559928 6343973.566920,-6346153.668880 -2841095.553057 -809719.322040,-1098685.689365 -953256.960024 -6850855.417459,5663427.754321 2248586.972211 -3449636.554561,4605583.053245 2345317.205314 4710333.254051,-3340541.867195 -4056550.916904 4613738.131497,-3386030.935982 -4987855.907050 -3561967.440569,1243930.783949 967602.726062 -6823953.216555,4159139.881904 5589077.106743 -680549.941827,1326338.696675 2485643.384777 6396828.012691
-583367.873411 -6538583.446890 2419657.919032,468612.187630 240546.113424 6968793.285325,871620.654460 6687032.072295 1866127.669022,68752.893076 3886248.307343 -5825692.082798,-829115.294003 -4274848.962164 -5484790.918024,2282403.812543 -4463809.450872 4874454.958102,-883973.634407 3009491.902066 6246800.248416,-2828252.397859 6319534.545036 -1033725.525346,-864364.080159 896069.807374 -6892029.556615,2290960.321327 -5762694.130360 -3251404.626906,2317661.983896 -1203174.504537 6483480.176509,-4174071.884293 3428114.250643 4441906.728619,-4892395.275841 3316920.132064 -3754417.435944,1143709.281615 -1373930.673788 -6771562.199345,5603006.092890 -4170761.199728 -455311.690669,-240546.113424 468612.187630 6968793.285325,-6687032.072295 871620.654460 1866127.669022,-3886248.307343 68752.893076 -5825692.082798,4274848.962164 -829115.294003 -5484790.918024,6538583.446890 -583367.873411 2419657.919032,-3009491.902066 -883973.634407 6246800.248416,-6319534.545036 -2828252.397859 -1033725.525346,-896069.807374 -864364.080159 -6892029.556615,5762694.130360 2290960.321327 -3251404.626906,4463809.450872 2282403.812543 4874454.958102,-3428114.250643 -4174071.884293 4441906.728619,-3316920.132064 -4892395.275841 -3754417.435944,1373930.673788 1143709.281615 -6771562.199345,4170761.199728 5603006.092890 -455311.690669,1203174.504537 2317661.983896 6483480.176509
-575132.934477 -6457149.051346 2630299.427377,494126.130049 464232.479087 6955733.393386,879122.185771 6743561.732156 1647433.107577,47923.519848 3697791.228419 -5947345.682430,-849535.458505 -4448034.609399 -5342024.383838,2217742.428844 -4317103.883445 5033458.616923,-963441.353745 3193444.596395 6143074.905042,-2812592.808123 6286267.209079 -1256646.579565,-775466.812844 692138.433168 -6926024.897193,2330529.501624 -5856146.637696 -3049766.572847,2147811.119819 -1078018.753054 6563333.605472,-4286864.463009 3512616.269940 4265410.295154,-4792160.629393 3243933.802827 -3942936.781911,1318065.586754 -1503276.245563 -6712116.197675,5611052.394255 -4178082.488493 -229595.306094,-464232.479087 494126.130049 6955733.393386,-6743561.732156 879122.185771 1647433.107577,-3697791.228419 47923.519848 -5947345.682430,4448034.609399 -849535.458505 -5342024.383838,6457149.051346 -575132.934477 2630299.427377,-3193444.596395 -963441.353745 6143074.905042,-6286267.209079 -2812592.808123 -1256646.579565,-692138.433168 -775466.812844 -6926024.897193,5856146.637696 2330529.501624 -3049766.572847,4317103.883445 2217742.428844 5033458.616923,-3512616.269940 -4286864.463009 4265410.295154,-3243933.802827 -4792160.629393 -3942936.781911,1503276.245563 1318065.586754 -6712116.197675,4178082.488493 5611052.394255 -229595.306094,1078018.753055 2147811.119819 6563333.605472
-565927.048847 -6369016.527448 2838176.911095,520103.318914 687323.172057 6935383.110503,885938.455312 6793024.904772 1427007.338880,26211.776113 3505596.836206 -6062793.527829,-869822.167548 -4616518.915799 -5193677.986604,2151421.949747 -4165612.276920 5187177.815225,-1041107.485658 3374415.577641 6032905.718763,-2794162.605959 6246375.150118 -1478248.683030,-686662.427387 487102.677232 -6952806.514263,2367278.476462 -5943674.362946 -2844932.884993,1976276.231482 -950994.045781 6636305.107002,-4394824.326019 3593938.577944 4084433.796612,-4687274.209759 3167128.018588 -4127329.123610,1490494.326474 -1631825.495792 -6645676.339032,5613225.801765 -4181069.871208 -3637.789341,-687323.172057 520103.318914 6935383.110503,-6793024.904772 885938.455312 1427007.338880,-3505596.836206 26211.776113 -6062793.527829,4616518.915799 -869822.167548 -5193677.986604,6369016.527448 -565927.048847 2838176.911095,-3374415.577641 -1041107.485658 6032905.718763,-6246375.150118 -2794162.605959 -1478248.683030,-487102.677232 -686662.427387 -6952806.514263,5943674.362946 2367278.476462 -2844932.884993,4165612.276920 2151421.949747 5187177.815225,-3593938.577944 -4394824.326019 4084433.796612,-3167128.018588 -4687274.209759 -4127329.123610,1631825.495792 1490494.326474 -6645676.339032,4181069.871208 5613225.801765 -3637.789341,950994.045781 1976276.231482 6636305.107002
-555730.742930 -6274282.308917 3043072.012231,546513.594822 909584.091818 6907763.605542,892031.352957 6835373.258401 1205082.037899,3624.251357 3309868.812252 -6171916.452829,-889933.214779 -4780126.697830 -5039905.377945,2083532.340600 -4009485.913657 5335451.729860,-1116904.522084 3552208.015043 5916407.631652,-2773010.405479 6199889.018779 -1698299.507558,-598047.147588 281175.179426 -6972346.898512,2401194.610049 -6025172.482768 -2637117.519230,1803243.928539 -822225.718991 6702318.678550,-4497852.659972 3671974.701570 3899166.958531,-4577862.795367 3086563.331466 -4307402.530812,1660820.739725 -1759436.421932 -6572310.965809,5609542.431852 -4179694.093175 222323.547809,-909584.091818 546513.594822 6907763.605542,-6835373.258401 892031.352957 1205082.037899,-3309868.812252 3624.251357 -6171916.452829,4780126.697830 -889933.214779 -5039905.377945,6274282.308917 -555730.742930 3043072.012231,-3552208.015043 -1116904.522084 5916407.631652,-6199889.018779 -2773010.405479 -1698299.507558,-281175.179426 -598047.147588 -6972346.898512,6025172.482768 2401194.610049 -2637117.519230,4009485.913657 2083532.340600 5335451.729860,-3671974.701570 -4497852.659972 3899166.958531,-3086563.331466 -4577862.795367 -4307402.530812,1759436.421932 1660820.739725 -6572310.965809,4179694.093175 5609542.431852 222323.547809,822225.718991 1803243.928539 6702318.678550
-544526.018547 -6173049.851383 3244769.548101,573325.320019 1130782.118683 6872903.611583,897363.339490 6870566.130452 981890.456749,-19830.668410 3110814.352393 -6274601.882517,-909825.807497 -4938687.914240 -4880865.934735,2014164.516895 -3848881.274155 5478125.294215,-1190767.737052 3726628.051857 5793702.231977,-2749187.527046 6146846.600331 -1916568.447661,-509716.049776 74569.893206 -6984625.981202,2432268.657299 -6100542.397879 -2426537.671031,1628901.787176 -691841.717560 6761305.581473,-4595856.260852 3746621.182084 3709804.068019,-4464057.541517 3002304.726540 -4482969.693258,1828872.794427 -1885967.177041 -6492095.572469,5600024.691776 -4173930.582897 448051.340135,-1130782.118683 573325.320019 6872903.611583,-6870566.130452 897363.339490 981890.456749,-3110814.352393 -19830.668410 -6274601.882517,4938687.914240 -909825.807497 -4880865.934735,6173049.851383 -544526.018547 3244769.548101,-3726628.051857 -1190767.737052 5793702.231977,-6146846.600331 -2749187.527046 -1916568.447661,-74569.893206 -509716.049776 -6984625.981202,6100542.397879 2432268.657299 -2426537.671031,3848881.274155 2014164.516895 5478125.294215,-3746621.182084 -4595856.260852 3709804.068019,-3002304.726540 -4464057.541517 -4482969.693258,1885967.177041 1828872.794427 -6492095.572469,4173930.582897 5600024.691776 448051.340135,691841.717560 1628901.787176 6761305.581473
-532296.401187 -6065429.511519 3443057.741259,600505.415548 1350685.357640 6830839.398361,901897.519357 6898570.569026 757667.171895,-44142.794559 2908643.945328 -6370743.939505,-929456.634400 -5092037.850863 -4716724.602446,1943410.225173 -3683959.872946 5615049.356025,-1262635.241473 3897485.021387 5664917.633236,-2722747.909607 6087292.778999 -2132826.867260,-421762.963194 -132498.131791 -6989631.152354,2460494.750426 -6169691.860093 -2213413.547432,1453438.146107 -559972.467256 6813204.407670,-4688747.623751 3817777.712058 3516543.769769,-4345993.817451 2914421.567204 -4653848.110285,1994481.359870 -2011276.225295 -6405112.735900,5584701.238078 -4163759.506580 673308.426345,-1350685.357640 600505.415548 6830839.398361,-6898570.569026 901897.519357 757667.171895,-2908643.945328 -44142.794559 -6370743.939505,5092037.850863 -929456.634400 -4716724.602446,6065429.511519 -532296.401187 3443057.741259,-3897485.021387 -1262635.241473 5664917.633236,-6087292.778999 -2722747.909607 -2132826.867260,132498.131791 -421762.963194 -6989631.152354,6169691.860093 2460494.750426 -2213413.547432,3683959.872946 1943410.225173 5615049.356025,-3817777.712058 -4688747.623751 3516543.769769,-2914421.567204 -4345993.817451 -4653848.110285,2011276.225295 1994481.359870 -6405112.735900,4163759.506580 5584701.238078 673308.426345,559972.467256 1453438.146107 6813204.407670
-519026.986083 -5951538.418433 3637728.445167,628019.400927 1569063.381062 6781614.737428,905597.712789 6919361.365294 532647.829752,-69300.132402 2703571.148740 -6460243.543397,-948781.934749 -5240017.300420 -4547651.732128,1871361.923999 -3514888.089258 5746080.828532,-1332448.034342 4064591.660530 5530188.346162,-2693748.020275 6021279.493999 -2346848.343555,-334280.372613 -339812.968503 -6987357.272166,2485870.381389 -6232535.092511 -1997968.134901,1277041.902747 -426750.743932 6857961.138954,-4776445.026125 3885347.269395 3319588.856711,-4223811.039721 2822987.535585 -4819860.274601,2157480.376136 -2135222.498383 -6311452.038948,5563606.927591 -4149165.816982 897858.106368,-1569063.381062 628019.400927 6781614.737428,-6919361.365294 905597.712789 532647.829752,-2703571.148740 -69300.132402 -6460243.543397,5240017.300420 -948781.934749 -4547651.732128,5951538.418433 -519026.986083 3637728.445167,-4064591.660530 -1332448.034342 5530188.346162,-6021279.493999 -2693748.020275 -2346848.343555,339812.968503 -334280.372613 -6987357.272166,6232535.092511 2485870.381389 -1997968.134901,3514888.089258 1871361.923999 5746080.828532,-3885347.269395 -4776445.026125 3319588.856711,-2822987.535585 -4223811.039721 -4819860.274601,2135222.498383 2157480.376136 -6311452.038948,4149165.816982 5563606.927591 897858.106368,426750.743932 1277041.902747 6857961.138954
-504704.482970 -5831500.337442 3828577.365319,655831.436601 1785687.469982 6725280.860038,908428.528264 6932921.076497 307068.891009,-95288.880042 2495812.363201 -6543008.503460,-967757.569669 -5382472.736918 -4373822.911099,1798112.664611 -3341836.992930 5871082.834859,-1400150.049655 4227764.320813 5389655.143791,-2662246.760387 5948865.687802 -2558408.907767,-247359.323353 -547158.032363 -6977806.675664,2508396.379245 -6288992.903009 -1780426.963398,1099902.309690 -292311.539918 6895529.199165,-4858872.603753 3949236.248965 3119146.055562,-4097652.501680 2728080.568756 -4980833.850044,2317707.020079 -2257665.552990 -6211209.987133,5536782.760430 -4130139.297386 1121464.398200,-1785687.469982 655831.436601 6725280.860038,-6932921.076497 908428.528264 307068.891009,-2495812.363201 -95288.880042 -6543008.503460,5382472.736918 -967757.569669 -4373822.911099,5831500.337442 -504704.482970 3828577.365319,-4227764.320813 -1400150.049655 5389655.143791,-5948865.687802 -2662246.760387 -2558408.907767,547158.032363 -247359.323353 -6977806.675664,6288992.903009 2508396.379245 -1780426.963398,3341836.992930 1798112.664611 5871082.834859,-3949236.248965 -4858872.603753 3119146.055562,-2728080.568756 -4097652.501680 -4980833.850044,2257665.552990 2317707.020079 -6211209.987133,4130139.297386 5536782.760430 1121464.398200,292311.539918 1099902.309690 6895529.199165
-489317.257317 -5705445.526647 4015404.275563,683904.368654 2000330.853935 6661896.407770,910355.432777 6939240.039873 81167.374026,-122093.430541 2285586.604084 -6618953.604462,-986339.093726 -5519256.484726 -4195418.787461,1723755.972718 -3164982.165116 5989924.845546,-1465688.200346 4386823.176217 5243464.919638,-2628305.370349 5870117.245786 -2767287.282450,-161089.328712 -754316.302350 -6960989.170589,2528076.884566 -6338992.789987 -1561017.866886,922208.771885 -156791.927177 6925869.499007,-4935960.420632 4009354.589996 2915425.807470,-3967665.200379 2629782.789326 -5136601.843229,2475001.868395 -2378465.728531 -6104489.918540,5504275.816532 -4106674.598672 1343892.293976,-2000330.853935 683904.368654 6661896.407770,-6939240.039873 910355.432777 81167.374026,-2285586.604084 -122093.430541 -6618953.604462,5519256.484726 -986339.093726 -4195418.787461,5705445.526647 -489317.257317 4015404.275563,-4386823.176217 -1465688.200345 5243464.919638,-5870117.245786 -2628305.370349 -2767287.282450,754316.302350 -161089.328712 -6960989.170589,6338992.789987 2528076.884566 -1561017.866886,3164982.165116 1723755.972718 5989924.845546,-4009354.589996 -4935960.420632 2915425.807470,-2629782.789326 -3967665.200379 -5136601.843229,2378465.728531 2475001.868395 -6104489.918540,4106674.598672 5504275.816532 1343892.293976,156791.927177 922208.771885 6925869.499007
-472855.369993 -5573510.586383 4198013.229385,712199.776181 2212768.948963 6591527.375874,911344.822082 6938316.377160 -144819.402329,-149696.376438 2073115.271671 -6688000.685703,-1004481.828358 -5650226.881762 -4012624.888571,1648385.730362 -2984503.514647 6102482.809147,-1529012.417895 4541592.427954 5091770.539079,-2591987.331386 5785106.928318 -2973265.115072,-75558.279926 -961070.542915 -6936922.028520,2544919.318917 -6382469.040952 -1339970.740599,744150.644488 -20330.917868 6948950.473619,-5007644.531399 4065615.900576 2708642.044020,-3833999.660143 2528180.431945 -5287002.768937,2629209.056976 -2497484.305640 -5991401.906902,5466139.184428 -4078771.271280 1564908.014888,-2212768.948963 712199.776181 6591527.375874,-6938316.377160 911344.822082 -144819.402329,-2073115.271671 -149696.376438 -6688000.685703,5650226.881762 -1004481.828358 -4012624.888571,5573510.586383 -472855.369993 4198013.229385,-4541592.427954 -1529012.417895 5091770.539079,-5785106.928318 -2591987.331386 -2973265.115072,961070.542915 -75558.279926 -6936922.028520,6382469.040952 2544919.318917 -1339970.740599,2984503.514647 1648385.730362 6102482.809147,-4065615.900576 -5007644.531399 2708642.044020,-2528180.431945 -3833999.660143 -5287002.768937,2497484.305640 2629209.056976 -5991401.906902,4078771.271280 5466139.184428 1564908.014888,20330.917868 744150.644488 6948950.473619
