119186.090661 -1744484.001033 6766804.260870,931308.184631 2949534.171162 6268437.535737,1307104.893789 6262951.441299 2829660.765636,1070229.775411 6641766.023727 -1938244.433909,332691.956952 3913176.890583 -5798498.108025,-559665.195367 -639466.201420 -6951844.947810,-1191238.641383 -4894558.731739 -4864711.538353,-1266733.233768 -6865717.614160 -504215.432824,-749119.084185 -5622080.857911 4091984.068305,441379.788442 70290.174465 6974355.132903,-1183955.003070 4289284.523478 5392865.975278,-2255167.817808 6499502.572611 1280491.214474,-2269918.213882 5664578.275668 -3433720.142953,-1223796.578514 2182604.551881 -6541228.718815,392487.263446 -2315633.815167 -6597960.911020,1826301.087304 -5735540.524565 -3577688.905036,2406915.977353 -6475495.194180 1116467.038938,1859793.048754 -4181737.271979 5285791.485857,-894896.991099 1316934.420557 6805208.818503,-4080265.449350 3795513.364296 4225614.411390,-5354293.015070 4495759.629877 -338016.327345,-4121070.389459 3090736.724405 -4743894.127357,-964426.499218 243431.369487 -6932594.364999,2641279.809050 -2716925.704517 -5889701.369822,5016145.791548 -4410814.639971 -2097627.832248,5044470.795643 -4041254.130511 2676693.944652,2708967.402484 -1778220.361090 6193689.016853,-2949534.171162 931308.184631 6268437.535737,-6262951.441299 1307104.893789 2829660.765636,-6641766.023727 1070229.775411 -1938244.433909,-3913176.890583 332691.956952 -5798498.108025,639466.201420 -559665.195367 -6951844.947810,4894558.731739 -1191238.641383 -4864711.538353,6865717.614160 -1266733.233768 -504215.432824,5622080.857911 -749119.084185 4091984.068305,1744484.001033 119186.090661 6766804.260870,-4289284.523478 -1183955.003070 5392865.975278,-6499502.572611 -2255167.817808 1280491.214474,-5664578.275668 -2269918.213882 -3433720.142953,-2182604.551881 -1223796.578514 -6541228.718815,2315633.815167 392487.263446 -6597960.911020,5735540.524565 1826301.087304 -3577688.905036,6475495.194180 2406915.977353 1116467.038938,4181737.271979 1859793.048754 5285791.485857,-70290.174465 441379.788442 6974355.132903,-3795513.364296 -4080265.449350 4225614.411390,-4495759.629877 -5354293.015070 -338016.327345,-3090736.724405 -4121070.389459 -4743894.127357,-243431.369487 -964426.499218 -6932594.364999,2716925.704517 2641279.809050 -5889701.369822,4410814.639971 5016145.791548 -2097627.832248,4041254.130511 5044470.795643 2676693.944652,1778220.361090 2708967.402484 6193689.016853,-1316934.420557 -894896.991099 6805208.818503
158048.526519 -1528290.681310 6817992.632082,967604.956690 3147336.393776 6166124.397185,1323825.846906 6349689.354310 2621664.945300,1059548.431489 6576782.755636 -2154289.745493,299691.051057 3727332.674163 -5921481.396843,-599575.228950 -859277.785362 -6924765.215689,-1219474.471561 -5046022.449965 -4700070.314108,-1270024.705147 -6877727.523994 -278582.644602,-725877.189634 -5488687.961917 4272779.511795,365201.782949 282545.201832 6973392.914652,-1241436.506127 4451541.170071 5246800.831842,-2266992.394550 6535654.949043 1057702.808258,-2230584.993725 5557837.683801 -3628639.225142,-1151861.781420 1983316.944050 -6617327.485540,463474.116757 -2514569.764833 -6520059.481077,1863259.656599 -5841371.456224 -3381803.251891,2392413.376267 -6438291.883788 1338923.899017,1800561.607486 -4018796.490996 5430381.159507,-1062027.559763 1458789.986607 6752147.604148,-4181849.273886 3882687.423427 4043668.924297,-5342651.807117 4487344.198971 -563532.688633,-4001903.631859 2990896.780342 -4907213.094810,-793680.512993 99020.570851 -6957770.567203,2784125.868079 -2838694.549282 -5765112.367929,5064309.060269 -4452987.397841 -1881025.265578,4975062.385794 -3983802.940265 2883928.098251,2554516.335888 -1648084.433234 6294281.527083,-3147336.393776 967604.956690 6166124.397185,-6349689.354310 1323825.846906 2621664.945300,-6576782.755636 1059548.431489 -2154289.745493,-3727332.674163 299691.051057 -5921481.396843,859277.785362 -599575.228950 -6924765.215689,5046022.449965 -1219474.471561 -4700070.314108,6877727.523994 -1270024.705147 -278582.644602,5488687.961917 -725877.189634 4272779.511795,1528290.681310 158048.526519 6817992.632082,-4451541.170071 -1241436.506127 5246800.831842,-6535654.949043 -2266992.394550 1057702.808258,-5557837.683801 -2230584.993725 -3628639.225142,-1983316.944050 -1151861.781420 -6617327.485540,2514569.764833 463474.116757 -6520059.481077,5841371.456224 1863259.656599 -3381803.251891,6438291.883788 2392413.376267 1338923.899017,4018796.490996 1800561.607486 5430381.159507,-282545.201832 365201.782949 6973392.914652,-3882687.423427 -4181849.273886 4043668.924297,-4487344.198971 -5342651.807117 -563532.688633,-2990896.780342 -4001903.631859 -4907213.094810,-99020.570851 -793680.512993 -6957770.567203,2838694.549282 2784125.868079 -5765112.367929,4452987.397841 5064309.060269 -1881025.265578,3983802.940265 4975062.385794 2883928.098251,1648084.433234 2554516.335888 6294281.527083,-1458789.986607 -1062027.559763 6752147.604148
197695.492770 -1310678.701709 6862033.925140,1003752.062241 3341702.756337 6057343.372762,1339530.602073 6429732.146959 2410914.170990,1047464.701257 6505001.579655 -2368075.648206,265558.447946 3537774.166070 -6038285.637979,-639824.742566 -1078025.559245 -6890473.054069,-1247095.491128 -5192126.339061 -4530514.842547,-1272028.856454 -6882554.993764 -52657.282568,-701282.498240 -5349676.630518 4449087.166104,289572.547370 494838.346382 6965121.936908,-1296924.004123 4609406.012542 5095228.043115,-2276308.811240 6565035.957119 833803.020054,-2189413.104418 5445143.554323 -3819758.734164,-1079612.418253 1781662.028109 -6686529.905732,533116.001549 -2711211.370883 -6435361.816790,1897830.666603 -5941284.860826 -3182375.416356,2375592.629117 -6394303.624715 1559973.806222,1740176.698461 -3851406.618116 5569271.236370,-1227433.933517 1599854.829392 6692007.846085,-4278698.696358 3966246.653112 3857475.841909,-5325488.313703 4474187.898934 -788457.307550,-3879029.091296 2887423.845677 -5065402.840001,-622747.652533 -46240.073966 -6975700.438103,2923559.362735 -2958139.501767 -5634505.850568,5107023.286298 -4490721.388437 -1662449.402556,4900725.190933 -3921881.427616 3088131.817080,2397980.141406 -1515552.205539 6388272.503330,-3341702.756337 1003752.062241 6057343.372762,-6429732.146959 1339530.602073 2410914.170990,-6505001.579655 1047464.701257 -2368075.648206,-3537774.166070 265558.447946 -6038285.637979,1078025.559245 -639824.742566 -6890473.054069,5192126.339061 -1247095.491128 -4530514.842547,6882554.993764 -1272028.856454 -52657.282568,5349676.630518 -701282.498240 4449087.166104,1310678.701709 197695.492770 6862033.925140,-4609406.012542 -1296924.004123 5095228.043115,-6565035.957119 -2276308.811240 833803.020054,-5445143.554323 -2189413.104418 -3819758.734164,-1781662.028109 -1079612.418253 -6686529.905732,2711211.370883 533116.001549 -6435361.816790,5941284.860826 1897830.666603 -3182375.416356,6394303.624715 2375592.629117 1559973.806222,3851406.618116 1740176.698461 5569271.236370,-494838.346382 289572.547370 6965121.936908,-3966246.653112 -4278698.696358 3857475.841909,-4474187.898934 -5325488.313703 -788457.307550,-2887423.845677 -3879029.091296 -5065402.840001,46240.073966 -622747.652533 -6975700.438103,2958139.501767 2923559.362735 -5634505.850568,4490721.388437 5107023.286298 -1662449.402556,3921881.427616 4900725.190933 3088131.817080,1515552.205539 2397980.141406 6388272.503330,-1599854.829392 -1227433.933517 6692007.846085
238091.444747 -1091877.938261 6898882.309156,1039696.283191 3532431.290177 5942207.947678,1354173.281039 6503000.726066 2197629.858195,1033961.827012 6426504.796134 -2579378.431257,230313.753746 3344703.402269 -6148790.250291,-680366.922627 -1295481.889995 -6849003.693093,-1274048.925799 -5332720.200137 -4356221.224021,-1272712.023336 -6880199.889705 173323.387037,-675336.469651 -5205198.227947 4620722.266222,214570.446850 706946.146298 6949550.802574,-1350379.127493 4762705.228520 4938306.162444,-2283137.200319 6587604.404489 609027.162046,-2146471.709003 5326606.527823 -4006879.522193,-1007133.288950 1577847.486338 -6748764.785026,601351.264130 -2905348.685920 -6343955.134252,1930003.847509 -6035164.916767 -2979613.500566,2356500.814668 -6343566.059084 1779384.428264,1678720.527147 -3679737.626606 5702316.556335,-1390947.689012 1739974.123414 6624852.154795,-4370728.427053 4046082.694389 3667230.436512,-5302841.952922 4456281.009192 -1012554.112981,-3752590.956315 2780410.121633 -5218299.316632,-451808.055935 -192200.807996 -6986365.563447,3059445.606387 -3075120.880093 -5498016.828896,5144262.555562 -4523952.544707 -1442129.217900,4821556.432945 -3855533.004474 3289090.654696,2239532.229577 -1380753.068218 6475563.963480,-3532431.290177 1039696.283191 5942207.947678,-6503000.726066 1354173.281039 2197629.858195,-6426504.796134 1033961.827012 -2579378.431257,-3344703.402269 230313.753746 -6148790.250291,1295481.889995 -680366.922627 -6849003.693093,5332720.200137 -1274048.925799 -4356221.224021,6880199.889705 -1272712.023336 173323.387037,5205198.227947 -675336.469651 4620722.266222,1091877.938261 238091.444747 6898882.309156,-4762705.228520 -1350379.127493 4938306.162444,-6587604.404489 -2283137.200319 609027.162046,-5326606.527823 -2146471.709003 -4006879.522193,-1577847.486338 -1007133.288950 -6748764.785026,2905348.685920 601351.264130 -6343955.134252,6035164.916767 1930003.847509 -2979613.500566,6343566.059084 2356500.814668 1779384.428264,3679737.626606 1678720.527147 5702316.556335,-706946.146298 214570.446850 6949550.802574,-4046082.694389 -4370728.427053 3667230.436512,-4456281.009192 -5302841.952922 -1012554.112981,-2780410.121633 -3752590.956315 -5218299.316632,192200.807996 -451808.055935 -6986365.563447,3075120.880093 3059445.606387 -5498016.828896,4523952.544707 5144262.555562 -1442129.217900,3855533.004474 4821556.432945 3289090.654696,1380753.068218 2239532.229577 6475563.963480,-1739974.123414 -1390947.689012 6624852.154795
279199.052351 -872119.314841 6928499.444183,1075383.727588 3719323.999487 5820838.278652,1367708.797276 6569423.327878 1982036.116125,1019024.907030 6341381.783349 -2787977.098665,193978.601145 3148325.854193 -6252881.219939,-721153.644822 -1511420.638112 -6800399.745330,-1300282.035712 -5467659.708608 -4177370.601821,-1272041.950341 -6870669.792027 399121.988728,-648042.645891 -5055409.804418 4787505.007693,140272.215677 918644.983390 6926695.708408,-1401766.365536 4911269.567157 4776199.401469,-2287500.481270 6603326.380453 383611.447515,-2101831.295548 5202343.578473 -4189806.734914,-934508.483671 1372083.527946 -6803968.119791,668120.590348 -3096773.991970 -6245933.601239,1959771.909707 -6122902.023032 -2773729.214142,2335187.236494 -6286122.156653 1996925.161339,1616275.646473 -3503964.269407 5829378.120981,-1552403.018778 1878993.266339 6550750.460905,-4457858.682297 4122090.723891 3473132.291954,-5274757.941322 4433618.991025 -1235587.978553,-3622736.623551 2669952.058031 -5365744.073045,-281041.190278 -338710.371683 -6989754.990862,3191654.112073 -3189500.901250 -5355786.482810,5176006.960286 -4552621.419470 -1220295.615597,4737658.208172 -3784806.165509 3486593.620370,2079347.387962 -1243819.501798 6556064.937265,-3719323.999487 1075383.727588 5820838.278652,-6569423.327878 1367708.797276 1982036.116125,-6341381.783349 1019024.907030 -2787977.098665,-3148325.854193 193978.601145 -6252881.219939,1511420.638112 -721153.644822 -6800399.745330,5467659.708608 -1300282.035712 -4177370.601821,6870669.792027 -1272041.950341 399121.988728,5055409.804418 -648042.645891 4787505.007693,872119.314841 279199.052351 6928499.444183,-4911269.567157 -1401766.365536 4776199.401469,-6603326.380453 -2287500.481270 383611.447515,-5202343.578473 -2101831.295548 -4189806.734914,-1372083.527946 -934508.483671 -6803968.119791,3096773.991970 668120.590348 -6245933.601239,6122902.023032 1959771.909707 -2773729.214142,6286122.156653 2335187.236494 1996925.161339,3503964.269407 1616275.646473 5829378.120981,-918644.983390 140272.215677 6926695.708408,-4122090.723891 -4457858.682297 3473132.291954,-4433618.991025 -5274757.941322 -1235587.978553,-2669952.058031 -3622736.623551 -5365744.073045,338710.371683 -281041.190278 -6989754.990862,3189500.901250 3191654.112073 -5355786.482810,4552621.419470 5176006.960286 -1220295.615597,3784806.165509 4737658.208172 3486593.620370,1243819.501798 2079347.387962 6556064.937265,-1878993.266339 -1552403.018778 6550750.460905
320979.234140 -651634.559797 6950854.518057,1110759.903456 3902187.072281 5693361.074462,1380092.935180 6628935.594370 1764359.506443,1002640.938869 6249728.886287 -2993653.602467,156576.641080 2948850.207935 -6350451.208135,-762135.529114 -1725617.388625 -6744711.166975,-1325742.196967 -5596806.572625 -3994148.980047,-1269987.857744 -6853979.983846 624501.295123,-619406.670107 -4900473.916419 4949260.733166,66752.879013 1129711.317936 6896580.429507,-1451053.085681 5054934.543594 4609077.461841,-2289424.305606 6612175.302619 157792.734509,-2055563.573976 5072477.888126 -4368350.010513,-861821.287861 1164582.674748 -6852083.155860,733367.056049 -3285282.022380 -6141398.249410,1987130.528432 -6204392.936055 -2564937.653494,2311703.339543 -6222022.176355 2212367.379613,1552924.849584 -3324265.894564 5950323.233434,-1711636.900538 2016758.049726 6469779.947369,-4540015.258118 4194169.591602 3275385.093149,-5241287.219847 4406202.512452 -1457324.976055,-3489616.522476 2556150.262449 -5507584.407820,-110625.667502 -485616.156136 -6985865.239770,3320058.722106 -3301143.844187 -5207962.024532,5202242.606454 -4576673.278289 -997181.181762,4649137.354111 -3709754.453421 3680433.403771,1917601.586932 -1104886.945140 6629691.555276,-3902187.072281 1110759.903456 5693361.074462,-6628935.594370 1380092.935180 1764359.506443,-6249728.886287 1002640.938869 -2993653.602467,-2948850.207935 156576.641080 -6350451.208135,1725617.388625 -762135.529114 -6744711.166975,5596806.572625 -1325742.196967 -3994148.980047,6853979.983846 -1269987.857744 624501.295123,4900473.916419 -619406.670107 4949260.733166,651634.559797 320979.234140 6950854.518057,-5054934.543594 -1451053.085681 4609077.461841,-6612175.302619 -2289424.305606 157792.734509,-5072477.888126 -2055563.573976 -4368350.010513,-1164582.674748 -861821.287861 -6852083.155860,3285282.022380 733367.056049 -6141398.249410,6204392.936055 1987130.528432 -2564937.653494,6222022.176355 2311703.339543 2212367.379613,3324265.894564 1552924.849584 5950323.233434,-1129711.317936 66752.879013 6896580.429507,-4194169.591602 -4540015.258118 3275385.093149,-4406202.512452 -5241287.219847 -1457324.976055,-2556150.262449 -3489616.522476 -5507584.407820,485616.156136 -110625.667502 -6985865.239770,3301143.844187 3320058.722106 -5207962.024532,4576673.278289 5202242.606454 -997181.181762,3709754.453421 4649137.354111 3680433.403771,1104886.945140 1917601.586932 6629691.555276,-2016758.049726 -1711636.900538 6469779.947369
363391.193897 -430655.962268 6965924.275966,1145769.795285 4080831.087070 5559909.469481,1391282.430413 6681480.640484 1544828.798880,984798.861946 6151649.297472 -3196193.071902,118133.532535 2746488.141070 -6441399.652087,-803261.997470 -1937849.680390 -6681995.212260,-1350376.985348 -5720028.685068 -3806747.035579,-1266520.508582 -6830153.430578 849224.484273,-589436.303862 -4740558.441278 5105820.112855,-5914.322445 1339921.923875 6859236.296519,-1498209.547708 5193540.629313 4437115.360564,-2288936.996688 6614131.955495 -68191.731169,-2007741.370826 4937138.714488 -4542323.673070,-789154.088831 955559.544988 -6893060.440451,797036.173605 -3470670.182450 -6030456.879702,2012078.322997 -6279540.900396 -2353457.076612,2286102.622601 -6151323.619855 2425484.682217,1488751.062320 -3140826.256489 6065025.631330,-1868489.262846 2153114.830833 6382024.974407,-4617129.596253 4262221.956269 3074196.410514,-5202486.371911 4374037.468386 -1677532.627037,-3353383.937289 2439109.405926 -5643673.518891,59260.938057 -632764.358341 -6974700.304534,3444537.732333 -3409916.212821 -5054696.555596,5222961.612838 -4596058.188537 -773019.935041,4556105.310033 -3630436.419556 3870406.595046,1754471.784884 -964093.660619 6696367.130759,-4080831.087070 1145769.795285 5559909.469481,-6681480.640484 1391282.430413 1544828.798880,-6151649.297472 984798.861946 -3196193.071902,-2746488.141070 118133.532535 -6441399.652087,1937849.680390 -803261.997470 -6681995.212260,5720028.685068 -1350376.985348 -3806747.035579,6830153.430578 -1266520.508582 849224.484273,4740558.441278 -589436.303862 5105820.112855,430655.962268 363391.193897 6965924.275966,-5193540.629313 -1498209.547708 4437115.360564,-6614131.955495 -2288936.996688 -68191.731169,-4937138.714488 -2007741.370826 -4542323.673070,-955559.544988 -789154.088831 -6893060.440451,3470670.182450 797036.173605 -6030456.879702,6279540.900396 2012078.322997 -2353457.076612,6151323.619855 2286102.622601 2425484.682217,3140826.256489 1488751.062320 6065025.631330,-1339921.923875 -5914.322445 6859236.296519,-4262221.956269 -4617129.596253 3074196.410514,-4374037.468386 -5202486.371911 -1677532.627037,-2439109.405926 -3353383.937289 -5643673.518891,632764.358341 59260.938057 -6974700.304534,3409916.212821 3444537.732333 -5054696.555596,4596058.188537 5222961.612838 -773019.935041,3630436.419556 4556105.310033 3870406.595046,964093.660619 1754471.784884 6696367.130759,-2153114.830833 -1868489.262846 6382024.974407
406392.460208 -209416.128296 6973693.042736,1180357.941473 4255071.215466 5420622.890237,1401235.048249 6727009.112801 1323674.724070,965489.596358 6047252.930557 -3395384.038314,78676.928859 2541454.097436 -6525632.859145,-844481.333691 -2147897.233830 -6612316.381060,-1374134.259668 -5837200.269447 -3615359.924295,-1261612.272592 -6799220.750398 1073055.396645,-558141.440518 -4575836.386590 5257019.318752,-77658.005141 1549054.124280 6814702.165575,-1543208.915068 5326933.437476 4260493.249119,-2286069.487500 6609184.519894 -294104.573310,-1958438.524587 4796461.252593 -4711546.920179,-716588.284684 745230.634997 -6926857.867295,859075.935814 -3652738.768315 -5913223.960910,2034616.833397 -6348255.772102 -2139508.673599,2258440.549754 -6074091.176114 2636053.137421,1423837.237296 -2953833.322518 6173365.612805,-2022803.147702 2287910.704723 6287576.997207,-4689138.844265 4326154.416221 2869777.479564,-5158417.535839 4337134.993563 -1895980.152250,-3214194.827479 2318938.123606 -5773870.646107,228442.270440 -780000.138483 -6956271.650847,3564974.012314 -3515686.897334 -4896148.917285,5238162.103685 -4610731.102112 -548047.074879,4458677.973567 -3546915.577685 4056313.900044,1590135.733767 -821580.595520 6756022.234181,-4255071.215466 1180357.941473 5420622.890237,-6727009.112801 1401235.048249 1323674.724070,-6047252.930557 965489.596358 -3395384.038314,-2541454.097436 78676.928859 -6525632.859145,2147897.233830 -844481.333691 -6612316.381060,5837200.269447 -1374134.259668 -3615359.924295,6799220.750398 -1261612.272592 1073055.396645,4575836.386590 -558141.440518 5257019.318752,209416.128296 406392.460208 6973693.042736,-5326933.437476 -1543208.915068 4260493.249119,-6609184.519894 -2286069.487500 -294104.573310,-4796461.252593 -1958438.524587 -4711546.920179,-745230.634997 -716588.284684 -6926857.867295,3652738.768315 859075.935814 -5913223.960910,6348255.772102 2034616.833397 -2139508.673599,6074091.176114 2258440.549754 2636053.137421,2953833.322518 1423837.237296 6173365.612805,-1549054.124280 -77658.005141 6814702.165575,-4326154.416221 -4689138.844265 2869777.479564,-4337134.993563 -5158417.535839 -1895980.152250,-2318938.123606 -3214194.827479 -5773870.646107,780000.138483 228442.270441 -6956271.650847,3515686.897334 3564974.012314 -4896148.917285,4610731.102112 5238162.103685 -548047.074879,3546915.577685 4458677.973567 4056313.900044,821580.595520 1590135.733767 6756022.234181,-2287910.704723 -2022803.147702 6287576.997207
449938.928754 11852.261689 6974152.737845,1214468.526589 4424727.416632 5275646.915082,1409909.681436 6765479.235040 1101129.723893,944706.097055 5936656.283843 -3591018.655531,38236.468361 2333965.059920 -6603064.094118,-885740.752604 -2355542.174189 -6535746.359695,-1396962.263527 -5948202.015017 -3420187.081709,-1255237.208663 -6761220.171791 1295758.791384,-525534.129027 -4406485.693066 5402700.192476,-148408.707225 1756886.027301 6763024.380949,-1586027.245972 5454963.908009 4079396.226500,-2280855.235318 6597328.600447 -519708.542627,-1907729.766669 4650586.495974 -4875844.004676,-644204.193696 533814.101022 -6953440.714967,919436.845043 -3831291.186731 -5789820.521483,2054750.473841 -6410454.141101 -1923316.333200,2228774.441685 -5990396.664237 2843851.523677,1358266.240598 -2763479.079394 6275230.155453,-2174424.862357 2420993.683288 6186534.476420,-4755985.895661 4385877.650568 2662342.975922,-5109148.297992 4295511.484702 -2112438.718603,-3072207.640090 2195748.920453 -5898041.207187,396743.368202 -927167.780301 -6930598.205348,3681255.109767 -3618327.345219 -4732483.534595,5247848.180216 -4620651.948453 -322498.727985,4356975.542260 -3459260.365142 4237960.350452,1424771.782740 -677491.244549 6808594.760551,-4424727.416632 1214468.526589 5275646.915082,-6765479.235040 1409909.681436 1101129.723893,-5936656.283843 944706.097055 -3591018.655531,-2333965.059920 38236.468361 -6603064.094118,2355542.174189 -885740.752604 -6535746.359695,5948202.015017 -1396962.263527 -3420187.081709,6761220.171791 -1255237.208663 1295758.791384,4406485.693066 -525534.129027 5402700.192476,-11852.261689 449938.928754 6974152.737845,-5454963.908009 -1586027.245972 4079396.226500,-6597328.600447 -2280855.235318 -519708.542627,-4650586.495974 -1907729.766669 -4875844.004676,-533814.101022 -644204.193696 -6953440.714967,3831291.186731 919436.845043 -5789820.521483,6410454.141101 2054750.473841 -1923316.333200,5990396.664237 2228774.441685 2843851.523677,2763479.079394 1358266.240598 6275230.155453,-1756886.027301 -148408.707225 6763024.380949,-4385877.650568 -4755985.895661 2662342.975922,-4295511.484702 -5109148.297992 -2112438.718603,-2195748.920453 -3072207.640090 -5898041.207187,927167.780301 396743.368202 -6930598.205348,3618327.345219 3681255.109767 -4732483.534595,4620651.948453 5247848.180216 -322498.727985,3459260.365142 4356975.542260 4237960.350452,677491.244549 1424771.782740 6808594.760551,-2420993.683288 -2174424.862357 6186534.476420
493984.907872 232916.701659 6967302.883157,1248045.410257 4589624.644812 5125133.127034,1417266.347265 6796856.865327 877427.699699,922443.317362 5819982.310851 -3782892.915482,-3156.273037 2124240.322293 -6673613.659787,-926986.437362 -2560569.265688 -6452363.954925,-1418809.639971 -6052921.225649 -3221432.018191,-1247371.045345 -6716197.500586 1517100.601516,-491628.529155 -4232689.040515 5542710.406606,-218098.975491 1963196.759983 6704256.730444,-1626643.560808 5577488.464112 3894014.146346,-2273330.230778 6578567.210604 -744766.773713,-1855690.671385 4499661.063658 -5035044.410307,-572080.974445 321529.529670 -6972781.678434,978071.995128 -4006134.159386 -5660374.034538,2072486.577029 -6466059.415922 -1705106.405602,2197163.453782 -5900318.935005 3048661.567224,1292120.781037 -2569959.315547 6370513.028206,-2323204.162795 2552212.842832 6079002.781463,-4817619.487717 4441306.486202 2452110.785997,-5054751.643315 4249188.540867 -2326681.683318,-2927583.153406 2069658.027040 -6016056.927001,563990.851790 -1074110.847912 -6897706.338480,3793273.403144 -3717711.676792 -4563870.253805,5252029.953121 -4625785.644430 -96611.693331,4251122.402199 -3367544.033550 4415155.508623,1258558.692695 -531971.487684 6854029.989481,-4589624.644812 1248045.410257 5125133.127034,-6796856.865327 1417266.347265 877427.699699,-5819982.310851 922443.317362 -3782892.915482,-2124240.322293 -3156.273037 -6673613.659787,2560569.265688 -926986.437362 -6452363.954925,6052921.225649 -1418809.639971 -3221432.018191,6716197.500586 -1247371.045345 1517100.601516,4232689.040515 -491628.529155 5542710.406606,-232916.701659 493984.907872 6967302.883157,-5577488.464112 -1626643.560808 3894014.146346,-6578567.210604 -2273330.230778 -744766.773713,-4499661.063658 -1855690.671385 -5035044.410307,-321529.529670 -572080.974445 -6972781.678434,4006134.159386 978071.995128 -5660374.034538,6466059.415922 2072486.577029 -1705106.405602,5900318.935005 2197163.453782 3048661.567224,2569959.315547 1292120.781037 6370513.028206,-1963196.759983 -218098.975491 6704256.730444,-4441306.486202 -4817619.487717 2452110.785997,-4249188.540867 -5054751.643315 -2326681.683318,-2069658.027040 -2927583.153406 -6016056.927001,1074110.847912 563990.851790 -6897706.338480,3717711.676792 3793273.403144 -4563870.253805,4625785.644430 5252029.953121 -96611.693331,3367544.033550 4251122.402199 4415155.508623,531971.487684 1258558.692695 6854029.989481,-2552212.842832 -2323204.162795 6079002.781463
538483.164509 453545.095664 6953150.603383,1281032.285275 4749593.016599 4969238.959901,1423266.381720 6821115.503082 652803.758715,898698.345471 5697360.256162 -3970806.858829,-45467.760951 1912501.257990 -6737208.970584,-968163.645650 -2762766.117964 -6362255.021118,-1439625.619755 -6151251.920912 -3019302.108979,-1237991.358260 -6664206.041070 1736848.187732,-456440.995162 -4054633.633570 5676903.619406,-286663.400218 2167766.705244 6638460.393506,-1665039.747046 5694369.209273 3704541.418334,-2263532.810081 6552910.815860 -969043.041271,-1802397.467630 4343837.078150 -5188983.021227,-500296.530003 108597.726644 -6984860.893831,1034937.039563 -4177077.951185 -5525018.296128,2087835.247236 -6515001.960927 -1485107.461802,2163668.375567 -5803943.829993 3250268.175953,1225483.257257 -2373473.440285 6459114.896091,-2468994.363858 2681418.533763 5965094.086658,-4873994.164259 4492360.099292 2239301.773604,-4995305.773261 4198193.048275 -2538484.834984,-2780484.253482 1940785.343256 -6127795.960151,730013.083331 -1220672.353958 -6857629.840566,3900926.144020 -3813716.905668 -4390484.173766,5250723.432259 -4626102.252435 129376.813959,4141246.909923 -3271844.663061 4587713.666888,1091675.429745 -385169.468837 6892280.637985,-4749593.016599 1281032.285275 4969238.959901,-6821115.503082 1423266.381720 652803.758715,-5697360.256162 898698.345471 -3970806.858829,-1912501.257990 -45467.760951 -6737208.970584,2762766.117964 -968163.645650 -6362255.021118,6151251.920912 -1439625.619755 -3019302.108979,6664206.041070 -1237991.358260 1736848.187732,4054633.633570 -456440.995162 5676903.619406,-453545.095664 538483.164509 6953150.603383,-5694369.209273 -1665039.747046 3704541.418334,-6552910.815860 -2263532.810081 -969043.041271,-4343837.078150 -1802397.467630 -5188983.021227,-108597.726644 -500296.530003 -6984860.893831,4177077.951185 1034937.039563 -5525018.296128,6515001.960927 2087835.247236 -1485107.461802,5803943.829993 2163668.375567 3250268.175953,2373473.440285 1225483.257257 6459114.896091,-2167766.705244 -286663.400218 6638460.393506,-4492360.099292 -4873994.164259 2239301.773604,-4198193.048275 -4995305.773261 -2538484.834984,-1940785.343256 -2780484.253482 -6127795.960151,1220672.353958 730013.083331 -6857629.840566,3813716.905668 3900926.144020 -4390484.173766,4626102.252435 5250723.432259 129376.813959,3271844.663061 4141246.909923 4587713.666888,385169.468837 1091675.429745 6892280.637985,-2681418.533763 -2468994.363858 5965094.086658
