-603600.604905 -6722427.756439 2192363.924703,444639.499061 -31319.654615 7074632.398796,877073.164578 6703195.570394 2158789.048590,96044.124063 4167819.077613 -5751183.707703,-817654.346133 -4116880.877639 -5730504.785251,2389846.218623 -4702056.209554 4742098.598785,-795390.311493 2823240.531699 6454643.249228,-2881073.268039 6442946.965336 -773131.809522,-985313.370282 1157937.244804 -6938950.173122,2268707.959126 -5723482.855946 -3540563.315835,2556115.295088 -1372477.150173 6468999.589672,-4087236.030294 3371046.717721 4715861.784738,-5077301.894071 3451025.483835 -3571074.959217,943098.168500 -1234328.705194 -6931642.524872,5663240.925500 -4218102.796400 -738047.336083,31319.654615 444639.499061 7074632.398796,-6703195.570394 877073.164578 2158789.048590,-4167819.077613 96044.124063 -5751183.707703,4116880.877639 -817654.346133 -5730504.785251,6722427.756439 -603600.604905 2192363.924703,-2823240.531699 -795390.311493 6454643.249228,-6442946.965336 -2881073.268039 -773131.809522,-1157937.244804 -985313.370282 -6938950.173122,5723482.855946 2268707.959126 -3540563.315835,4702056.209554 2389846.218623 4742098.598785,-3371046.717721 -4087236.030294 4715861.784738,-3451025.483835 -5077301.894071 -3571074.959217,1234328.705194 943098.168500 -6931642.524872,4218102.796400 5663240.925500 -738047.336083,1372477.150173 2556115.295088 6468999.589672
-596845.326441 -6649783.991104 2404568.230011,469484.352305 191160.553783 7070520.736657,885641.729529 6767773.066725 1944049.475042,76537.104707 3985497.143368 -5879339.039320,-838315.165174 -4294252.718329 -5595702.526412,2327627.436699 -4562465.125150 4906161.123738,-876162.009482 3009316.972563 6359606.508841,-2868662.505578 6418107.394500 -995762.090698,-897108.104453 957063.649522 -6981406.521603,2311079.327074 -5823430.172089 -3344502.498924,2389754.004174 -1250669.620605 6556520.833130,-4204749.255231 3458905.987928 4546292.259269,-4983457.843653 3383448.825207 -3763006.042820,1118204.086058 -1363670.680914 -6881173.147435,5678159.278731 -4230846.398541 -514537.316568,-191160.553783 469484.352305 7070520.736657,-6767773.066725 885641.729529 1944049.475042,-3985497.143368 76537.104707 -5879339.039320,4294252.718329 -838315.165174 -5595702.526412,6649783.991104 -596845.326441 2404568.230011,-3009316.972563 -876162.009482 6359606.508841,-6418107.394500 -2868662.505578 -995762.090698,-957063.649522 -897108.104453 -6981406.521603,5823430.172089 2311079.327074 -3344502.498924,4562465.125150 2327627.436699 4906161.123738,-3458905.987928 -4204749.255231 4546292.259269,-3383448.825207 -4983457.843653 -3763006.042820,1363670.680914 1118204.086058 -6881173.147435,4230846.398541 5678159.278731 -514537.316568,1250669.620605 2389754.004174 6556520.833130
-589161.148122 -6570524.868924 2614351.157496,494833.872839 413340.366274 7059307.159399,893592.695021 6825549.518556 1727352.257270,56147.917154 3799305.347141 -6001613.344860,-858909.767231 -4467268.616262 -5455300.361860,2263705.199012 -4418041.214159 5065287.079942,-955251.230375 3192740.728312 6258177.550734,-2853510.067119 6386798.715172 -1217390.673452,-808895.668421 754855.736319 -7016893.149168,2350722.844760 -5917754.200335 -3145084.311392,2221546.150664 -1126882.608542 6637453.112604,-4317684.104476 3543814.046091 4372147.375420,-4884954.499367 3312081.649142 -3951161.510455,1291637.116347 -1492423.580801 -6823832.816491,5687359.418209 -4239416.812846 -290509.542279,-413340.366274 494833.872839 7059307.159399,-6825549.518556 893592.695021 1727352.257270,-3799305.347141 56147.917154 -6001613.344860,4467268.616262 -858909.767231 -5455300.361860,6570524.868924 -589161.148122 2614351.157496,-3192740.728312 -955251.230375 6258177.550734,-6386798.715172 -2853510.067119 -1217390.673452,-754855.736319 -808895.668421 -7016893.149168,5917754.200335 2350722.844760 -3145084.311392,4418041.214159 2263705.199012 5065287.079942,-3543814.046091 -4317684.104476 4372147.375420,-3312081.649142 -4884954.499367 -3951161.510455,1492423.580801 1291637.116347 -6823832.816491,4239416.812846 5687359.418209 -290509.542279,1126882.608542 2221546.150664 6637453.112604
-580526.999214 -6484733.832081 2821501.499041,520660.977493 634996.113135 7041002.847875,900888.249617 6876470.053540 1508915.632544,34880.299925 3609433.186482 -6117885.546601,-879398.067047 -4635756.085611 -5309437.579117,2198164.409863 -4268921.878594 5219316.837521,-1032591.004535 3373321.003214 6150457.765159,-2835659.771451 6349041.250571 -1437794.791239,-720768.927739 551514.100845 -7045375.100736,2387623.322376 -6006347.661282 -2942508.234619,2051668.102477 -1001231.987151 6711715.601377,-4425940.534452 3625665.519579 4193602.020876,-4781907.583020 3236975.678291 -4135353.504726,1463228.102951 -1620451.947055 -6759678.057084,5690849.810495 -4243779.973865 -66189.407366,-634996.113135 520660.977493 7041002.847875,-6876470.053540 900888.249617 1508915.632544,-3609433.186482 34880.299925 -6117885.546601,4635756.085611 -879398.067047 -5309437.579117,6484733.832081 -580526.999214 2821501.499041,-3373321.003214 -1032591.004535 6150457.765159,-6349041.250571 -2835659.771451 -1437794.791239,-551514.100845 -720768.927739 -7045375.100736,6006347.661282 2387623.322376 -2942508.234619,4268921.878594 2198164.409863 5219316.837521,-3625665.519579 -4425940.534452 4193602.020876,-3236975.678291 -4781907.583020 -4135353.504726,1620451.947055 1463228.102951 -6759678.057084,4243779.973865 5690849.810495 -66189.407366,1001231.987151 2051668.102477 6711715.601377
-570923.142741 -6392500.995965 3025810.729122,546937.125271 855904.759000 7015626.053959,907491.021317 6920486.887541 1288959.598647,12739.691366 3416073.689170 -6228040.574198,-899739.327032 -4799547.220081 -5158258.972308,2131090.970177 -4115249.563990 5368095.934552,-1108116.920137 3550869.508080 6036554.865439,-2815158.049100 6304862.008232 -1656752.989038,-632819.760874 347240.831734 -7066824.325759,2421768.755917 -6089108.915765 -2736977.025061,1880297.344619 -873836.238286 6779234.152962,-4529423.632249 3704357.664906 4010835.561175,-4674437.068081 3158186.845936 -4315398.240356,1632810.253919 -1747620.258299 -6688772.131758,5688644.823031 -4243906.110897 158197.345530,-855904.759000 546937.125271 7015626.053959,-6920486.887541 907491.021317 1288959.598647,-3416073.689170 12739.691366 -6228040.574198,4799547.220081 -899739.327032 -5158258.972308,6392500.995965 -570923.142741 3025810.729122,-3550869.508080 -1108116.920137 6036554.865439,-6304862.008232 -2815158.049100 -1656752.989038,-347240.831734 -632819.760874 -7066824.325759,6089108.915765 2421768.755917 -2736977.025061,4115249.563990 2131090.970177 5368095.934552,-3704357.664906 -4529423.632249 4010835.561175,-3158186.845936 -4674437.068081 -4315398.240356,1747620.258299 1632810.253919 -6688772.131758,4243906.110897 5688644.823031 158197.345530,873836.238286 1880297.344619 6779234.152962
-560331.224366 -6293923.047928 3227073.218956,573632.348581 1075844.126721 6983202.083727,913364.147089 6957559.372590 1067705.685865,-10266.760414 3219423.213972 -6331969.469707,-919892.219089 -4958478.866736 -5001914.706501,2062571.667350 -3957171.616752 5511475.228670,-1181767.176037 3725200.660516 5916582.785576,-2792053.863347 6254294.658264 -1874045.350986,-545138.965364 142239.313681 -7081219.702708,2453150.317380 -6165942.089119 -2528696.511350,1707612.292380 -744816.340195 6839941.370406,-4628043.703454 3779790.497425 3824031.660051,-4562667.034439 3075775.253772 -4491116.183797,1800219.302096 -1873793.071141 -6611184.984672,5680764.693202 -4239769.806195 382424.859376,-1075844.126721 573632.348581 6983202.083727,-6957559.372590 913364.147089 1067705.685865,-3219423.213972 -10266.760414 -6331969.469707,4958478.866736 -919892.219089 -5001914.706501,6293923.047928 -560331.224366 3227073.218956,-3725200.660516 -1181767.176037 5916582.785576,-6254294.658264 -2792053.863347 -1874045.350986,-142239.313681 -545138.965364 -7081219.702708,6165942.089119 2453150.317380 -2528696.511350,3957171.616752 2062571.667350 5511475.228670,-3779790.497425 -4628043.703454 3824031.660051,-3075775.253772 -4562667.034439 -4491116.183797,1873793.071141 1800219.302096 -6611184.984672,4239769.806195 5680764.693202 382424.859376,744816.340195 1707612.292380 6839941.370406
-548734.318355 -6189103.138963 3425086.447172,600715.286826 1294593.120507 6943763.274139,918471.340971 6987654.036890 845376.727176,-34130.190666 3019681.248949 -6429569.486553,-939814.887211 -5112392.795733 -4840560.176261,1992694.065720 -3794840.136165 5649311.042874,-1253482.631887 3896131.783132 5790661.571544,-2766398.629627 6197379.503668 -2089453.725870,-457816.166117 -63285.971044 -7088547.057494,2481762.342123 -6236757.189220 -2317875.387484,1533792.104700 -614295.651897 6893776.669109,-4721716.354804 3851866.918045 3633378.094793,-4446725.520099 2989805.124346 -4662332.227792,1965293.663120 -1998835.162555 -6526993.179606,5667235.491330 -4231350.047365 606267.397159,-1294593.120507 600715.286826 6943763.274139,-6987654.036890 918471.340971 845376.727176,-3019681.248949 -34130.190666 -6429569.486553,5112392.795733 -939814.887211 -4840560.176261,6189103.138963 -548734.318355 3425086.447172,-3896131.783132 -1253482.631887 5790661.571544,-6197379.503668 -2766398.629627 -2089453.725870,63285.971044 -457816.166117 -7088547.057494,6236757.189220 2481762.342123 -2317875.387484,3794840.136165 1992694.065720 5649311.042874,-3851866.918045 -4721716.354804 3633378.094793,-2989805.124346 -4446725.520099 -4662332.227792,1998835.162555 1965293.663120 -6526993.179606,4231350.047365 5667235.491330 606267.397159,614295.651897 1533792.104700 6893776.669109
-536116.971603 -6078150.768417 3619651.206735,628153.222316 1511931.948073 6897348.963194,922776.961644 7010744.616644 622196.626894,-58840.013554 2817050.207487 -6520744.182437,-959465.011385 -5261135.865612 -4674355.858501,1921546.397063 -3628411.821619 5781465.305404,-1323206.855018 4063483.299579 5658917.266303,-2738246.132443 6134163.443235 -2302761.950195,-370939.725746 -269129.642339 -7088799.175822,2507602.312501 -6301470.218466 -2104725.002315,1359016.497651 -482399.794698 6940686.333158,-4810362.571013 3920492.837395 3439066.566808,-4326744.369523 2900344.749018 -4828875.860775,2127874.590743 -2122611.673097 -6436279.831876,5648089.077027 -4218630.274751 829499.576330,-1511931.948073 628153.222316 6897348.963194,-7010744.616644 922776.961644 622196.626894,-2817050.207487 -58840.013554 -6520744.182437,5261135.865612 -959465.011385 -4674355.858501,6078150.768417 -536116.971603 3619651.206735,-4063483.299579 -1323206.855018 5658917.266303,-6134163.443235 -2738246.132443 -2302761.950195,269129.642339 -370939.725746 -7088799.175822,6301470.218466 2507602.312501 -2104725.002315,3628411.821619 1921546.397063 5781465.305404,-3920492.837395 -4810362.571013 3439066.566808,-2900344.749018 -4326744.369523 -4828875.860775,2122611.673097 2127874.590743 -6436279.831876,4218630.274751 5648089.077027 829499.576330,482399.794698 1359016.497651 6940686.333158
-522465.246582 -5961181.661825 3810571.807909,655912.118732 1727642.341538 6844005.453579,926246.080480 7026812.079535 398390.128102,-84383.919747 2611735.222263 -6605403.506153,-978799.873563 -5404560.183789 -4503467.159711,1849217.450739 -3458047.815535 5907805.683623,-1390886.163379 4227078.928438 5521481.788602,-2707652.439004 6064699.927508 -2513756.068555,-284596.657068 -475085.623109 -7081975.809468,2530670.836809 -6360003.279899 -1889459.145579,1183465.558156 -349256.531153 6980623.565157,-4893908.785040 3985577.298018 3241292.507574,-4202859.078376 2807466.432175 -4990581.330977,2287806.329031 -2244988.251200 -6339134.534137,5623363.048289 -4201598.424589 1051896.602941,-1727642.341538 655912.118732 6844005.453579,-7026812.079535 926246.080480 398390.128102,-2611735.222263 -84383.919747 -6605403.506153,5404560.183789 -978799.873563 -4503467.159711,5961181.661825 -522465.246582 3810571.807909,-4227078.928438 -1390886.163379 5521481.788602,-6064699.927508 -2707652.439004 -2513756.068555,475085.623109 -284596.657068 -7081975.809468,6360003.279899 2530670.836809 -1889459.145579,3458047.815535 1849217.450739 5907805.683623,-3985577.298018 -4893908.785040 3241292.507574,-2807466.432175 -4202859.078376 -4990581.330977,2244988.251200 2287806.329031 -6339134.534137,4201598.424589 5623363.048289 1051896.602941,349256.531153 1183465.558156 6980623.565157
-507766.760966 -5838317.642253 3997656.277024,683956.661675 1941507.777090 6783785.969802,928844.547494 7035844.640115 174182.579152,-110747.877115 2403943.937331 -6683463.878318,-997776.423843 -5542523.262341 -4328064.257666,1775796.464937 -3283913.541469 6028205.711807,-1456469.665852 4386745.874282 5378492.805619,-2674675.811890 5989048.906954 -2722224.551051,-198872.537811 -680947.341207 -7068083.676499,2550971.625726 -6412284.676395 -1672293.830692,1007319.558312 -214995.641002 7013548.529559,-4972286.943020 4047032.592743 3040254.880167,-4075208.635964 2711246.430229 -5147287.805108,2444936.261984 -2365831.197725 -6235653.276093,5593100.684908 -4180246.965884 1273234.505204,-1941507.777090 683956.661675 6783785.969802,-7035844.640115 928844.547494 174182.579152,-2403943.937331 -110747.877115 -6683463.878318,5542523.262341 -997776.423843 -4328064.257666,5838317.642253 -507766.760966 3997656.277024,-4386745.874282 -1456469.665852 5378492.805619,-5989048.906954 -2674675.811890 -2722224.551051,680947.341207 -198872.537811 -7068083.676499,6412284.676395 2550971.625726 -1672293.830692,3283913.541469 1775796.464937 6028205.711807,-4047032.592743 -4972286.943020 3040254.880167,-2711246.430229 -4075208.635964 -5147287.805108,2365831.197725 2444936.261984 -6235653.276093,4180246.965884 5593100.684908 1273234.505204,214995.641002 1007319.558312 7013548.529559
-492010.725963 -5709686.495191 4180716.550856,712250.301670 2153313.693038 6716750.608822,930539.057443 7037837.766807 -50200.300446,-137916.133520 2193886.298534 -6754848.265996,-1016351.348444 -5674888.168574 -4148321.937698,1701373.017904 -3106178.538264 6142544.912791,-1519909.298606 4542315.016104 5230093.599512,-2639376.618826 5907276.773358 -2927958.507508,-113851.427609 -886507.932211 -7047136.455420,2568511.464230 -6458249.003590 -1453447.074585,830758.770282 -79748.794723 7039428.389482,-5045434.562491 4104774.380644 2836155.976598,-3943935.364572 2611764.886960 -5298839.521524,2599115.059799 -2485007.611274 -6125938.358110,5557350.884878 -4154572.932832 1493290.366132,-2153313.693038 712250.301670 6716750.608822,-7037837.766807 930539.057443 -50200.300446,-2193886.298534 -137916.133520 -6754848.265996,5674888.168574 -1016351.348444 -4148321.937698,5709686.495191 -492010.725963 4180716.550856,-4542315.016104 -1519909.298606 5230093.599512,-5907276.773358 -2639376.618826 -2927958.507508,886507.932211 -113851.427609 -7047136.455420,6458249.003590 2568511.464230 -1453447.074585,3106178.538264 1701373.017904 6142544.912791,-4104774.380644 -5045434.562491 2836155.976598,-2611764.886960 -3943935.364572 -5298839.521524,2485007.611274 2599115.059799 -6125938.358110,4154572.932832 5557350.884878 1493290.366132,79748.794723 830758.770282 7039428.389482
