-590652.763309 -6613230.415261 2206473.685321,864718.660945 5183347.079381 4613738.131497,-276201.899032 1428118.197777 -6850855.417459,1811906.138053 -3196557.064346 5947080.656899,-2802744.389581 6411306.878482 164005.093828,987509.444548 -3212377.749448 -6144358.684389,-580169.266850 965051.489462 6897505.281209,-4571021.677590 3017190.725282 -4363501.083839,5151048.376199 -3985005.259965 -2570715.493440,-5183347.079381 864718.660945 4613738.131497,-1428118.197777 -276201.899032 -6850855.417459,6613230.415261 -590652.763309 2206473.685321,-6411306.878482 -2802744.389581 164005.093828,3212377.749448 987509.444548 -6144358.684389,3196557.064346 1811906.138053 5947080.656899,-3017190.725282 -4571021.677590 -4363501.083839,3985005.259965 5151048.376199 -2570715.493440,-965051.489462 -580169.266850 6897505.281209
-583367.873411 -6538583.446890 2419657.919032,881798.085986 5328909.414341 4441906.728619,-300526.347849 1208201.256830 -6892029.556615,1733521.962456 -3018836.159571 6061956.333669,-2802493.225397 6413479.742502 -61977.988028,1065624.144942 -3392263.946613 -6033591.952849,-759189.391048 1097095.071680 6860359.425912,-4455050.474362 2932869.254252 -4537602.831399,5214339.026863 -4032897.251289 -2359305.908713,-5328909.414341 881798.085986 4441906.728619,-1208201.256830 -300526.347849 -6892029.556615,6538583.446890 -583367.873411 2419657.919032,-6413479.742502 -2802493.225397 -61977.988028,3392263.946613 1065624.144942 -6033591.952849,3018836.159571 1733521.962456 6061956.333669,-2932869.254252 -4455050.474362 -4537602.831399,4032897.251289 5214339.026863 -2359305.908713,-1097095.071680 -759189.391048 6860359.425912
-575132.934477 -6457149.051346 2630299.427377,898582.692010 5468841.662516 4265410.295154,-325504.743130 987142.872481 -6926024.897193,1654117.674854 -2837626.205697 6170472.796536,-2799324.948834 6408957.582971 -287895.972667,1141855.076991 -3568974.441763 -5916530.436608,-936842.571182 1228777.285599 6816022.403978,-4334830.658686 2844986.111167 -4706959.068041,5272000.668988 -4076855.637203 -2145422.378909,-5468841.662516 898582.692010 4265410.295154,-987142.872481 -325504.743130 -6926024.897193,6457149.051346 -575132.934477 2630299.427377,-6408957.582971 -2799324.948834 -287895.972667,3568974.441763 1141855.076991 -5916530.436608,2837626.205697 1654117.674854 6170472.796536,-2844986.111167 -4334830.658686 -4706959.068041,4076855.637203 5272000.668988 -2145422.378909,-1228777.285599 -936842.571182 6816022.403978
-565927.048847 -6369016.527448 2838176.911095,915029.945131 5602998.800474 4084433.796612,-351115.767326 765174.506428 -6952806.514263,1573790.998644 -2653111.959011 6272516.837909,-2793272.501223 6397733.178437 -513511.603873,1216137.356846 -3742317.061512 -5793294.985257,-1112945.790211 1359954.661209 6764540.354352,-4210503.596549 2753614.999720 -4871393.905228,5323989.519569 -4116809.063714 -1929288.721723,-5602998.800474 915029.945131 4084433.796612,-765174.506428 -351115.767326 -6952806.514263,6369016.527448 -565927.048847 2838176.911095,-6397733.178437 -2793272.501223 -513511.603873,3742317.061512 1216137.356846 -5793294.985257,2653111.959011 1573790.998644 6272516.837909,-2753614.999720 -4210503.596549 -4871393.905228,4116809.063714 5323989.519569 -1929288.721723,-1359954.661209 -1112945.790211 6764540.354352
-555730.742930 -6274282.308917 3043072.012231,931097.043628 5731242.016800 3899166.958531,-377336.432759 542528.422091 -6972346.898512,1492639.779192 -2465481.997428 6367982.038554,-2784371.878356 6379806.518010 -738588.002254,1288408.911232 -3912102.737816 -5664012.896307,-1287318.246792 1490483.434894 6705966.860832,-4082214.516343 2658833.820382 -5030736.680579,5370268.027046 -4152690.185200 -1711131.222869,-5731242.016800 931097.043628 3899166.958531,-542528.422091 -377336.432759 -6972346.898512,6274282.308917 -555730.742930 3043072.012231,-6379806.518010 -2784371.878356 -738588.002254,3912102.737816 1288408.911232 -5664012.896307,2465481.997428 1492639.779192 6367982.038554,-2658833.820382 -4082214.516343 -5030736.680579,4152690.185200 5370268.027046 -1711131.222869,-1490483.434894 -1287318.246792 6705966.860832
-544526.018547 -6173049.851383 3244769.548101,946740.991616 5853438.865081 3709804.068019,-404142.101220 319437.446762 -6984625.981202,1410761.865112 -2274928.524185 6456768.872549,-2772662.058807 6355184.810557 -962888.921496,1358610.527841 -4078145.717455 -5528817.793647,-1459781.541038 1620219.706918 6640362.900380,-3950112.333603 2560724.601987 -5184822.127554,5410804.899895 -4184435.768143 -1491178.395523,-5853438.865081 946740.991616 3709804.068019,-319437.446762 -404142.101220 -6984625.981202,6173049.851383 -544526.018547 3244769.548101,-6355184.810557 -2772662.058807 -962888.921496,4078145.717455 1358610.527841 -5528817.793647,2274928.524185 1410761.865112 6456768.872549,-2560724.601987 -3950112.333603 -5184822.127554,4184435.768143 5410804.899895 -1491178.395523,-1620219.706918 -1459781.541038 6640362.900380
-532296.401187 -6065429.511519 3443057.741259,961918.672769 5969463.410132 3516543.769769,-431506.506396 96134.733512 -6989631.152354,1328254.991133 -2081647.167630 6538784.805078,-2758184.929820 6323882.484873 -1186179.003554,1426685.902770 -4240263.769036 -5387849.499278,-1630159.857666 1749019.600017 6567796.784178,-3814349.473281 2459373.428041 -5333490.538839,5445575.128504 -4211986.789622 -1269660.736632,-5969463.410132 961918.672769 3516543.769769,-96134.733512 -431506.506396 -6989631.152354,6065429.511519 -532296.401187 3443057.741259,-6323882.484873 -2758184.929820 -1186179.003554,4240263.769036 1426685.902770 -5387849.499278,2081647.167630 1328254.991133 6538784.805078,-2459373.428041 -3814349.473281 -5333490.538839,4211986.789622 5445575.128504 -1269660.736632,-1749019.600017 -1630159.857666 6567796.784178
-519026.986083 -5951538.418433 3637728.445167,976586.924758 6079196.367102 3319588.856711,-459401.778921 -127146.476953 -6987357.272166,1245216.662182 -1885836.777585 6613944.383048,-2740985.209885 6285921.181273 -1408224.032432,1492581.684492 -4398278.387447 -5241253.898386,-1798280.146246 1876739.419034 6488344.091416,-3675081.689367 2354870.358546 -5476587.923376,5474559.999655 -4235288.531196 -1046810.480355,-6079196.367102 976586.924758 3319588.856711,127146.476953 -459401.778921 -6987357.272166,5951538.418433 -519026.986083 3637728.445167,-6285921.181273 -2740985.209885 -1408224.032432,4398278.387447 1492581.684492 -5241253.898386,1885836.777585 1245216.662182 6613944.383048,-2354870.358546 -3675081.689367 -5476587.923376,4235288.531196 5474559.999655 -1046810.480355,-1876739.419034 -1798280.146246 6488344.091416
-504704.482970 -5831500.337442 3828577.365319,990702.615274 6182525.233085 3119146.055562,-487798.474068 -350173.094234 -6977806.675664,1161744.038556 -1687699.218670 6682169.318487,-2721110.367189 6241329.735081 -1628791.186217,1556247.513573 -4552014.995739 -5089182.797785,-1963972.298058 2003235.811756 6402087.595835,-3532467.881740 2247309.348014 -5613966.156919,5497747.102890 -4254290.668846 -822861.348992,-6182525.233085 990702.615274 3119146.055562,350173.094234 -487798.474068 -6977806.675664,5831500.337442 -504704.482970 3828577.365319,-6241329.735081 -2721110.367189 -1628791.186217,4552014.995739 1556247.513573 -5089182.797785,1687699.218670 1161744.038556 6682169.318487,-2247309.348014 -3532467.881740 -5613966.156919,4254290.668846 5497747.102890 -822861.348992,-2003235.811756 -1963972.298058 6402087.595835
-489317.257317 -5705445.526647 4015404.275563,1004222.717401 6279344.411340 2915425.807470,-516665.602119 -572712.415967 -6960989.170589,1077933.823024 -1487439.160308 6743388.564715,-2698610.536280 6190144.151079 -1847649.287024,1617636.059585 -4701303.143691 -4931793.777802,-2127069.320024 2128365.930233 6309117.185044,-3386669.911352 2136788.158415 -5745483.126058,5515130.330221 -4268947.356930 -598048.301691,-6279344.411340 1004222.717401 2915425.807470,572712.415967 -516665.602119 -6960989.170589,5705445.526647 -489317.257317 4015404.275563,-6190144.151079 -2698610.536280 -1847649.287024,4701303.143691 1617636.059585 -4931793.777802,1487439.160308 1077933.823024 6743388.564715,-2136788.158415 -3386669.911352 -5745483.126058,4268947.356930 5515130.330221 -598048.301691,-2128365.930233 -2127069.320024 6309117.185044
-472855.369993 -5573510.586383 4198013.229385,1017104.386229 6369555.327601 2708642.044020,-545970.661340 -794532.365031 -6936922.028520,993882.149280 -1285263.864065 6797538.385274,-2673538.430996 6132407.569916 -2064569.048532,1676703.053756 -4845976.703278 -4769250.037669,-2287407.504964 2251987.592943 6209529.772601,-3237852.413159 2023408.268468 -5871002.865647,5526709.867743 -4279217.307780 -372607.281286,-6369555.327601 1017104.386229 2708642.044020,794532.365031 -545970.661340 -6936922.028520,5573510.586383 -472855.369993 4198013.229385,-6132407.569916 -2673538.430996 -2064569.048532,4845976.703278 1676703.053756 -4769250.037669,1285263.864065 993882.149280 6797538.385274,-2023408.268468 -3237852.413159 -5871002.865647,4279217.307780 5526709.867743 -372607.281286,-2251987.592943 -2287407.504964 6209529.772601
-455310.613860 -5435838.301896 4376212.765938,1029305.035084 6453066.538522 2499011.958853,-575679.673517 -1015401.726176 -6905629.969226,909684.472320 -1081382.968197 6844562.415605,-2645949.255348 6068170.225893 -2279323.320793,1733407.318387 -4985874.060417 -4601720.234511,-2444826.598469 2373959.447213 6103429.202919,-3086182.607608 1907274.778459 -5990395.689567,5532492.180196 -4285063.865493 -146774.959591,-6453066.538522 1029305.035084 2499011.958853,1015401.726176 -575679.673517 -6905629.969226,5435838.301896 -455310.613860 4376212.765938,-6068170.225893 -2645949.255348 -2279323.320793,4985874.060417 1733407.318387 -4601720.234511,1081382.968197 909684.472320 6844562.415605,-1907274.778459 -3086182.607608 -5990395.689567,4285063.865493 5532492.180196 -146774.959591,-2373959.447213 -2444826.598469 6103429.202919
-436676.548840 -5292577.479375 4549816.110590,1040782.413039 6529793.831760 2286755.775162,-605757.222200 -1235090.381773 -6867145.138255,825435.460440 -876008.269916 6884411.717456,-2615900.610749 5997489.396967 -2491687.331992,1787710.791649 -5120838.303176 -4429378.316013,-2599169.961619 2494141.132333 5990926.148988,-2931830.110308 1788496.311669 -6103538.314802,5532489.987253 -4286455.075315 79211.518491,-6529793.831760 1040782.413039 2286755.775162,1235090.381773 -605757.222200 -6867145.138255,5292577.479375 -436676.548840 4549816.110590,-5997489.396967 -2615900.610749 -2491687.331992,5120838.303176 1787710.791649 -4429378.316013,876008.269916 825435.460440 6884411.717456,-1788496.311669 -2931830.110308 -6103538.314802,4286455.075315 5532489.987253 79211.518491,-2494141.132333 -2599169.961619 5990926.148988
-416948.532829 -5143882.775815 4718641.369816,1051494.680635 6599660.318030 2072096.509359,-636166.493241 -1453369.546755 -6821507.077739,741228.889518 -669353.505079 6917044.826028,-2583452.402595 5920429.345870 -2701438.926878,1839578.549981 -5250717.405423 -4252403.346881,-2750284.730429 2612393.442100 5872138.002969,-2774966.741019 1667184.911017 -6210313.978764,5526722.233562 -4283363.745959 305114.791718,-6599660.318030 1051494.680635 2072096.509359,1453369.546755 -636166.493241 -6821507.077739,5143882.775815 -416948.532829 4718641.369816,-5920429.345870 -2583452.402595 -2701438.926878,5250717.405423 1839578.549981 -4252403.346881,669353.505079 741228.889518 6917044.826028,-1667184.911017 -2774966.741019 -6210313.978764,4283363.745959 5526722.233562 305114.791718,-2612393.442100 -2750284.730429 5872138.002969
-396123.751565 -4989914.522703 4882511.720228,1061400.487313 6662596.514348 1855259.731187,-666869.318089 -1670012.002271 -6768762.690422,657157.539030 -461634.126070 6942427.789846,-2548666.742893 5837061.253964 -2908358.801562,1888978.825261 -5375364.406584 -4070979.329214,-2898021.970542 2728578.487975 5747188.759689,-2615766.331075 1543455.932836 -6310612.549867,5515214.050122 -4275767.507868 530697.539742,-6662596.514348 1061400.487313 1855259.731187,1670012.002271 -666869.318089 -6768762.690422,4989914.522703 -396123.751565 4882511.720228,-5837061.253964 -2548666.742893 -2908358.801562,5375364.406584 1888978.825261 -4070979.329214,461634.126070 657157.539030 6942427.789846,-1543455.932836 -2615766.331075 -6310612.549867,4275767.507868 5515214.050122 530697.539742,-2728578.487975 -2898021.970542 5747188.759689
-374201.244835 -4830838.544012 5041255.591591,1070459.047458 6718540.418822 1636473.320608,-697826.219391 -1884792.328150 -6708966.196898,573313.090381 -253067.077581 6960534.203352,-2511607.851910 5747463.146754 -3112230.734405,1935883.019018 -5494637.586469 -3885295.016911,-3042236.828090 2842559.861517 5616208.893095,-2454404.530322 1417427.936436 -6404330.631304,5497996.709057 -4263648.864756 755722.740499,-6718540.418822 1070459.047458 1636473.320608,1884792.328150 -697826.219391 -6708966.196898,4830838.544012 -374201.244835 5041255.591591,-5747463.146754 -2511607.851910 -3112230.734405,5494637.586469 1935883.019018 -3885295.016911,253067.077581 573313.090381 6960534.203352,-1417427.936436 -2454404.530322 -6404330.631304,4263648.864756 5497996.709057 755722.740499,-2842559.861517 -3042236.828090 5616208.893095
-351181.930526 -4666825.968647 5194706.843658,1078630.216773 6767437.576543 1415967.221744,-728996.459161 -2097487.133818 -6642179.086052,489786.027402 -43870.570762 6971345.232231,-2472341.957324 5651719.811936 -3312841.812739,1980265.712205 -5608400.635391 -3695543.724270,-3182788.675855 2954202.796663 5479335.225707,-2291058.613273 1289222.570414 -6491371.658026,5475107.570623 -4246995.239925 979953.927374,-6767437.576543 1078630.216773 1415967.221744,2097487.133818 -728996.459161 -6642179.086052,4666825.968647 -351181.930526 5194706.843658,-5651719.811936 -2472341.957324 -3312841.812739,5608400.635391 1980265.712205 -3695543.724270,43870.570762 489786.027402 6971345.232231,-1289222.570414 -2291058.613273 -6491371.658026,4246995.239925 5475107.570623 979953.927374,-2954202.796663 -3182788.675855 5479335.225707
-327068.638485 -4498053.036745 5342704.936680,1085874.587265 6809241.133532 1193973.194226,-760338.095869 -2307875.285429 -6568470.058700,406665.539685 165736.143080 6974849.631450,-2430937.176115 5549922.716686 -3509982.655158,2022104.655017 -5716522.824787 -3501923.128921,-3319541.246208 3063374.340672 5336710.791149,-2125907.281629 1158964.461427 -6571645.986904,5446590.011137 -4225799.031920 1203155.445804,-6809241.133532 1085874.587265 1193973.194226,2307875.285429 -760338.095869 -6568470.058700,4498053.036745 -327068.638485 5342704.936680,-5549922.716686 -2430937.176115 -3509982.655158,5716522.824787 2022104.655017 -3501923.128921,-165736.143080 406665.539685 6974849.631450,-1158964.461427 -2125907.281629 -6571645.986904,4225799.031920 5446590.011137 1203155.445804,-3063374.340672 -3319541.246208 5336710.791149
-301866.075854 -4324700.905833 5485095.095475,1092153.482858 6843911.897433 970724.562257,-791808.010914 -2515738.142115 -6487914.964413,324039.426439 375533.006245 6971043.756027,-2387463.475772 5442169.882151 -3703447.629146,2061380.835500 -5818879.143169 -3304635.069292,-3452362.803479 3169943.476380 5188484.689825,-1959130.483739 1026781.068326 -6645070.980076,5412493.405197 -4200057.585080 1425092.708969,-6843911.897433 1092153.482858 970724.562257,2515738.142115 -791808.010914 -6487914.964413,4324700.905833 -301866.075854 5485095.095475,-5442169.882151 -2387463.475772 -3703447.629146,5818879.143169 2061380.835500 -3304635.069292,-375533.006245 324039.426439 6971043.756027,-1026781.068326 -1959130.483739 -6645070.980076,4200057.585080 5412493.405197 1425092.708969,-3169943.476380 -3452362.803479 5188484.689825
-275580.923194 -4146955.442431 5621728.466911,1097429.153121 6871418.357406 746455.961734,-823362.002542 -2720859.768325 -6400596.731537,241994.005280 585299.376765 6959931.564516,-2341992.470475 5328565.822349 -3893035.063812,2098078.378109 -5915350.485080 -3103885.336754,-3581126.222957 3273781.338981 5034811.937831,-1790909.198584 892802.597183 -6711571.081473,5372872.976918 -4169773.313812 1645532.452209,-6871418.357406 1097429.153121 746455.961734,2720859.768325 -823362.002542 -6400596.731537,4146955.442431 -275580.923194 5621728.466911,-5328565.822349 -2341992.470475 -3893035.063812,5915350.485080 2098078.378109 -3103885.336754,-585299.376765 241994.005280 6959931.564516,-892802.597183 -1790909.198584 -6711571.081473,4169773.313812 5372872.976918 1645532.452209,-3273781.338981 -3581126.222957 5034811.937831
-248221.792477 -3965007.019297 5752462.270727,1101664.766454 6891736.726709 521403.085774,-854954.817728 -2923027.165778 -6306605.290379,160614.022324 794814.264908 6941524.615223,-2294597.381195 5209221.403785 -4078547.457514,2132184.604700 -6005823.775312 -2899883.462691,-3705709.153059 3374761.336213 4875853.309187,-1621425.256266 757161.847749 -6771077.886524,5327789.769012 -4134953.660004 1864242.985823,-6891736.726709 1101664.766454 521403.085774,2923027.165778 -854954.817728 -6306605.290379,3965007.019297 -248221.792477 5752462.270727,-5209221.403785 -2294597.381195 -4078547.457514,6005823.775312 2132184.604700 -2899883.462691,-794814.264907 160614.022324 6941524.615223,-757161.847749 -1621425.256266 -6771077.886524,4134953.660004 5327789.769012 1864242.985823,-3374761.336213 -3705709.153059 4875853.309187
-219799.251001 -3779050.303379 5877159.943570,1104824.503030 6904850.960000 295802.428980,-886540.218145 -3122030.492075 -6206037.489585,79982.564953 1003856.563523 6915842.055136,-2245352.911090 5084253.734840 -4259791.680186,2163690.007816 -6090192.116497 -2692842.500673,-3825994.127916 3472759.314814 4711775.171509,-1450861.140071 619994.090368 -6823530.205048,5277310.542049 -4095611.125620 2080994.445923,-6904850.960000 1104824.503030 295802.428980,3122030.492075 -886540.218145 -6206037.489585,3779050.303379 -219799.251001 5877159.943570,-5084253.734840 -2245352.911090 -4259791.680186,6090192.116497 2163690.007816 -2692842.500673,-1003856.563523 79982.564953 6915842.055136,-619994.090368 -1450861.140071 -6823530.205048,4095611.125620 5277310.542049 2080994.445923,-3472759.314814 -3825994.127916 4711775.171509
-190325.827887 -3589284.040980 5995691.276184,1106873.625369 6910752.764798 69891.030806,-918071.041552 -3317663.278999 -6098997.005693,180.977305 1212205.280501 6882910.601583,-2194335.137720 4953786.040787 -4436579.170165,2192588.237695 -6168354.923995 -2482978.803972,-3941868.683876 3567653.715206 4542749.315231,-1279399.792968 481436.932872 -6868874.117331,5221507.680421 -4051763.281991 2295559.042984,-6910752.764798 1106873.625369 69891.030806,3317663.278999 -918071.041552 -6098997.005693,3589284.040980 -190325.827887 5995691.276184,-4953786.040787 -2194335.137720 -4436579.170165,6168354.923995 2192588.237695 -2482978.803972,-1212205.280501 180.977305 6882910.601583,-481436.932872 -1279399.792968 -6868874.117331,4051763.281991 5221507.680421 2295559.042984,-3567653.715206 -3941868.683876 4542749.315231
-159816.018205 -3395910.839261 6107932.543663,1107778.548563 6909441.603553 -156093.781626,-949499.265579 -3509722.647911 -5985594.245875,-78711.221435 1419639.771641 6842764.516611,-2141621.403893 4817947.532686 -4608726.125360,2218876.084585 -6240218.054352 -2270511.798672,-4053225.469975 3659325.724684 4368952.776510,-1107224.424604 341630.184870 -6907063.023409,5160459.091325 -4003432.773647 2507711.307784,-6909441.603553 1107778.548563 -156093.781626,3509722.647911 -949499.265579 -5985594.245875,3395910.839261 -159816.018205 6107932.543663,-4817947.532686 -2141621.403893 -4608726.125360,6240218.054352 2218876.084585 -2270511.798672,-1419639.771641 -78711.221435 6842764.516611,-341630.184870 -1107224.424604 -6907063.023409,4003432.773647 5160459.091325 2507711.307784,-3659325.724684 -4053225.469975 4368952.776510
-128286.283966 -3199136.944422 6213766.628716,1107506.908745 6900924.686520 -381914.650911,-980776.073338 -3698009.522160 -5865946.243875,-156616.415952 1625939.973789 6795445.574090,-2087290.208290 4676873.269922 -4776053.688598,2242553.457489 -6305693.926699 -2055663.752608,-4159962.352857 3747659.428238 4190567.653965,-934518.319122 200715.719211 -6938057.685548,5094248.097722 -3950647.315689 2717228.334397,-6900924.686520 1107506.908745 -381914.650911,3698009.522160 -980776.073338 -5865946.243875,3199136.944422 -128286.283966 6213766.628716,-4676873.269922 -2087290.208290 -4776053.688598,6305693.926699 2242553.457489 -2055663.752608,-1625939.973789 -156616.415952 6795445.574090,-200715.719211 -934518.319122 -6938057.685548,3950647.315689 5094248.097722 2717228.334397,-3747659.428238 -4159962.352857 4190567.653965
