-577644.164233 -6503609.303329 2220805.842985,853611.055829 5141501.690645 4511133.901836,-278093.992296 1360375.633968 -6762499.919897,1770746.940845 -3112157.328294 5887195.783863,-2765935.059909 6319457.545261 112873.164008,991832.635894 -3204878.737781 -6033413.872436,-610942.329202 979384.348991 6791428.966406,-4482516.860234 2954074.605744 -4339172.043943,5093388.545178 -3936275.935834 -2488981.553166,-5141501.690645 853611.055829 4511133.901836,-1360375.633968 -278093.992296 -6762499.919897,6503609.303329 -577644.164233 2220805.842985,-6319457.545261 -2765935.059909 112873.164008,3204878.737781 991832.635894 -6033413.872436,3112157.328294 1770746.940845 5887195.783863,-2954074.605744 -4482516.860234 -4339172.043943,3936275.935834 5093388.545178 -2488981.553166,-979384.348991 -610942.329202 6791428.966406
-569819.549850 -6426874.327392 2434963.952352,870428.363849 5286880.224181 4336969.961034,-302694.341487 1138569.076306 -6802315.581736,1691606.950959 -2932289.341760 6001442.779793,-2765306.783759 6319968.176442 -114748.202019,1070328.423078 -3385256.926525 -5920392.789853,-791071.087351 1112186.292316 6752353.432820,-4364810.048074 2868163.330594 -4513444.857364,5156058.364651 -3983340.262884 -2275458.425372,-5286880.224181 870428.363849 4336969.961034,-1138569.076306 -302694.341487 -6802315.581736,6426874.327392 -569819.549850 2434963.952352,-6319968.176442 -2765306.783759 -114748.202019,3385256.926525 1070328.423078 -5920392.789853,2932289.341760 1691606.950959 6001442.779793,-2868163.330594 -4364810.048074 -4513444.857364,3983340.262884 5156058.364651 -2275458.425372,-1112186.292316 -791071.087351 6752353.432820
-561023.143871 -6343173.663704 2646450.133425,886921.242231 5426429.382782 4158049.859415,-327940.810486 915642.335263 -6834734.211625,1611422.085331 -2748884.017603 6109116.350522,-2761680.114154 6313587.477892 -342243.718833,1146884.712351 -3562313.159669 -5800922.608951,-969760.129857 1244564.659294 6705887.698381,-4242755.261192 2778618.220361 -4682789.497704,5212925.699476 -4026335.559971 -2059443.734976,-5426429.382782 886921.242231 4158049.859415,-915642.335263 -327940.810486 -6834734.211625,6343173.663704 -561023.143871 2646450.133425,-6313587.477892 -2761680.114154 -342243.718833,3562313.159669 1146884.712351 -5800922.608951,2748884.017603 1611422.085331 6109116.350522,-2778618.220361 -4242755.261192 -4682789.497704,4026335.559971 5212925.699476 -2059443.734976,-1244564.659294 -969760.129857 6705887.698381
-551234.278492 -6252602.979118 2855032.391791,903045.807096 5559998.180414 3974569.386243,-353810.534661 691838.932019 -6859721.052861,1530294.773108 -2562136.766098 6210099.244814,-2755089.524214 6300310.179821 -569363.925949,1221433.408564 -3735846.466248 -5675132.083481,-1146817.415684 1376368.814037 6652082.238939,-4116501.749467 2685518.442485 -4847022.393190,5263945.488069 -4065188.670833 -1841173.536651,-5559998.180414 903045.807096 3974569.386243,-691838.932019 -353810.534661 -6859721.052861,6252602.979118 -551234.278492 2855032.391791,-6300310.179821 -2755089.524214 -569363.925949,3735846.466248 1221433.408564 -5675132.083481,2562136.766098 1530294.773108 6210099.244814,-2685518.442485 -4116501.749467 -4847022.393190,4065188.670833 5263945.488069 -1841173.536651,-1376368.814037 -1146817.415684 6652082.238939
-540433.807562 -6155265.575364 3060481.962123,918757.931451 5687442.341128 3786729.393235,-380278.907259 467403.186497 -6877249.320967,1448327.580005 -2372247.027361 6304281.536276,-2745572.754888 6280138.758040 -795859.841479,1293909.413592 -3905659.278418 -5543156.862338,-1322053.307040 1507447.883309 6590995.514775,-3986202.879786 2588947.622234 -5005965.638782,5309079.363829 -4099830.780697 -1620886.473188,-5687442.341128 918757.931451 3786729.393235,-467403.186497 -380278.907259 -6877249.320967,6155265.575364 -540433.807562 3060481.962123,-6280138.758040 -2745572.754888 -795859.841479,3905659.278418 1293909.413592 -5543156.862338,2372247.027361 1448327.580005 6304281.536276,-2588947.622234 -3986202.879786 -5005965.638782,4099830.780697 5309079.363829 -1620886.473188,-1507447.883309 -1322053.307040 6590995.514775
-528604.160514 -6051272.262729 3262573.564069,934013.324616 5808624.465293 3594735.575023,-407319.601703 242579.956906 -6887300.228952,1365623.079139 -2179418.054755 6391560.736188,-2733170.737078 6253083.440611 -1021483.243521,1364250.681662 -4071557.660053 -5405139.354468,-1495280.772445 1637650.928987 6522693.911867,-3852015.943565 2488993.765151 -5159447.180321,5348295.685750 -4130197.527373 -1398823.510228,-5808624.465293 934013.324616 3594735.575023,-242579.956906 -407319.601703 -6887300.228952,6051272.262729 -528604.160514 3262573.564069,-6253083.440611 -2733170.737078 -1021483.243521,4071557.660053 1364250.681662 -5405139.354468,2179418.054755 1365623.079139 6391560.736188,-2488993.765151 -3852015.943565 -5159447.180321,4130197.527373 5348295.685750 -1398823.510228,-1637650.928987 -1495280.772445 6522693.911867
-515729.392974 -5940741.224969 3461085.653521,948767.611730 5923414.188178 3398798.243428,-434904.596974 17614.379038 -6889863.005006,1282283.723568 -1983856.694065 6471841.898296,-2717927.510908 6219162.204428 -1245986.950230,1432398.271380 -4233351.532525 -5261228.586249,-1666315.586878 1766827.121684 6447251.675017,-3714101.961546 2385749.173764 -5307300.991591,5381569.561390 -4156229.106520 -1175227.667532,-5923414.188178 948767.611730 3398798.243428,-17614.379038 -434904.596974 -6889863.005006,5940741.224969 -515729.392974 3461085.653521,-6219162.204428 -2717927.510908 -1245986.950230,4233351.532525 1432398.271380 -5261228.586249,1983856.694065 1282283.723568 6471841.898296,-2385749.173764 -3714101.961546 -5307300.991591,4156229.106520 5381569.561390 -1175227.667532,-1766827.121684 -1666315.586878 6447251.675017
-501795.234944 -5823797.875595 3655800.668959,962976.414000 6031688.330497 3199132.095778,-463004.205842 -207248.394406 -6884934.902637,1198411.720191 -1785773.158975 6545037.715552,-2699890.141320 6178400.762195 -1469125.098176,1498296.393897 -4390854.897557 -5111580.051385,-1834976.528671 1894825.915460 6364750.832860,-3572625.485687 2279310.359380 -5449367.244162,5408882.861536 -4177870.371661 -950343.747135,-6031688.330497 962976.414000 3199132.095778,207248.394406 -463004.205842 -6884934.902637,5823797.875595 -501795.234944 3655800.668959,-6178400.762195 -2699890.141320 -1469125.098176,4390854.897557 1498296.393897 -5111580.051385,1785773.158975 1198411.720191 6545037.715552,-2279310.359380 -3572625.485687 -5449367.244162,4177870.371661 5408882.861536 -950343.747135,-1894825.915460 -1834976.528671 6364750.832860
-486789.137394 -5700574.705723 3846505.272557,976595.430519 6133331.040494 2995955.977543,-491587.106006 -431763.454240 -6872521.203260,1114108.904906 -1585380.803215 6611068.608754,-2679108.629200 6130832.540257 -1690653.418600,1561892.456459 -4543886.057104 -4956355.553389,-2001085.572641 2021497.223750 6275281.114762,-3427754.398088 2169777.949627 -5585492.469956,5430224.225842 -4195070.929599 -724418.058755,-6133331.040494 976595.430519 2995955.977543,431763.454240 -491587.106006 -6872521.203260,5700574.705723 -486789.137394 3846505.272557,-6130832.540257 -2679108.629200 -1690653.418600,4543886.057104 1561892.456459 -4956355.553389,1585380.803215 1114108.904906 6611068.608754,-2169777.949627 -3427754.398088 -5585492.469956,4195070.929599 5430224.225842 -724418.058755,-2021497.223750 -2001085.572641 6275281.114762
-470700.315080 -5571211.123936 4032990.585788,989580.519437 6228233.927660 2789492.639536,-520620.374119 -655686.394902 -6852635.211222,1029476.619851 -1382895.889180 6669862.807091,-2655635.820364 6076498.646400 -1910329.511177,1623137.102751 -4692267.829456 -4795723.040713,-2164468.079921 2146691.595773 6178939.859616,-3279659.708066 2057256.590552 -5715529.716430,5445589.060883 -4207785.229183 -497698.142834,-6228233.927660 989580.519437 2789492.639536,655686.394902 -520620.374119 -6852635.211222,5571211.123936 -470700.315080 4032990.585788,-6076498.646400 -2655635.820364 -1910329.511177,4692267.829456 1623137.102751 -4795723.040713,1382895.889180 1029476.619851 6669862.807091,-2057256.590552 -3279659.708066 -5715529.716430,4207785.229183 5445589.060883 -497698.142834,-2146691.595773 -2164468.079921 6178939.859616
-453519.787521 -5435853.288259 4215052.419248,1001887.780323 6316296.187515 2579968.489988,-550069.522677 -878773.573944 -6825298.241281,944615.592199 -1178537.353649 6721356.420574,-2629527.310522 6015447.828622 -2127913.114915,1681984.248589 -4835827.761759 -4629856.434610,-2324952.983687 2270260.393756 6075831.916560,-3128515.346841 1941854.844645 -5839338.694314,5454979.529191 -4215972.645023 -270432.491596,-6316296.187515 1001887.780323 2579968.489988,878773.573944 -550069.522677 -6825298.241281,5435853.288259 -453519.787521 4215052.419248,-6015447.828622 -2629527.310522 -2127913.114915,4835827.761759 1681984.248589 -4629856.434610,1178537.353649 944615.592199 6721356.420574,-1941854.844645 -3128515.346841 -5839338.694314,4215972.645023 5454979.529191 -270432.491596,-2270260.393756 -2324952.983687 6075831.916560
-435240.416640 -5294653.930661 4392491.496456,1013473.636105 6397424.717485 2367613.341781,-579898.539677 -1100782.370813 -6790539.598520,859625.815061 -972526.570543 6765493.504334,-2600841.347877 5947736.424299 -2343166.375832,1738391.113970 -4974398.338279 -4458935.449825,-2482372.971076 2392055.970370 5966069.537642,-2974497.960663 1823685.084054 -5956785.917868,5458404.530324 -4219597.554685 -42870.268513,-6397424.717485 1013473.636105 2367613.341781,1100782.370813 -579898.539677 -6790539.598520,5294653.930661 -435240.416640 4392491.496456,-5947736.424299 -2600841.347877 -2343166.375832,4974398.338279 1738391.113970 -4458935.449825,972526.570543 859625.815061 6765493.504334,-1823685.084054 -2974497.960663 -5956785.917868,4219597.554685 5458404.530324 -42870.268513,-2392055.970370 -2482372.971076 5966069.537642
-415856.942570 -5147772.174243 4565113.671389,1024294.916223 6471534.223352 2152660.155171,-610069.931235 -1321471.444596 -6748396.550700,774606.430230 -765087.111214 6802226.114794,-2569638.731851 5873428.300643 -2555854.111053,1792318.250091 -5107817.184569 -4283145.408224,-2636564.660480 2511931.846768 5849772.262453,-2817786.702049 1702863.380015 -6067744.837591,5455879.672750 -4218629.410771 184738.973416,-6471534.223352 1024294.916223 2152660.155171,1321471.444596 -610069.931235 -6748396.550700,5147772.174243 -415856.942570 4565113.671389,-5873428.300643 -2569638.731851 -2555854.111053,5107817.184569 1792318.250091 -4283145.408224,765087.111214 774606.430230 6802226.114794,-1702863.380015 -2817786.702049 -6067744.837591,4218629.410771 5455879.672750 184738.973416,-2511931.846768 -2636564.660480 5849772.262453
-395366.015088 -4995373.343629 4732730.139543,1034308.937917 6538547.316571 1935344.776314,-640544.766681 -1540600.990796 -6698914.293042,689655.613422 -556444.502053 6831514.357709,-2535982.710864 5792594.785357 -2765744.068985,1843729.563550 -5235927.266448 -4102677.045495,-2787368.775088 2629742.889967 5727066.794789,-2658563.020273 1579509.387201 -6172095.965353,5447427.238561 -4213042.805197 412145.574176,-6538547.316571 1034308.937917 1935344.776314,1540600.990796 -640544.766681 -6698914.293042,4995373.343629 -395366.015088 4732730.139543,-5792594.785357 -2535982.710864 -2765744.068985,5235927.266448 1843729.563550 -4102677.045495,556444.502053 689655.613422 6831514.357709,-1579509.387201 -2658563.020273 -6172095.965353,4213042.805197 5447427.238561 412145.574176,-2629742.889967 -2787368.775088 5727066.794789
-373766.223653 -4837628.768600 4895157.642305,1043473.589115 6598394.601684 1715905.671953,-671282.726671 -1757932.996626 -6642145.905420,604870.461477 -346825.980135 6853326.428062,-2499938.875995 5705314.589124 -2972607.185250,1892592.334900 -5358577.084459 -3917726.311044,-2934630.311158 2745345.490683 5598086.871354,-2497010.450272 1453746.224856 -6269726.991934,5433076.138660 -4202817.528673 639100.049629,-6598394.601684 1043473.589115 1715905.671953,1757932.996626 -671282.726671 -6642145.905420,4837628.768600 -373766.223653 4895157.642305,-5705314.589124 -2499938.875995 -2972607.185250,5358577.084459 1892592.334900 -3917726.311044,346825.980135 604870.461477 6853326.428062,-1453746.224856 -2497010.450272 -6269726.991934,4202817.528673 5433076.138660 639100.049629,-2745345.490683 -2934630.311158 5598086.871354
-351058.123546 -4674715.581494 5052218.664468,1051747.409840 6651014.754141 1494583.660608,-702242.153771 -1973231.494893 -6578152.301974,520346.882129 -136460.246705 6867638.641832,-2461575.053439 5611673.718908 -3176217.834049,1938877.233806 -5475620.862683 -3728494.161258,-3078198.701925 2858597.740318 5462973.122597,-2333314.401062 1325700.353423 -6360532.896942,5412861.860431 -4187938.622721 865353.374373,-6651014.754141 1051747.409840 1494583.660608,1973231.494893 -702242.153771 -6578152.301974,4674715.581494 -351058.123546 5052218.664468,-5611673.718908 -2461575.053439 -3176217.834049,5475620.862683 1938877.233806 -3728494.161258,136460.246705 520346.882129 6867638.641832,-1325700.353423 -2333314.401062 -6360532.896942,4187938.622721 5412861.860431 865353.374373,-2858597.740318 -3078198.701925 5462973.122597
-327244.259540 -4506816.508564 5203741.624694,1059089.673796 6696354.588087 1271621.640647,-733380.105845 -2186262.816105 -6507002.173116,436179.486183 74422.781066 6874435.459614,-2420961.194310 5511765.382958 -3376354.074679,1982558.329337 -5586918.732124 -3535186.346295,-3217927.976240 2969359.607564 5321872.925721,-2167661.943395 1195501.447612 -6444416.051102,5386826.406795 -4168396.425702 1090657.264172,-6696354.588087 1059089.673796 1271621.640647,2186262.816105 -733380.105845 -6507002.173116,4506816.508564 -327244.259540 5203741.624694,-5511765.382958 -2420961.194310 -3376354.074679,5586918.732124 1982558.329337 -3535186.346295,-74422.781066 436179.486183 6874435.459614,-1195501.447612 -2167661.943395 -6444416.051102,4168396.425702 5386826.406795 1090657.264172,-2969359.607564 -3217927.976240 5321872.925721
-302329.198631 -4334119.654799 5349561.058792,1065460.488223 6734369.111110 1047264.315603,-764652.418797 -2396795.836509 -6428771.919923,352461.483130 285592.218954 6873709.502111,-2378169.247458 5405689.894103 -3572797.892900,2023613.079922 -5692336.913827 -3338013.190608,-3353676.903360 3077493.123577 5174940.249955,-2000241.594102 1063282.271318 -6521286.310903,5355018.215580 -4144186.627183 1314764.457530,-6734369.111110 1065460.488223 1047264.315603,2396795.836509 -764652.418797 -6428771.919923,4334119.654799 -302329.198631 5349561.058792,-5405689.894103 -2378169.247458 -3572797.892900,5692336.913827 2023613.079922 -3338013.190608,-285592.218954 352461.483130 6873709.502111,-1063282.271318 -2000241.594102 -6521286.310903,4144186.627183 5355018.215580 1314764.457530,-3077493.123577 -3353676.903360 5174940.249955
-276319.496327 -4156818.287830 5489517.795661,1070820.795288 6765021.584287 821757.917118,-796013.737598 -2604602.235017 -6343545.580912,269284.575811 496816.471278 6865461.557485,-2333273.109381 5293554.530257 -3765335.436894,2062022.401323 -5791747.866484 -3137189.367377,-3485309.176761 3182862.517689 5022335.494173,-1831243.116050 929178.519437 -6591061.105620,5317492.131165 -4115310.237745 1537428.996022,-6765021.584287 1070820.795288 821757.917118,2604602.235017 -796013.737598 -6343545.580912,4156818.287830 -276319.496327 5489517.795661,-5293554.530257 -2333273.109381 -3765335.436894,5791747.866484 2062022.401323 -3137189.367377,-496816.471278 269284.575811 6865461.557485,-929178.519437 -1831243.116050 -6591061.105620,4115310.237745 5317492.131165 1537428.996022,-3182862.517689 -3485309.176761 5022335.494173
-249223.788689 -3975110.607626 5623459.125775,1075132.569275 6788283.540853 595349.925926,-827417.617534 -2809456.725788 -6251414.751187,186738.863788 707863.476416 6849700.580571,-2286348.413202 5175473.457079 -3953757.247566,2097770.564780 -5885030.486263 -2932933.667104,-3612693.503518 3285334.448393 4864225.316965,-1660857.285492 793328.716692 -6653665.516693,5274309.246702 -4081773.709134 1758406.502968,-6788283.540853 1075132.569275 595349.925926,2809456.725788 -827417.617534 -6251414.751187,3975110.607626 -249223.788689 5623459.125775,-5175473.457079 -2286348.413202 -3953757.247566,5885030.486263 2097770.564780 -2932933.667104,-707863.476416 186738.863788 6849700.580571,-793328.716692 -1660857.285492 -6653665.516693,4081773.709134 5274309.246702 1758406.502968,-3285334.448393 -3612693.503518 4864225.316965
-221052.750695 -3789199.520778 5751238.962090,1078358.815171 6804134.825817 368288.791251,-858816.560985 -3011137.310200 -6152478.493947,104912.744782 918500.965115 6826443.683956,-2237472.477322 5051567.572184 -4137858.482944,2130845.256484 -5972070.240941 -2725468.760591,-3735703.776606 3384778.136371 4700782.459266,-1489275.693249 655874.051292 -6709032.349478,5225536.861059 -4043588.889434 1977454.460053,-6804134.825817 1078358.815171 368288.791251,3011137.310200 -858816.560985 -6152478.493947,3789199.520778 -221052.750695 5751238.962090,-5051567.572184 -2237472.477322 -4137858.482944,5972070.240941 2130845.256484 -2725468.760591,-918500.965115 104912.744782 6826443.683956,-655874.051292 -1489275.693249 -6709032.349478,4043588.889434 5225536.861059 1977454.460053,-3384778.136371 -3735703.776606 4700782.459266
-191819.117854 -3599292.405550 5872717.993286,1080463.665754 6812563.609430 140823.649031,-890162.089759 -3209425.515033 -6046843.244362,23892.820862 1128496.713374 6795716.120920,-2186724.171404 4921964.377707 -4317439.136471,2161237.549221 -6052759.326533 -2515020.956551,-3854219.196726 3481065.543976 4532185.559682,-1316690.528983 516958.237010 -6757102.197390,5171248.366370 -4000773.051344 2194332.481511,-6812563.609430 1080463.665754 140823.649031,3209425.515033 -890162.089759 -6046843.244362,3599292.405550 -191819.117854 5872717.993286,-4921964.377707 -2186724.171404 -4317439.136471,6052759.326533 2161237.549221 -2515020.956551,-1128496.713374 23892.820862 6795716.120920,-516958.237010 -1316690.528983 -6757102.197390,4000773.051344 5171248.366370 2194332.481511,-3481065.543976 -3854219.196726 4532185.559682
-161537.690620 -3405600.873807 5987763.829257,1081412.456296 6813566.393606 -86795.960623,-921404.812732 -3404106.629959 -5934622.705811,-56236.192746 1337618.797210 6757551.260241,-2134183.798727 4786797.838035 -4492304.248974,2188941.887232 -6126996.810248 -2301819.954145,-3968124.397351 3574071.542446 4358618.962649,-1143294.369752 376727.365389 -6797823.498423,5111523.141324 -3953348.896705 2408802.585484,-6813566.393606 1081412.456296 -86795.960623,3404106.629959 -921404.812732 -5934622.705811,3405600.873807 -161537.690620 5987763.829257,-4786797.838035 -2134183.798727 -4492304.248974,6126996.810248 2188941.887232 -2301819.954145,-1337618.797210 -56236.192746 6757551.260241,-376727.365389 -1143294.369752 -6797823.498423,3953348.896705 5111523.141324 2408802.585484,-3574071.542446 -3968124.397351 4358618.962649
-130225.336123 -3208340.529071 6096251.138757,1081171.798701 6807148.007805 -314320.376326,-952494.496031 -3594969.941676 -5815937.738497,-135391.555700 1545635.847748 6711990.552860,-2079932.977169 4646208.230836 -4662264.114136,2213956.065938 -6194688.766044 -2086098.590698,-4077309.563016 3663674.077214 4180272.519587,-969279.969239 235329.755158 -6831152.584076,5046446.436812 -3901344.554822 2620629.462185,-6807148.007805 1081171.798701 -314320.376326,3594969.941676 -952494.496031 -5815937.738497,3208340.529071 -130225.336123 6096251.138757,-4646208.230836 -2079932.977169 -4662264.114136,6194688.766044 2213956.065938 -2086098.590698,-1545635.847748 -135391.555700 6711990.552860,-235329.755158 -969279.969239 -6831152.584076,3901344.554822 5046446.436812 2620629.462185,-3663674.077214 -4077309.563016 4180272.519587
-97900.986493 -3007730.721041 6198061.779164,1079709.653639 6793321.594606 -541500.098269,-983380.135160 -3781808.964601 -5690916.240434,-213492.587518 1752317.306439 6659083.490412,-2024054.519998 4500341.991184 -4827134.477297,2236281.207646 -6255748.402097 -1868092.584935,-4181670.541279 3749754.330387 3997341.383218,-794840.047961 92915.798623 -6857053.720696,4976109.254869 -3844793.573616 2829580.738492,-6793321.594606 1079709.653639 -541500.098269,3781808.964601 -983380.135160 -5690916.240434,3007730.721041 -97900.986493 6198061.779164,-4500341.991184 -2024054.519998 -4827134.477297,6255748.402097 2236281.207646 -1868092.584935,-1752317.306439 -213492.587518 6659083.490412,-92915.798623 -794840.047961 -6857053.720696,3844793.573616 4976109.254869 2829580.738492,-3749754.330387 -4181670.541279 3997341.383218
